date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,899567000.0,798952000.0,828635000.0,795624000.0,720859000.0,805469000.0,828701000.0,685841000.0,505578000.0,455094000.0,382285679.0,296179174.0
,costOfRevenue,435818000.0,400456000.0,413166000.0,402880000.0,383915000.0,414238000.0,414966000.0,856358000.0,383093000.0,233233000.0,0.0,0.0
,grossProfit,463749000.0,398496000.0,415469000.0,392744000.0,336944000.0,391231000.0,413735000.0,-170517000.0,122485000.0,221861000.0,382285679.0,296179174.0
,grossProfitRatio,0.515524691323715,0.49877339314502,0.501389634760781,0.493630156958563,0.467420119607302,0.485718258554954,0.499257271319813,-0.248624681230781,0.242267266376306,0.487505877906542,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,81113000.0,91871000.0,83967000.0,76713000.0,70194000.0,65220000.0,57700000.0,52289000.0,46408000.0,41392000.0,294065911.0,205296840.0
,SellingAndMarketingExpenses,24312000.0,23170000.0,26561000.0,29620000.0,32516000.0,43626000.0,49132000.0,38398000.0,28990000.0,26174000.0,23022071.0,17783041.0
,otherExpenses,-4674000.0,-19557000.0,251000.0,290919000.0,650000.0,-12226000.0,-4469000.0,0.0,58000.0,-1933000.0,0.0,0.0
,operatingExpenses,105425000.0,115041000.0,110528000.0,106333000.0,102710000.0,108846000.0,106832000.0,90687000.0,75398000.0,67566000.0,317087982.0,223079881.0
