Date,2018-12-31,2017-12-31,2016-12-31
Revenue,45390370.3704,38241162.608,37105654.7619
Revenue Growth,0.187,0.0306,
Cost of Revenue,16611851.8519,12468185.3888,14256696.4286
Gross Profit,28778518.5185,25772977.2192,22848958.3333
R&D Expenses,10923703.7037,8934014.1398,7525297.619
SG&A Expense,14777037.037,13102906.52,12622023.8095
Operating Expenses,31910370.3704,28056559.3087,25597470.2381
Operating Income,-3131851.8519,-2283582.0896,-2748511.9048
Interest Expense,12880740.7407,11532600.1571,9211309.5238
Earnings before Tax,-16312592.5926,-15498036.1351,-12717261.9048
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-16312592.5926,-15498036.1351,-12717261.9048
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-16312592.5926,-15498036.1351,-12717261.9048
EPS,-0.7185,-0.8405,-0.6994
EPS Diluted,-0.7185,-0.8405,-0.6994
Weighted Average Shs Out,17205071.1111,,
Weighted Average Shs Out (Dil),16825185.1852,14439120.1885,13579613.0952
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.634,0.674,0.6158
EBITDA Margin,0.0296,-0.0165,-0.0298
EBIT Margin,-0.0756,-0.1037,-0.0945
Profit Margin,-0.2659,-0.3181,-0.2552
Free Cash Flow margin,-0.657,-0.5501,-0.4025
EBITDA,1799259.2593,-787902.5923,-1491815.4762
EBIT,-3431851.8519,-3965435.978,-3505952.381
Consolidated Income,-16312592.5926,-15498036.1351,-12717261.9048
Earnings Before Tax Margin,-0.3594,-0.4053,-0.3427
Net Profit Margin,-0.3594,-0.4053,-0.3427
