date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY
,revenue,2353000000.0,2390000000.0,2285000000.0,2084000000.0
,costOfRevenue,1490000000.0,1580000000.0,1479000000.0,1306000000.0
,grossProfit,863000000.0,810000000.0,806000000.0,778000000.0
,grossProfitRatio,0.366765830854229,0.338912133891213,0.3527352297593,0.373320537428023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,442000000.0,449000000.0,430000000.0,375000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0
,otherExpenses,59000000.0,-60000000.0,0.0,136000000.0
,operatingExpenses,442000000.0,449000000.0,411000000.0,362000000.0
,costAndExpenses,1932000000.0,2029000000.0,1890000000.0,1668000000.0
,interestExpense,93000000.0,73000000.0,63000000.0,42000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,66000000.0,61000000.0,54000000.0,42000000.0
,EBITDA,487000000.0,422000000.0,449000000.0,458000000.0
,EBITDARatio,0.206969825754356,0.176569037656904,0.196498905908096,0.219769673704415
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,421000000.0,361000000.0,395000000.0,416000000.0
,operatingIncomeRatio,0.178920526986825,0.151046025104603,0.172866520787746,0.199616122840691
,totalOtherIncomeExpensesNet,123000000.0,-23000000.0,19000000.0,116000000.0
,incomeBeforeTax,451000000.0,265000000.0,332000000.0,490000000.0
,incomeBeforeTaxRatio,0.191670208244794,0.110878661087866,0.145295404814004,0.235124760076775
,incomeTaxExpense,134000000.0,57000000.0,166000000.0,186000000.0
,netIncome,317000000.0,208000000.0,166000000.0,304000000.0
,netIncomeRatio,0.134721631959201,0.0870292887029289,0.0726477024070022,0.145873320537428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.7,1.1,0.84,1.49
,EPSDiluted,1.69,1.1,0.84,1.49
,weightedAverageShsOut,187000000.0,189000000.0,197000000.0,204000000.0
,weightedAverageShsOutDil,188000000.0,189000000.0,197000000.0,204000000.0
