Date,2017-09,2016-09,2015-12,2014-12,2013-12
Cash and cash equivalents,54000000.0,48000000.0,0000000.0,1000000.0,000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,597000000.0,475000000.0,000000.0,000000.0,000000.0
Inventories,316000000.0,316000000.0,000000.0,000000.0,000000.0
Total current assets,1264000000.0,1215000000.0,501000000.0,500000000.0,000000.0
Property, Plant & Equipment Net,316000000.0,323000000.0,000000.0,000000.0,000000.0
Goodwill and Intangible Assets,935000000,881000000,0,0,0
Long-term investments,,,,,
Tax assets,2000000.0,1000000.0,000000.0,000000.0,000000.0
Total non-current assets,966000000.0,913000000.0,495000000.0,495000000.0,000000.0
Total assets,2254000000.0,2079000000.0,501000000.0,501000000.0,000000.0
Payables,384000000.0,326000000.0,000000.0,000000.0,000000.0
Short-term debt,41000000.0,38000000.0,0000000.0,000000.0,000000.0
Total current liabilities,509000000.0,421000000.0,1000000.0,1000000.0,000000.0
Long-term debt,,,,,
Total debt,,,,,
Deferred revenue,,,,,
Tax Liabilities,35000000.0,23000000.0,000000.0,000000.0,000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,966000000.0,913000000.0,495000000.0,495000000.0,000000.0
Total liabilities,1476000000.0,1334000000.0,496000000.0,496000000.0,000000.0
Other comprehensive income,8000000.0,-4000000.0,-477000000.0,-477000000.0,000000.0
Retained earnings (deficit),5000000.0,-10000000.0,-1000000.0,-1000000.0,000000.0
Total shareholders equity,778000000.0,745000000.0,5000000.0,5000000.0,000000.0
Investments,,,,,
Net Debt,-13000000,-10000000,0,-1000000,0
Other Assets,34000000,37000000,501000000,500000000,0
Other Liabilities,944000000,890000000,495000000,495000000,0
