date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,6623000.0,43630000.0,30351000.0,18699000.0,20391000.0
,depreciationAndAmortization,4555000.0,2751000.0,6528000.0,7258000.0,8525000.0
,deferredIncomeTax,0.0,0.0,-676000.0,744000.0,-2853000.0
,stockBasedCompensation,1380000.0,1156000.0,1030000.0,868000.0,731000.0
,changeInWorkingCapital,2411306000.0,-1127133000.0,-68382000.0,-99393000.0,-97952000.0
,accountsReceivables,0.0,0.0,-4000.0,-861000.0,-135000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-1575065000.0,-3986371000.0,-2859238000.0,-2790856000.0,-2691463000.0
,otherNonCashItems,-2414705000.0,1126910000.0,73908000.0,112804000.0,109342000.0
,netCashProvidedByOperatingActivites,9159000.0,47314000.0,42759000.0,40980000.0,38184000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-2128000.0,-2186000.0,-5568000.0,-4988000.0,-5634000.0
,acquisitionsNet,0.0,48490000.0,0.0,0.0,0.0
,purchasesOfInvestments,-1139747000.0,-289743000.0,-68029000.0,-106873000.0,-228849000.0
,salesMaturitiesOfInvestments,294818000.0,225097000.0,93718000.0,106911000.0,120073000.0
,otherInvestingActivites,-20384000.0,91087000.0,-114563000.0,-143800000.0,-9175000.0
,netCashUsedForInvestingActivites,-867441000.0,72745000.0,-94442000.0,-148750000.0,-123585000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-86778000.0,0.0,-94000000.0,-220000000.0,-27000000.0
,commonStockIssued,0.0,0.0,0.0,25688000.0,0.0
,commonStockRepurchased,-4624000.0,-4679000.0,-2129000.0,0.0,0.0
,dividendsPaid,-14175000.0,-11476000.0,-9535000.0,-8061000.0,-7317000.0
,otherFinancingActivites,973034000.0,-75900000.0,151855000.0,317887000.0,115849000.0
,netCashUsedProvidedByFinancingActivities,867457000.0,-92055000.0,46191000.0,115514000.0,81532000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,9175000.0,28004000.0,-5492000.0,7744000.0,-3869000.0
,cashAtEndOfPeriod,82659000.0,73484000.0,45480000.0,50972000.0,43228000.0
,cashAtBeginningOfPeriod,73484000.0,45480000.0,50972000.0,43228000.0,47097000.0
,operatingCashFlow,9159000.0,47314000.0,42759000.0,40980000.0,38184000.0
,capitalExpenditure,-2128000.0,-2186000.0,-5693000.0,-4988000.0,-5634000.0
,freeCashFlow,7031000.0,45128000.0,37066000.0,35992000.0,32550000.0
