date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,497840000.0,479446000.0,354396000.0,436826000.0,409331000.0,446163000.0,422122000.0,412439000.0,391371000.0,346665000.0,343906000.0,326176000.0,378906000.0,364937000.0,318636000.0,288636000.0,234860000.0,168883000.0,-5061000.0,66386000.0,5978000.0,98500000.0,30100000.0
,depreciationAndAmortization,198409000.0,205772000.0,211224000.0,214885000.0,211791000.0,174795000.0,162772000.0,140776000.0,159614000.0,181477000.0,195940000.0,198119000.0,192937000.0,164994000.0,117900000.0,93828000.0,100877000.0,97452000.0,309821000.0,282625000.0,155359000.0,30600000.0,29100000.0
,deferredIncomeTax,30239000.0,-13950000.0,25098000.0,6551000.0,-2315000.0,-26887000.0,-6510000.0,12485000.0,-4857000.0,1252000.0,-19137000.0,16249000.0,1111000.0,-21095000.0,22811000.0,8062000.0,-11272000.0,4001000.0,-1665000.0,5018000.0,-1196000.0,-4000000.0,-2000000.0
,stockBasedCompensation,42434000.0,38550000.0,47476000.0,44539000.0,42700000.0,44560000.0,44578000.0,40340000.0,43429000.0,36631000.0,44455000.0,42911000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-110930000.0,-54178000.0,-82269000.0,-62032000.0,-34767000.0,139464000.0,89198000.0,62604000.0,-69176000.0,-31741000.0,97645000.0,-72382000.0,-152975000.0,-135439000.0,-98067000.0,-13239000.0,16431000.0,102189000.0,75969000.0,-19957000.0,42846000.0,26000000.0,10600000.0
,accountsReceivables,134584000.0,6589000.0,-66451000.0,-41075000.0,-70859000.0,39829000.0,5540000.0,29999000.0,-106551000.0,38062000.0,-131387000.0,131527000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-190354000.0,-60042000.0,25348000.0,72049000.0,59982000.0,63894000.0,73949000.0,-4104000.0,60200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-35064000.0,-32657000.0,8606000.0,-88863000.0,-22838000.0,-10423000.0,10372000.0,42063000.0,-38731000.0,-39375000.0,12099000.0,-9994000.0,-12940000.0,-13255000.0,109000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346665000.0,0.0,5640000.0,59059000.0,53542000.0,71181000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-1400000.0
,netCashProvidedByOperatingActivites,658136000.0,656377000.0,557249000.0,636112000.0,620234000.0,772622000.0,709258000.0,670547000.0,514069000.0,535492000.0,685198000.0,519156000.0,483621000.0,423995000.0,429220000.0,381751000.0,344404000.0,381971000.0,412276000.0,337987000.0,287588000.0,152300000.0,66500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-205510000.0,-128086000.0,-231146000.0,0.0,0.0,0.0,0.0,0.0,0.0,-109779000.0,-86945000.0,-83325000.0,-135823000.0,-166426000.0,-80717000.0,-71374000.0,-54148000.0,-62410000.0,-58562000.0,-91891000.0,-56571000.0,-42200000.0,-26600000.0
,acquisitionsNet,-249000000.0,-61000000.0,-355000000.0,-18000000.0,-283000000.0,-263000000.0,-181000000.0,-112000000.0,0.0,-163000000.0,-180000000.0,-66000000.0,-59000000.0,-91000000.0,-625000000.0,-262000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-753000.0,0.0,-76037000.0,-281983000.0,-370742000.0,-250184000.0,-389800000.0,-386876000.0,-337989000.0,-521999000.0,-1449494000.0,-963433000.0,-685873000.0,-969198000.0,-1216259000.0,-747073000.0,-1325383000.0,0.0,-344095000.0,-237069000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,101287000.0,303090000.0,278066000.0,361960000.0,252818000.0,379484000.0,311677000.0,451317000.0,591147000.0,1503231000.0,1045278000.0,708100000.0,781239000.0,1288261000.0,948711000.0,1125538000.0,137872000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-6104000.0,615000.0,-3157000.0,-29940000.0,-18533000.0,1408000.0,3872000.0,-2801000.0,-8564000.0,-18076000.0,22009000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39584000.0,-12291000.0,52622000.0,-1000000.0,0.0
,netCashUsedForInvestingActivites,-461725000.0,-86756000.0,-362392000.0,-185313000.0,-440851000.0,-379654000.0,-298553000.0,-297129000.0,-17289000.0,-221671000.0,-211506000.0,-66376000.0,-169713000.0,-441277000.0,-629242000.0,-126160000.0,-260213000.0,47014000.0,-653626000.0,-339189000.0,-2669000.0,-41700000.0,-25700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-350000000.0,0.0,-120000000.0,-400000000.0,-220000000.0,-210000000.0,-200000000.0,-200745000.0,-251059000.0,-200878000.0,-616000.0,-900765000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37577000.0,74663000.0,106853000.0,24024000.0,12077000.0,2320000.0,5161000.0,13967000.0,21360000.0,42500000.0,330600000.0
