date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-34382000.0,-24753000.0,-122611000.0,-73033000.0,-83447000.0,-72418000.0,-79524000.0,-63138849.0,-33015085.0,-25509824.0
,depreciationAndAmortization,10451000.0,6072000.0,5821000.0,6866000.0,5489000.0,4829000.0,4389000.0,3166845.0,2032197.0,1276532.0
,deferredIncomeTax,-2126000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,58431000.0,58071000.0,23736000.0,12628000.0,11660000.0,13096000.0,14995000.0,4456432.0,245827.0,253359.0
,changeInWorkingCapital,356638000.0,55148000.0,93526000.0,-32545000.0,-19848000.0,7807000.0,-1796000.0,-3014779.0,-2501112.0,960804.0
,accountsReceivables,-38837000.0,-13698000.0,-15848000.0,-10445000.0,2251000.0,-6473000.0,-2541000.0,-3161320.0,-2458409.0,0.0
,inventory,-57000.0,-30975000.0,6756000.0,-5894000.0,-6904000.0,-6084000.0,-1820000.0,-4624106.0,-6260808.0,0.0
,accountsPayables,1118000.0,8910000.0,1641000.0,-1953000.0,3234000.0,3355000.0,-1225000.0,859498.0,0.0,-33927.0
,otherWorkingCapital,533383000.0,176745000.0,121597000.0,28071000.0,60616000.0,80464000.0,72657000.0,2568295.0,2629069.0,-28140.0
,otherNonCashItems,0.0,-321000.0,1873000.0,3699000.0,1123000.0,215000.0,260000.0,619929.0,2276450.0,702747.0
,netCashProvidedByOperatingActivites,24669000.0,41905000.0,-8319000.0,-66136000.0,-61173000.0,-58764000.0,-61378000.0,-47756651.0,-33471166.0,-21546786.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-27408000.0,-19541000.0,-2986000.0,-5718000.0,-8930000.0,-5764000.0,-4406000.0,-4009772.0,-4529010.0,-1321047.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-497076000.0,-164572000.0,-123553000.0,0.0,-30622000.0,-80191000.0,-67101000.0,-5095331.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,127158000.0,35800000.0,8500000.0,50000000.0,88450000.0,36210000.0,0.0,0.0,7200000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-296056000.0,-56955000.0,-90739000.0,2782000.0,10448000.0,2421000.0,-35470000.0,-11105103.0,-5529010.0,5878953.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,177000.0,0.0,-87711000.0,0.0,0.0,0.0,-30000000.0,-4396323.0,-603677.0,0.0
,commonStockIssued,66866000.0,0.0,172929000.0,40376000.0,2321000.0,68255000.0,3664000.0,125105496.0,34678.0,215309.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,0.0,-8000000.0,0.0,0.0,50000.0,-2000000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,314438000.0,24207000.0,117184000.0,32376000.0,52315000.0,68255000.0,3639000.0,166084161.0,47505889.0,13179182.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,387000.0,191000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,43438000.0,9348000.0,18126000.0,-30978000.0,1590000.0,11912000.0,-93209000.0,107222407.0,8505713.0,-2488651.0
,cashAtEndOfPeriod,94613000.0,51174000.0,41826000.0,13700000.0,44678000.0,43088000.0,31176000.0,124385137.0,17162730.0,8657017.0
,cashAtBeginningOfPeriod,51175000.0,41826000.0,23700000.0,44678000.0,43088000.0,31176000.0,124385000.0,17162730.0,8657017.0,11145668.0
,operatingCashFlow,24669000.0,41905000.0,-8319000.0,-66136000.0,-61173000.0,-58764000.0,-61378000.0,-47756651.0,-33471166.0,-21546786.0
,capitalExpenditure,-27408000.0,-19541000.0,-2986000.0,-5718000.0,-8930000.0,-5838000.0,-4579000.0,-6009772.0,-5529010.0,-1321047.0
,freeCashFlow,-2739000.0,22364000.0,-11305000.0,-71854000.0,-70103000.0,-64602000.0,-65957000.0,-53766423.0,-39000176.0,-22867833.0
