Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31
Revenue,2921063.0,494897.0,73237.0,0.0
Revenue Growth,4.9024,5.7575,0.0,
Cost of Revenue,1812187.0,0.0,0.0,0.0
Gross Profit,1108876.0,494897.0,73237.0,0.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,4024672.0,1517804.0,258772.0,18724.0
Operating Expenses,5557788.0,10356743.0,583482.0,18724.0
Operating Income,-4448912.0,-9861846.0,-510245.0,-18724.0
Interest Expense,33878.0,0.0,0.0,0.0
Earnings before Tax,-4527964.0,-9858972.0,-587882.0,-16054.0
Income Tax Expense,21905.0,0.0,0.0,0.0
Net Income - Non-Controlling int,7344.0,0.0,0.0,1780.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-4549869.0,-9858972.0,-587882.0,-16054.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-4549869.0,-9858972.0,-587882.0,-16054.0
EPS,-0.18,-0.45,-0.03,0.0
EPS Diluted,-0.18,-0.45,-0.03,0.0
Weighted Average Shs Out,25879400.0,25750000.0,25750000.0,25500000.0
Weighted Average Shs Out (Dil),25882287.0,21967776.0,20250000.0,20250000.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.3796,1.0,1.0,0.0
EBITDA Margin,-1.425,-18.581,-3.58,
EBIT Margin,-1.5385,-19.9213,-8.0271,0.0
Profit Margin,-1.558,-19.921,-8.027,
Free Cash Flow margin,-2.1516,-1.5726,18.0575,0.0
EBITDA,-4163192.0,-9195834.0,-262211.0,-16054.0
EBIT,-4494086.0,-9858972.0,-587882.0,-16054.0
Consolidated Income,-4542525.0,-9858972.0,-596645.0,-14274.0
Earnings Before Tax Margin,-1.5501,-19.9213,-8.0271,0.0
Net Profit Margin,-1.5576,-19.9213,-8.0271,0.0
