date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,2521074000.0,2752639000.0,2808062000.0,2854656000.0,2924869000.0,2972901000.0,3424809000.0,3439233000.0,4200836000.0,3927158000.0,3360984000.0,2778990000.0,2881811000.0,2932575000.0,2676242000.0,2155185000.0,2081609000.0,3514399000.0,3329957000.0,3154702000.0,3472372000.0,2196300000.0,1876100000.0,1813000000.0,1619300000.0,1493600000.0,1403200000.0,1193600000.0,1174700000.0,1001100000.0,895900000.0,866800000.0,748000000.0,665800000.0,577500000.0,522600000.0
,costOfRevenue,2033260000.0,2319349000.0,2364769000.0,2338153000.0,2272519000.0,2355451000.0,2852051000.0,2923042000.0,3546568000.0,3562813000.0,2940283000.0,2359963000.0,2805638000.0,2617161000.0,2478679000.0,1967835000.0,1848616000.0,3078761000.0,2839757000.0,2724692000.0,2766587000.0,1687500000.0,1443600000.0,1404000000.0,1289700000.0,1179600000.0,1070400000.0,919000000.0,907300000.0,788700000.0,712400000.0,703900000.0,621700000.0,553500000.0,479000000.0,442600000.0
,grossProfit,487814000.0,433290000.0,443293000.0,516503000.0,652350000.0,617450000.0,572758000.0,516191000.0,654268000.0,364345000.0,420701000.0,419027000.0,76173000.0,315414000.0,197563000.0,187350000.0,232993000.0,435638000.0,490200000.0,430010000.0,705785000.0,508800000.0,432500000.0,409000000.0,329600000.0,314000000.0,332800000.0,274600000.0,267400000.0,212400000.0,183500000.0,162900000.0,126300000.0,112300000.0,98500000.0,80000000.0
,grossProfitRatio,0.193494518605959,0.15740894465275,0.157864391883085,0.180933534548471,0.223035629971804,0.207692755325522,0.167237939400416,0.150088987864445,0.155747094149831,0.0927757426617416,0.125171973445872,0.150783917898229,0.0264323371657614,0.107555305490908,0.0738210520573252,0.0869298923294288,0.111929281627818,0.123958036637274,0.1472091081056,0.136307644905921,0.203257312292577,0.231662341210217,0.230531421566015,0.225592939878654,0.203544741554993,0.210230316014997,0.237172177879133,0.230060321715818,0.2276325870435,0.212166616721606,0.204821966737359,0.187932625749885,0.168850267379679,0.168669270051066,0.170562770562771,0.153080750095675
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,244529000.0,250017000.0,244221000.0,244779000.0,267963000.0,262970000.0,272300000.0,275477000.0,257306000.0,201044000.0,211678000.0,214040000.0,185064000.0,177507000.0,192737000.0,161192000.0,171689000.0,247416000.0,237239000.0,227229000.0,225824000.0,144200000.0,120800000.0,105500000.0,79900000.0,73800000.0,68700000.0,62300000.0,58700000.0,51900000.0,47200000.0,45300000.0,39800000.0,37800000.0,35400000.0,30600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-20840000.0,-43052000.0,-29222000.0,-3113000.0,4932000.0,1157000.0,-2772000.0,-647000.0,-1526000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
