date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,8041500000.0,7580300000.0,7440100000.0,6663900000.0,5785668000.0,4771516000.0,4100048000.0,3361407000.0,2875960000.0,2443532000.0,1985335000.0,1724114000.0,1593504000.0,1456594000.0,1317385000.0,944786000.0,706660000.0,715144000.0,788420000.0,1134191000.0,735275000.0,258081000.0,103544000.0,17508467.0
,costOfRevenue,2227200000.0,2216800000.0,2177800000.0,2056600000.0,1790389000.0,1308868000.0,1094265000.0,859873000.0,722479000.0,620956000.0,474586000.0,416375000.0,389855000.0,359622000.0,343537000.0,318129000.0,256113000.0,311667000.0,446209000.0,848042000.0,524074000.0,155857000.0,61751000.0,8713172.0
,grossProfit,5814300000.0,5363500000.0,5262300000.0,4607300000.0,3995279000.0,3462648000.0,3005783000.0,2501534000.0,2153481000.0,1822576000.0,1510749000.0,1307739000.0,1203649000.0,1096972000.0,973848000.0,626657000.0,450547000.0,403477000.0,342211000.0,286149000.0,211201000.0,102224000.0,41793000.0,8795295.0
,grossProfitRatio,0.723036746875583,0.707557748374075,0.707288880525799,0.691381923498252,0.690547573763306,0.725691373559263,0.733109222135936,0.744192536042199,0.748786839872599,0.745877688526281,0.760954196646913,0.758499147968174,0.755347335180834,0.753107592094983,0.739228092015622,0.663279303461313,0.637572524269097,0.564189869452865,0.43404657416098,0.252293484959764,0.287240828261535,0.396092699578814,0.403625511859692,0.502345236736032
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5896000.0,8630000.0,14517000.0,1607000.0,0.0,0.0
,GeneralAndAdministrativeExpenses,778700000.0,730400000.0,733200000.0,637000000.0,543395000.0,497835000.0,446542000.0,415545000.0,327301000.0,288824000.0,229769000.0,201694000.0,180374000.0,186483000.0,159324000.0,37977000.0,27468000.0,26867000.0,24349000.0,26478000.0,14958000.0,9136000.0,17871000.0,1536263.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-24400000.0,11500000.0,23800000.0,31300000.0,-47790000.0,-134960000.0,-62060000.0,-207500000.0,-38300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2686700000.0,2675100000.0,3357300000.0,2608900000.0,2142250000.0,1849859000.0,1518861000.0,1287229000.0,1033762000.0,902444000.0,726371000.0,635481000.0,585706000.0,718609000.0,687375000.0,449231000.0,380793000.0,371988000.0,437855000.0,475479000.0,312835000.0,143282000.0,69935000.0,7862586.0
,costAndExpenses,4913900000.0,4891900000.0,5535100000.0,4665500000.0,3932639000.0,3158727000.0,2613126000.0,2147102000.0,1756241000.0,1523400000.0,1200957000.0,1051856000.0,975561000.0,1078231000.0,1030912000.0,767360000.0,636906000.0,683655000.0,884064000.0,1323521000.0,836909000.0,299139000.0,131686000.0,16575758.0
,interestExpense,793500000.0,814200000.0,826700000.0,750800000.0,718288000.0,596769000.0,581716000.0,459779000.0,403150000.0,311854000.0,246018000.0,249803000.0,255073000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1882300000.0,1778400000.0,2110800000.0,1715900000.0,1525635000.0,1285328000.0,1003802000.0,800145000.0,644276000.0,0.0,0.0,0.0,0.0,522928000.0,528051000.0,411254000.0,329449000.0,313465000.0,316876000.0,440371000.0,283360000.0,132539000.0,52064000.0,6326323.0
,EBITDA,5009900000.0,4466800000.0,4015800000.0,3714300000.0,3378664000.0,2898117000.0,2490724000.0,2014450000.0,1763995000.0,1497241000.0,1264340000.0,1102809000.0,1042430000.0,901291000.0,814524000.0,588680000.0,399203000.0,344954000.0,221232000.0,251041000.0,181726000.0,91481000.0,23922000.0,7259032.0
,EBITDARatio,0.623005658148355,0.589264277139427,0.539750809800944,0.557376311169135,0.583971289054263,0.60737866120537,0.607486546498968,0.599287738735595,0.613358669800693,0.612736399605162,0.636839626561764,0.639638098176803,0.654174699279073,0.618766107782951,0.618288503360825,0.62308289919622,0.564915235049387,0.482356001029163,0.280601709748611,0.221339262963645,0.247153785998436,0.354466233469337,0.231032218187437,0.414601232649323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,3127600000.0,2688400000.0,1905000000.0,1998400000.0,1853029000.0,1612789000.0,1486922000.0,1214305000.0,1119719000.0,920132000.0,784378000.0,672258000.0,617943000.0,378363000.0,286473000.0,177426000.0,69754000.0,31489000.0,-95644000.0,-189330000.0,-101634000.0,-41058000.0,-28142000.0,932709.0
