date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,117915000.0,119251000.0,119863000.0,125959000.0,104437000.0,93416000.0,72382000.0,62145000.0,46554000.0,34915000.0,31533000.0,32685000.0,31201000.0,30982000.0,29840000.0,25219233.0,23483657.0,20972951.0,20755026.0
,costOfRevenue,38578000.0,36904000.0,37431000.0,42110000.0,34092000.0,31335000.0,25152000.0,23510000.0,17639000.0,13327000.0,12283000.0,12991000.0,13193000.0,9165000.0,10927000.0,8251206.0,6251448.0,5362266.0,5723930.0
,grossProfit,79337000.0,82347000.0,82432000.0,83849000.0,70345000.0,62081000.0,47230000.0,38635000.0,28915000.0,21588000.0,19250000.0,19694000.0,18008000.0,21817000.0,18913000.0,16968027.0,17232209.0,15610685.0,15031096.0
,grossProfitRatio,0.672832124835687,0.690535089852496,0.687718478596398,0.665684865710271,0.673563966793378,0.664564956752591,0.652510292614186,0.621691206050366,0.62110667182197,0.618301589574681,0.610471569466908,0.602539391158024,0.577160988429858,0.704183074042993,0.633813672922252,0.67282089824064,0.733795805312605,0.744324678010262,0.72421475164618
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,21303000.0,21661000.0,23281000.0,23949000.0,23922000.0,20312000.0,15274000.0,10912000.0,7616000.0,6648000.0,4992000.0,6072000.0,6708000.0,6721000.0,4517000.0,2630533.0,2938683.0,2807041.0,2444042.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,66881000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2177000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
