Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31,2011-03-31,2010-03-31
Depreciation & Amortization,201369000.0,21178000.0,20977000.0,20142000.0,18711000.0,15566000.0,16219000.0,13760000.0,16275000.0,18144000.0
Stock-based compensation,41934000.0,33959000.0,33539000.0,33265000.0,25074000.0,18521000.0,15628000.0,10438000.0,10126000.0,15999000.0
Operating Cash Flow,116047000.0,121148000.0,139387000.0,150409000.0,154438000.0,141491000.0,125501000.0,140448000.0,158232000.0,143729000.0
Capital Expenditure,-26797000.0,-12468000.0,-23176000.0,-30661000.0,-21962000.0,-50985000.0,-39310000.0,-19140000.0,-9601000.0,-5985000.0
Acquisitions and disposals,-1642241000.0,0.0,0.0,0.0,-150000.0,0.0,-1926000.0,0.0,1625000.0,9121000.0
Investment purchases and sales,261495000.0,35957000.0,724000.0,-100939000.0,546000.0,-6986000.0,-17692000.0,9725000.0,-168937000.0,64760000.0
Investing Cash flow,-1407543000.0,23489000.0,-22452000.0,-131600000.0,-21566000.0,-57971000.0,-58928000.0,-9415000.0,-176913000.0,67896000.0
Issuance (repayment) of debt,1141525000.0,0.0,0.0,453901000.0,34500000.0,0.0,-37000000.0,37000000.0,0.0,0.0
Issuance (buybacks) of shares,2553000.0,-29021000.0,-19034000.0,-482009000.0,-89897000.0,-61599000.0,7934000.0,-230668000.0,-51221000.0,-13448000.0
Dividend payments,-22880000.0,-19996000.0,-19959000.0,-21061000.0,-25730000.0,-17372000.0,-17072000.0,-9040000.0,-9703000.0,-9781000.0
Financing Cash Flow,1107128000.0,-60446000.0,-47968000.0,-60237000.0,-85218000.0,-80534000.0,-46463000.0,-198261000.0,-55371000.0,-20982000.0
Effect of forex changes on cash,-3784000.0,4500000.0,-2263000.0,-156000.0,-3508000.0,942000.0,-669000.0,-810000.0,1464000.0,1125000.0
Net cash flow / Change in cash,-188152000.0,88691000.0,66704000.0,-41584000.0,44146000.0,3928000.0,19441000.0,-68038000.0,-72588000.0,191768000.0
Free Cash Flow,89250000.0,108680000.0,116211000.0,119748000.0,132476000.0,90506000.0,86191000.0,121308000.0,148631000.0,137744000.0
Net Cash/Marketcap,-0.7584,0.0866,-0.0061,-0.0715,0.1494,0.1755,0.186,0.1697,0.2402,0.2446
