date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,98682000.0,64581000.0,83524000.0,88226000.0,77396000.0,58024000.0,21850000.0,47129000.0,44214000.0,38156000.0,34441000.0,30342000.0,26614000.0,29578000.0,25452000.0,19096000.0,14699000.0,10859728.0,8630698.0,7035361.0,5587752.0,5500000.0,8900000.0,5900000.0,6900000.0,3900000.0,6400000.0,4200000.0,4800000.0,-1200000.0,5400000.0,4200000.0
,depreciationAndAmortization,14268000.0,13940000.0,9272000.0,8886000.0,7496000.0,7660000.0,7269000.0,6204000.0,5116000.0,4387000.0,3764000.0,3229000.0,2852000.0,3004000.0,2306000.0,1872000.0,1873000.0,1914928.0,2033567.0,2241473.0,2210157.0,2100000.0,2100000.0,2100000.0,2200000.0,2600000.0,2600000.0,2600000.0,2200000.0,1700000.0,900000.0,1000000.0
,deferredIncomeTax,-5893000.0,-684000.0,-13013000.0,1887000.0,20000.0,15969000.0,-15059000.0,-4922000.0,-3493000.0,275000.0,517000.0,-2390000.0,1182000.0,-759000.0,-1386000.0,-399000.0,-986000.0,-174400.0,-1291100.0,-1480700.0,200800.0,0.0,-800000.0,300000.0,700000.0,1100000.0,900000.0,-200000.0,300000.0,-3300000.0,-1000000.0,-900000.0
,stockBasedCompensation,7872000.0,6865000.0,5900000.0,276000.0,4252000.0,3541000.0,3080000.0,2607000.0,2538000.0,2152000.0,1332000.0,1074000.0,563000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,98881000.0,22336000.0,1507000.0,29485000.0,43872000.0,53012000.0,6780000.0,9907000.0,13448000.0,5490000.0,3791000.0,-120000.0,10356000.0,26590000.0,-1908000.0,17523000.0,11597491.0,19192108.0,11114856.0,9112436.0,4195109.0,7800000.0,6300000.0,-1700000.0,6300000.0,-3200000.0,-7000000.0,-6000000.0,-9100000.0,-2300000.0,-11200000.0,-7300000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,4931000.0,4765000.0,950000.0,-1873000.0,-1492000.0,-846000.0,-3015000.0,-3772000.0,-3531000.0,-4531000.0,-3639000.0,-620000.0,-963000.0,-2477000.0,-840000.0,-714000.0,-560000.0,-1792185.0,-681528.0,439764.0,196218.0,-800000.0,-500000.0,100000.0,-200000.0,-900000.0,-1000000.0,-1000000.0,-700000.0,-900000.0,-1200000.0,-200000.0
,accountsPayables,-7250000.0,-9532000.0,-9144000.0,11197000.0,-4251000.0,2403000.0,492000.0,25961000.0,13664000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,9540000.0,367081000.0,344745000.0,343238000.0,313753000.0,269881000.0,216869000.0,210089000.0,200182000.0,186734000.0,181244000.0,177453000.0,177573000.0,167217000.0,140627000.0,142535000.0,125012000.0,113414509.0,94222401.0,83107545.0,73995109.0,69800000.0,62000000.0,55700000.0,57400000.0,51100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38260000.0,875000.0,2404000.0,4234000.0,6007000.0,1103000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-100000.0,-100000.0,0.0,-100000.0,0.0,-100000.0,0.0,-100000.0,100000.0
,netCashProvidedByOperatingActivites,217213000.0,93581000.0,80031000.0,7630000.0,41400000.0,63361000.0,57730000.0,32158000.0,60376000.0,32948000.0,37747000.0,38307000.0,16662000.0,25771000.0,16120000.0,24495000.0,19435000.0,16743003.0,16113446.0,12495734.0,7750533.0,1600000.0,3300000.0,5400000.0,8900000.0,5900000.0,3900000.0,3000000.0,100000.0,1500000.0,-6900000.0,-2400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-4341000.0,-4368000.0,-4940000.0,-5397000.0,-5442000.0,-4998000.0,-5795000.0,-3762000.0,-3484000.0,-5545000.0,-4174000.0,-2154000.0,-1577000.0,-1505000.0,-1854000.0,-1897000.0,-2387000.0,-2309463.0,-1861583.0,-2051219.0,-1803877.0,-2900000.0,-2800000.0,-1800000.0,-2400000.0,-2700000.0,-1700000.0,-2200000.0,-3800000.0,-2000000.0,-4900000.0,-500000.0
,acquisitionsNet,0.0,0.0,0.0,-5000000.0,0.0,0.0,0.0,-5000000.0,0.0,-1000000.0,0.0,-5000000.0,0.0,0.0,-10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-39047000.0,-33544000.0,-14297000.0,-33861000.0,-29449000.0,-75150000.0,-5140000.0,-6598000.0,-10833000.0,-18934000.0,-38873000.0,-3686000.0,-48442000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2700000.0,0.0
,salesMaturitiesOfInvestments,6269000.0,21256000.0,9011000.0,28537000.0,28164000.0,17567000.0,4392000.0,15807000.0,19978000.0,29971000.0,46083000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,100000.0,3700000.0,0.0,100000.0
