date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-85513000.0,-55151000.0,-27761381.83482,-87685054.106582,-49669765.680872
,depreciationAndAmortization,1444000.0,1138000.0,729810.112102,381505.386664,246098.186866
,deferredIncomeTax,-122000.0,-89000.0,0.0,0.0,0.0
,stockBasedCompensation,9372000.0,7834000.0,9065431.25143,15374187.201574,3477977.36738
,changeInWorkingCapital,-14079000.0,19936982.612674,-12601177.804267,136603068.230169,35810998.454656
,accountsReceivables,1149000.0,633000.0,-2946694.120339,-2203853.444346,-1435572.75672
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-110000.0,22000.0,706932.052162,605849.749262,-127255.900046
,otherWorkingCapital,-19246000.0,210581000.0,190644017.387326,203245195.191593,66642126.961424
,otherNonCashItems,8997000.0,-36716982.612674,-15759609.200995,-109558175.363599,-16928746.971756
,netCashProvidedByOperatingActivites,-79901000.0,-63048000.0,-46326927.47655,-44884468.651774,-27063438.643726
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1287000.0,-2223000.0,-1775337.451384,-868584.591021,-521644.020024
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-66845000.0,-60413000.0,-86856554.564173,-50183554.478489,0.0
,salesMaturitiesOfInvestments,66646000.0,87183000.0,67389613.360787,0.0,0.0
,otherInvestingActivites,0.0,-375000.0,-967741.935484007,1114523.598147,92549.745488
,netCashUsedForInvestingActivites,-1486000.0,24172000.0,-22210020.590254,-49937615.471363,-429094.274536
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,-583055.40226,-175634.176097
,commonStockIssued,38072000.0,74184000.0,58010752.688172,89663363.485856,53160363.468091
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,1448000.0,48000.0,1002059.02539501,134330685.989874,-188254.595936008
,netCashUsedProvidedByFinancingActivities,39520000.0,74232000.0,59012811.713567,223410994.07347,52796474.696058
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,7337000.0,-2273000.0,2739647.677877,-17303308.779423,6310.20992
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-34530000.0,33083000.0,-6784488.67536101,111285601.17091,25310251.987716
,cashAtEndOfPeriod,163283000.0,197813000.0,164432624.113475,179569066.871416,59859702.999453
,cashAtBeginningOfPeriod,197813000.0,164730000.0,171217112.788836,68283465.700506,34549451.011737
,operatingCashFlow,-79901000.0,-63048000.0,-46326927.47655,-44884468.651774,-27063438.643726
,capitalExpenditure,-1287000.0,-2598000.0,-4206131.320064,-868584.591021,-521644.020024
,freeCashFlow,-81188000.0,-65646000.0,-50533058.796614,-45753053.242796,-27585082.66375
