Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,463000.0,642000.0,696000.0,438000.0,111000.0,92000.0,61000.0
Stock-based compensation,2766000.0,3654000.0,3398000.0,2345000.0,5179000.0,215000.0,113000.0
Operating Cash Flow,-14774000.0,-22462000.0,-26747000.0,-25180000.0,-15319000.0,-8800000.0,-5387000.0
Capital Expenditure,-13000.0,-21000.0,-437000.0,-584000.0,-169000.0,-187000.0,-148000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,1667000.0,-1667000.0,7000.0,-38000.0
Investing Cash flow,-13000.0,-21000.0,-437000.0,1083000.0,-1836000.0,-180000.0,-186000.0
Issuance (repayment) of debt,-3866000.0,-3102000.0,18577000.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,13577000.0,16510000.0,15206000.0,137000.0,36265000.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,9711000.0,13408000.0,33783000.0,137000.0,50124000.0,17071000.0,5783000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-5076000.0,-9075000.0,6599000.0,-23960000.0,32969000.0,8091000.0,210000.0
Free Cash Flow,-14787000.0,-22483000.0,-27184000.0,-25764000.0,-15488000.0,-8987000.0,-5535000.0
Net Cash/Marketcap,,,,,,,
