date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY,1993-10-31_FY,1992-10-31_FY,1991-10-31_FY,1990-10-31_FY,1989-10-31_FY,1988-10-31_FY,1987-10-31_FY,1986-10-31_FY,1985-10-31_FY
,revenue,2430900000.0,2653400000.0,2532800000.0,2139000000.0,1966814000.0,1797060000.0,1717776000.0,1587725000.0,1445136000.0,1330835000.0,1158517000.0,1080421000.0,1063176000.0,950641000.0,858960000.0,806617000.0,490176000.0,411790000.0,315306000.0,234572000.0,197317000.0,165300000.0,147200000.0,141500000.0,109100000.0,97100000.0,95600000.0,92700000.0,63300000.0,35500000.0,48200000.0,52800000.0,611300000.0,627500000.0,460300000.0,331000000.0
,costOfRevenue,896100000.0,896600000.0,900500000.0,773200000.0,793735000.0,726798000.0,626206000.0,560917000.0,521126000.0,526031000.0,481794000.0,483927000.0,453146000.0,431110000.0,332983000.0,309785000.0,174346000.0,146588000.0,115813000.0,81204000.0,63579000.0,54400000.0,50900000.0,70900000.0,57500000.0,57000000.0,60800000.0,58800000.0,34100000.0,15900000.0,17400000.0,6800000.0,293200000.0,265200000.0,181400000.0,112000000.0
,grossProfit,1534800000.0,1756800000.0,1632300000.0,1365800000.0,1173079000.0,1070262000.0,1091570000.0,1026808000.0,924010000.0,804804000.0,676723000.0,596494000.0,610030000.0,519531000.0,525977000.0,496832000.0,315830000.0,265202000.0,199493000.0,153368000.0,133738000.0,110900000.0,96300000.0,70600000.0,51600000.0,40100000.0,34800000.0,33900000.0,29200000.0,19600000.0,30800000.0,46000000.0,318100000.0,362300000.0,278900000.0,219000000.0
,grossProfitRatio,0.631371097124522,0.66209391723826,0.644464624131396,0.638522674146798,0.596436165290668,0.595562752495743,0.635455379513976,0.646716528366058,0.639393109022265,0.604736124312931,0.584128674848966,0.552094044821417,0.573780822742425,0.546505989116817,0.612341668995064,0.615945361925176,0.644319591330461,0.644022438621628,0.632696491662068,0.653820575345736,0.677782451588054,0.670901391409558,0.654211956521739,0.498939929328622,0.472960586617782,0.4129763130793,0.364016736401674,0.365695792880259,0.46129541864139,0.552112676056338,0.639004149377593,0.871212121212121,0.520366432193686,0.577370517928287,0.605909189658918,0.661631419939577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,93300000.0,86700000.0,84800000.0,69200000.0,65411000.0,69589000.0,66259000.0,58827000.0,51730000.0,43581000.0,35274000.0,33298000.0,35468000.0,39858000.0,34547000.0,42879000.0,6493000.0,5573000.0,4315000.0,3658000.0,2711000.0,2000000.0,1900000.0,1700000.0,1200000.0,2900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,992500000.0,996200000.0,973300000.0,799100000.0,722798000.0,712543000.0,683115000.0,596651000.0,559903000.0,513138000.0,433057000.0,391593000.0,429304000.0,407951000.0,357842000.0,297953000.0,190534000.0,162852000.0,126730000.0,89770000.0,75424000.0,61700000.0,56200000.0,38300000.0,29700000.0,25800000.0,35400000.0,52600000.0,48600000.0,48800000.0,42700000.0,46900000.0,261800000.0,311600000.0,218600000.0,154300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-7300000.0,900000.0,11500000.0,-1700000.0,-2257000.0,-3083000.0,-1987000.0,1410000.0,229000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1223000000.0,1228700000.0,1204800000.0,936700000.0,848999000.0,833591000.0,785084000.0,685717000.0,635612000.0,577248000.0,486387000.0,442751000.0,481546000.0,464003000.0,406692000.0,352536000.0,199079000.0,169960000.0,132525000.0,98610000.0,86869000.0,72100000.0,66500000.0,44700000.0,34800000.0,32000000.0,39600000.0,57400000.0,50100000.0,49800000.0,44100000.0,60600000.0,295200000.0,353600000.0,241100000.0,168600000.0
,costAndExpenses,2119100000.0,2125300000.0,2105300000.0,1709900000.0,1642734000.0,1560389000.0,1411290000.0,1246634000.0,1156738000.0,1103279000.0,968181000.0,926678000.0,934692000.0,895113000.0,739675000.0,662321000.0,373425000.0,316548000.0,248338000.0,179814000.0,150448000.0,126500000.0,117400000.0,115600000.0,92300000.0,89000000.0,100400000.0,116200000.0,84200000.0,65700000.0,61500000.0,67400000.0,588400000.0,618800000.0,422500000.0,280600000.0
,interestExpense,36800000.0,68000000.0,82700000.0,33400000.0,26190000.0,18103000.0,7965000.0,9168000.0,11771000.0,17342000.0,36668000.0,44143000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,137200000.0,145800000.0,146700000.0,68400000.0,60790000.0,51459000.0,35710000.0,30239000.0,23979000.0,20529000.0,18056000.0,17860000.0,16774000.0,16194000.0,14303000.0,11704000.0,2052000.0,1535000.0,1477000.0,5182000.0,8734000.0,8400000.0,8400000.0,4700000.0,3900000.0,3300000.0,4200000.0,4800000.0,1500000.0,1000000.0,1400000.0,13700000.0,33400000.0,42000000.0,22500000.0,14300000.0
