date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,164413000.0,136467000.0,9835000.0,0.0,0.0,0.0,0.0,11500000.0,0.0,4417000.0,6921000.0,10373000.0,11699000.0,7529000.0,991000.0,131000.0,137000.0,150000.0,1955000.0,296000.0,60000.0,663162.0
,costOfRevenue,39872000.0,24212000.0,2423000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576000.0,1490000.0,0.0,0.0,0.0,0.0,0.0,0.0,-86574.0
,grossProfit,124541000.0,112255000.0,7412000.0,0.0,0.0,0.0,0.0,0.0,0.0,4417000.0,6921000.0,10373000.0,11699000.0,6953000.0,-499000.0,0.0,0.0,0.0,0.0,0.0,0.0,749736.0
,grossProfitRatio,0.757488763054016,0.822579817831417,0.753634977122522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.923495816177447,-0.503531786074672,0.0,0.0,0.0,0.0,0.0,0.0,1.13054728708822
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,181157000.0,131711000.0,145283000.0,109749000.0,122721000.0,74277000.0,56292000.0,44279000.0,29781000.0,27917000.0,4757000.0,9207000.0,21047000.0,18937000.0,21089000.0,21835000.0,23320000.0,7140000.0,18077000.0,35506000.0,21608000.0,6348541.0
,GeneralAndAdministrativeExpenses,203613000.0,210796000.0,168218000.0,46249000.0,35291000.0,30614000.0,23032000.0,22236000.0,12657000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4976000.0,9553000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,405000.0,-531000.0,602000.0,300000.0,119000.0,-33000.0,141000.0,-33000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,389773000.0,347500000.0,314750000.0,188920000.0,173400000.0,117493000.0,87365000.0,66515000.0,42438000.0,40146000.0,15013000.0,19047000.0,26110000.0,27392000.0,53874000.0,27565000.0,27562000.0,10736000.0,36446000.0,40482000.0,31161000.0,0.0
,costAndExpenses,429645000.0,371712000.0,317173000.0,188920000.0,173400000.0,117493000.0,87365000.0,66515000.0,42438000.0,40146000.0,15013000.0,19047000.0,26110000.0,27968000.0,55364000.0,27565000.0,27562000.0,10736000.0,36446000.0,40482000.0,31161000.0,8793414.0
,interestExpense,28167000.0,26308000.0,25472000.0,5925000.0,3498000.0,2889000.0,2415000.0,2412000.0,763000.0,10000.0,109000.0,781000.0,1256000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,5003000.0,4993000.0,1249000.0,2901000.0,2438000.0,1982000.0,1073000.0,680000.0,561000.0,343000.0,54000.0,707000.0,1043000.0,406000.0,3369000.0,12897000.0,34000.0,96000.0,346000.0,1542000.0,789000.0,86574.0
,EBITDA,-260229000.0,-230252000.0,-306089000.0,-186019000.0,-170962000.0,-115511000.0,-86292000.0,-54335000.0,-41877000.0,-35386000.0,-8038000.0,-7967000.0,-13368000.0,-20033000.0,-51004000.0,-14537000.0,-27391000.0,-10490000.0,-34145000.0,-38644000.0,-30312000.0,-8043678.0
,EBITDARatio,-1.58277630114407,-1.68723574197425,-31.1224199288256,0.0,0.0,0.0,0.0,-4.72478260869565,0.0,-8.01131990038488,-1.16139286230314,-0.768051672611588,-1.1426617659629,-2.66077832381458,-51.4672048435923,-110.969465648855,-199.934306569343,-69.9333333333333,-17.4654731457801,-130.554054054054,-505.2,-12.1292806282628
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-265232000.0,-235245000.0,-307338000.0,-188920000.0,-173400000.0,-117493000.0,-87365000.0,-55015000.0,-42438000.0,-35729000.0,-8092000.0,-8674000.0,-14411000.0,-20439000.0,-54373000.0,-27434000.0,-27425000.0,-10586000.0,-34491000.0,-40186000.0,-31101000.0,-8130252.0
,operatingIncomeRatio,-1.61320576840031,-1.72382334190683,-31.2494153533299,0.0,0.0,0.0,0.0,-4.78391304347826,0.0,-8.08897441702513,-1.16919520300535,-0.836209389761882,-1.23181468501581,-2.7147031478284,-54.8668012108981,-209.419847328244,-200.182481751825,-70.5733333333333,-17.6424552429668,-135.763513513514,-518.35,-12.259827915351
,totalOtherIncomeExpensesNet,2108000.0,9390000.0,8734000.0,1924000.0,723000.0,228000.0,199000.0,133000.0,1827000.0,-23925000.0,1845000.0,128282000.0,-500000.0,0.0,-7103000.0,0.0,0.0,-119000.0,-17918000.0,0.0,-50434000.0,0.0
,incomeBeforeTax,-292688000.0,-253560000.0,-324076000.0,-192921000.0,-176175000.0,-120154000.0,-89581000.0,-57294000.0,-41374000.0,-59664000.0,-6356000.0,118827000.0,0.0,0.0,0.0,0.0,0.0,0.0,-36417000.0,-37169000.0,-79662000.0,0.0
,incomeBeforeTaxRatio,-1.78019986254128,-1.85803161203808,-32.9512963904423,0.0,0.0,0.0,0.0,-4.98208695652174,0.0,-13.5078107312656,-0.918364398208351,11.4554130916803,0.0,0.0,0.0,0.0,0.0,0.0,-18.627621483376,-125.570945945946,-1327.7,0.0
,incomeTaxExpense,1402000.0,777000.0,201000.0,-272000.0,98000.0,-1971000.0,-10422000.0,-1221000.0,0.0,0.0,78000.0,477000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0
,netIncome,-294090000.0,-254337000.0,-324277000.0,-192649000.0,-176273000.0,-118183000.0,-79159000.0,-56073000.0,-41374000.0,-59664000.0,-6434000.0,118350000.0,-15667000.0,-19962000.0,-56139000.0,-40929000.0,-27203000.0,-10298000.0,-36417000.0,-37169000.0,-79862000.0,-7792684.0
,netIncomeRatio,-1.78872716877619,-1.86372529622546,-32.9717336044738,0.0,0.0,0.0,0.0,-4.87591304347826,0.0,-13.5078107312656,-0.929634445889322,11.4094283235322,-1.33917428840072,-2.65134812060035,-56.648839556004,-312.435114503817,-198.56204379562,-68.6533333333333,-18.627621483376,-125.570945945946,-1331.03333333333,-11.7507999553654
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.47788552507096,-3.01,-4.22,-2.89,-2.85,-2.02,-1.84,-1.6,-1.56,-2.95,-0.49,9.31046690005113,-1.3,-1.7,-5.9,-8.4,-6.9,-2.9,-11.0,-11.3,-43.6,-86.4
,EPSDiluted,-3.47788552507096,-3.01,-4.22,-2.89,-2.85,-2.02,-1.84,-1.6,-1.56,-2.95,-0.49,9.29912783845368,-1.3,-1.7,-5.9,-8.4,-6.9,-2.9,-11.0,-11.3,-43.6,-86.4
,weightedAverageShsOut,84560000.0,84560000.0,76889000.0,66576000.0,61892000.0,58633000.0,43095000.0,34980000.0,26545000.0,23348000.0,13250000.0,12711500.0,12213200.0,11468200.0,9532100.0,4874200.0,3916000.0,3560000.0,3306600.0,3287100.0,1831900.0,90152.0
,weightedAverageShsOutDil,84560000.0,84560000.0,76889000.0,66576000.0,61892000.0,58633000.0,43095000.0,34980000.0,26545000.0,23348000.0,13250000.0,12727000.0,12213200.0,11468200.0,9532100.0,4874200.0,3916000.0,3560000.0,3306600.0,3287100.0,1831900.0,90152.0
