date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2003-03-26_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,8149719000.0,7986252000.0,7791069000.0,7515426000.0,7440181000.0,7386626000.0,7421768000.0,7146079000.0,6644252000.0,6080788000.0,5671009000.0,5298668000.0,5132768000.0,4946716000.0,4944230000.0,4835974000.0,4429248000.0,4172551000.0,4120317000.0,4120317000.0,4557241000.0,4220976000.0,3970900000.0,4435600000.0,4302200000.0,3989300000.0,3690700000.0,3606300000.0
,costOfRevenue,4448450000.0,4363774000.0,4215744000.0,4070907000.0,4282290000.0,4003951000.0,4085602000.0,3865231000.0,3784370000.0,3548896000.0,3255801000.0,3245531000.0,3375050000.0,3315147000.0,3076718000.0,2965540000.0,2679531000.0,2544726000.0,2561052000.0,2561052000.0,2665566000.0,2471151000.0,2191400000.0,2466900000.0,2336100000.0,2168600000.0,1992400000.0,1968600000.0
,grossProfit,3701269000.0,3622478000.0,3575325000.0,3444519000.0,3157891000.0,3382675000.0,3336166000.0,3280848000.0,2859882000.0,2531892000.0,2415208000.0,2053137000.0,1757718000.0,1631569000.0,1867512000.0,1870434000.0,1749717000.0,1627825000.0,1559265000.0,1559265000.0,1891675000.0,1749825000.0,1779500000.0,1968700000.0,1966100000.0,1820700000.0,1698300000.0,1637700000.0
,grossProfitRatio,0.454159094319694,0.453589243114292,0.458900441004951,0.458326514025951,0.42443738935921,0.457945887608226,0.449510952107368,0.459111633106771,0.430429490031384,0.416375640788661,0.42588682190418,0.387481721821409,0.342450311410919,0.329828718689328,0.377715437995401,0.386775032289255,0.395037035632234,0.390127046979174,0.378433261324311,0.378433261324311,0.415092157733155,0.414554595903886,0.448135183459669,0.443840743078727,0.456998744828227,0.456395858922618,0.460156609857209,0.454121953248482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269964000.0,1127175000.0,1057800000.0,1167900000.0,1183100000.0,1124100000.0,1053800000.0,1034100000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833426000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-12748000.0,-20586000.0,-24437000.0,518000.0,673000.0,-600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
