Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,444938000.0,333764000.0,263317000.0,186095000.0,125510000.0,88848000.0
Revenue Growth,0.333091645593893,0.267536847222169,0.414960101023671,0.48271054099275,0.412637313164055,
Cost of Revenue,152405000.0,116622000.0,92488000.0,62037000.0,42668000.0,30972000.0
Gross Profit,292533000.0,217142000.0,170829000.0,124058000.0,82842000.0,57876000.0
R&D Expenses,36165000.0,31661000.0,23875000.0,18027000.0,15575000.0,14084000.0
SG&A Expense,226385000.0,184316000.0,148304000.0,101852000.0,64258000.0,44918000.0
Operating Expenses,293385000.0,215977000.0,172179000.0,119879000.0,79833000.0,59002000.0
Operating Income,-852000.0,1165000.0,-1350000.0,4179000.0,3009000.0,-1126000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,1608000.0,2476000.0,-869000.0,4024000.0,61000.0,-4467000.0
Income Tax Expense,-4403000.0,-3611000.0,-15683000.0,1659000.0,894000.0,-5354000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,3078000.0,3212000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,6601000.0,4657000.0,14814000.0,2365000.0,-833000.0,887000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,6601000.0,4657000.0,14814000.0,2365000.0,-833000.0,887000.0
EPS,0.19,0.14,0.49,0.09,-0.18,0.21
EPS Diluted,0.18,0.13,0.44,0.08,-0.18,0.14
Weighted Average Shs Out,34138176.0,32978065.0,30464583.0,11993429.0,,
Weighted Average Shs Out (Dil),36086821.0,35319103.0,33478078.0,14219650.0,4609375.0,4304396.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.657469130531,0.650585443607,0.648757960937,0.666638007469,0.66,0.6514
EBITDA Margin,0.0123095802112,0.0130481418008,-0.000189885195411,0.0316827426852,0.006,-0.043
EBIT Margin,-0.00191487353294,0.00349049028655,-0.00512690027609,0.022456272334,0.0005,-0.0503
Profit Margin,0.014835774872,0.0139529727592,0.0562591856963,0.0127085628308,-0.007,0.01
Free Cash Flow margin,0.0431633171363,0.000476384511212,-0.100418886741,-0.14913350708,-0.0819,-0.0472
EBITDA,5477000.0,4355000.0,-50000.0,5896000.0,812000.0,-3790000.0
EBIT,-852000.0,1165000.0,-1350000.0,4179000.0,61000.0,-4467000.0
Consolidated Income,6601000.0,4657000.0,14814000.0,2365000.0,2245000.0,4099000.0
Earnings Before Tax Margin,0.00361398666781,0.00741841540729,-0.00330020469624,0.0216233644107,0.0005,-0.0503
Net Profit Margin,0.014835774872,0.0139529727592,0.0562591856963,0.0127085628308,-0.0066,0.01
