Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30
Cash and cash equivalents,8015528.0,1717391.0,3185519.0,2351887.0,9284638.0,2560765.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,8015528.0,1717391.0,3185519.0,2351887.0,9284638.0,2560765.0
Receivables,0.0,0.0,0.0,0.0,20000.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,13501561.0,3302480.0,3904606.0,5678494.0,15164233.0,3146592.0
Property Plant & Equipment Net,3175960.0,18489976.0,16088902.0,16958553.0,17759938.0,8009564.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,228235.0,584247.0,1196871.0,1504159.0,0.0,0.0
Total non-current assets,3633436.0,18981015.0,16829264.0,18027440.0,19844388.0,8457115.0
Total assets,17134997.0,22283495.0,20733870.0,23705934.0,35008621.0,11603707.0
Payables,2277817.0,3609607.0,10954358.0,5071520.0,11563055.0,3101445.0
Short-term debt,1026168.0,66480.0,52600.0,4612500.0,15819691.0,11482580.0
Total current liabilities,20290197.0,32042033.0,28737737.0,20436854.0,37041599.0,20210131.0
Long-term debt,50285.0,98487.0,151110.0,2233803.0,4142137.0,3685952.0
Total debt,1076453.0,164967.0,203710.0,6846303.0,19961828.0,15168532.0
Deferred revenue,0.0,1738603.0,3087561.0,1212561.0,8345521.0,7814758.0
Tax Liabilities,1859434.0,1856129.0,2352129.0,1854629.0,1754629.0,1564411.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,7359023.0,6371487.0,7187946.0,8148521.0,25519514.0,11840783.0
Total liabilities,33264358.0,47828417.0,54384845.0,28906112.0,62561113.0,32050914.0
Other comprehensive income,238064947,190762441,152564427,142193370,0.0,0.0
Retained earnings (deficit),-254480408.0,-216307363.0,-186215402.0,-147393548.0,-94064286.0,-45151218.0
Total shareholders equity,-16129361.0,-25544922.0,-33650975.0,-5200178.0,-54219386.0,-45151218.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-6939075.0,-1552424.0,-2981809.0,4494416.0,10677190.0,12607767.0
Other Assets,0.0,0.0,0.0,0.0,5859595.0,585827.0
Other Liabilities,5615138.0,9414897.0,18459162.0,320737.0,9658853.0,5626106.0
