Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,1990000.0,1923000.0,1887000.0,1750000.0,772000.0,0.0,10000.0
Revenue Growth,0.0348,0.0191,0.0783,1.2668,0.0,-1.0,
Cost of Revenue,465000.0,457000.0,443000.0,319000.0,91000.0,0.0,7000.0
Gross Profit,1525000.0,1466000.0,1444000.0,1431000.0,681000.0,0.0,3000.0
R&D Expenses,36915000.0,30880000.0,27065000.0,26611000.0,18880000.0,10517000.0,11540000.0
SG&A Expense,23728000.0,32509000.0,17705000.0,13017000.0,8895000.0,2386000.0,2134000.0
Operating Expenses,60643000.0,63389000.0,44770000.0,39628000.0,27775000.0,12903000.0,13674000.0
Operating Income,-59118000.0,-61923000.0,-43326000.0,-38197000.0,-27094000.0,-12903000.0,-13671000.0
Interest Expense,1739000.0,1892000.0,1680000.0,1724000.0,1119000.0,441000.0,377000.0
Earnings before Tax,-59978000.0,-63386000.0,-44703000.0,-39748000.0,-28648000.0,-13317000.0,-14093000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-59978000.0,-63386000.0,-44703000.0,-39748000.0,-28648000.0,-13317000.0,-14093000.0
Preferred Dividends,0.0,0.0,0.0,0.0,11000.0,27000.0,35000.0
Net Income Com,-59978000.0,-63386000.0,-44703000.0,-39748000.0,-28659000.0,-13344000.0,-14128000.0
EPS,-1.57,-2.2,-1.8,-1.71,-2.69,-5.11,-5.6
EPS Diluted,-1.57,-2.2,-1.8,-1.71,-2.69,-5.11,-5.6
Weighted Average Shs Out,41095372.0,29437393.0,24879887.0,24734187.0,21322433.0,,
Weighted Average Shs Out (Dil),38115142.0,28818196.0,24816348.0,23244162.0,10652865.0,2609020.0,2522564.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.7663,0.7624,0.7652,0.8177,0.8821,0.0,0.3
EBITDA Margin,-28.117,-31.133,-22.333,-21.297,-34.951,-1331.2,
EBIT Margin,-29.2658,-31.9782,-22.7997,-21.728,-35.6593,0.0,-1371.6
Profit Margin,-30.14,-32.962,-23.69,-22.713,-37.123,-1412.8,
Free Cash Flow margin,-25.6864,-30.5356,-19.0344,-20.2937,-28.1813,0.0,-1278.8
EBITDA,-55953000.0,-59869000.0,-42142000.0,-37270000.0,-26982000.0,-12472000.0,-13312000.0
EBIT,-58239000.0,-61494000.0,-43023000.0,-38024000.0,-27529000.0,-12876000.0,-13716000.0
Consolidated Income,-59978000.0,-63386000.0,-44703000.0,-39748000.0,-28648000.0,-13317000.0,-14093000.0
Earnings Before Tax Margin,-30.1397,-32.962,-23.69,-22.7131,-37.1088,0.0,-1409.3
Net Profit Margin,-30.1397,-32.962,-23.69,-22.7131,-37.1088,0.0,-1409.3
