Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,638000.0,628000.0,720000.0,324000.0,275000.0,413000.0,584000.0,521000.0,770000.0,962000.0
Stock-based compensation,680000.0,430000.0,1987000.0,2914000.0,2874000.0,3481000.0,4525000.0,3769000.0,3331000.0,3690000.0
Operating Cash Flow,796000.0,-4203000.0,-11450000.0,-5468000.0,1458000.0,10176000.0,1952000.0,-11118000.0,-13388000.0,-23970000.0
Capital Expenditure,-208000.0,-63000.0,-561000.0,-1896000.0,-231000.0,-221000.0,-523000.0,-279000.0,-498000.0,-584000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,-1327000.0,-8419000.0,0.0,12533000.0
Investment purchases and sales,6555000.0,5228000.0,1383000.0,11798000.0,-7235000.0,-19131000.0,5081000.0,23191000.0,4342000.0,-29252000.0
Investing Cash flow,6347000.0,5165000.0,822000.0,9902000.0,-7466000.0,-19352000.0,3231000.0,14493000.0,3844000.0,-17303000.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,257000.0,25000.0,-42000.0,26000.0,1096000.0,6931000.0,3530000.0,516000.0,4539000.0,485000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,257000.0,25000.0,-42000.0,26000.0,1088000.0,6965000.0,3530000.0,516000.0,4539000.0,485000.0
Effect of forex changes on cash,-268000.0,173000.0,-38000.0,-216000.0,-116000.0,-251000.0,-20000.0,-293000.0,19000.0,29000.0
Net cash flow / Change in cash,7400000.0,987000.0,-10670000.0,4460000.0,-4920000.0,-2211000.0,8713000.0,3891000.0,-5005000.0,-40788000.0
Free Cash Flow,588000.0,-4266000.0,-12011000.0,-7364000.0,1227000.0,9955000.0,1429000.0,-11397000.0,-13886000.0,-24554000.0
Net Cash/Marketcap,1.0671,1.0871,1.1316,1.1895,0.6465,0.3618,0.2739,0.4671,0.2343,0.6607
