date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY,1989-06-30_FY,1988-04-30_FY,1987-04-30_FY,1986-04-30_FY
,revenue,0.0,28774000.0,10286000.0,5441000.0,0.0,0.0,4459000.0,7601000.0,7070000.0,13712000.0,18176877.0,28524557.0,28190577.0,40894810.0,30675225.0,26562435.0,21870786.0,20523703.0,15595941.0,14352105.0,14008362.0,16329765.0,13400000.0,15200000.0,19900000.0,17000000.0,13600000.0,12500000.0,13000000.0,14000000.0,13900000.0,10700000.0,9000000.0,10600000.0,7300000.0,8600000.0
,costOfRevenue,0.0,27517000.0,7682000.0,8044000.0,0.0,54000.0,6238000.0,7380000.0,8571000.0,12897000.0,9247199.0,11389588.0,11629200.0,12184473.0,12486101.0,11484850.0,10301683.0,8641531.0,7381469.0,7913887.0,5115959.0,6581314.0,6400000.0,7000000.0,11100000.0,4400000.0,3600000.0,3900000.0,3500000.0,3300000.0,3300000.0,2800000.0,2900000.0,2800000.0,2800000.0,3900000.0
,grossProfit,0.0,1257000.0,2604000.0,-2603000.0,0.0,-54000.0,-1779000.0,221000.0,-1501000.0,815000.0,8929678.0,17134969.0,16561377.0,28710337.0,18189124.0,15077585.0,11569103.0,11882172.0,8214472.0,6438218.0,8892403.0,9748451.0,7000000.0,8200000.0,8800000.0,12600000.0,10000000.0,8600000.0,9500000.0,10700000.0,10600000.0,7900000.0,6100000.0,7800000.0,4500000.0,4700000.0
,grossProfitRatio,0.0,0.0436852714255926,0.253159634454598,-0.47840470501746,0.0,0.0,-0.398968378560215,0.0290751216945139,-0.212305516265912,0.0594369894982497,0.491265798849824,0.600709381744298,0.587479177882737,0.702053316790077,0.592958128261488,0.56762811843116,0.528975181779018,0.578948740390562,0.526705762736599,0.448590502926226,0.634792490371108,0.596974359398313,0.522388059701492,0.539473684210526,0.442211055276382,0.741176470588235,0.735294117647059,0.688,0.730769230769231,0.764285714285714,0.762589928057554,0.738317757009346,0.677777777777778,0.735849056603774,0.616438356164384,0.546511627906977
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,59629000.0,44034000.0,59498000.0,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,12636000.0,87487000.0,81777000.0,98874000.0,2750000.0,5214000.0,8611000.0,9085000.0,11829000.0,13091000.0,15920237.0,14022843.0,7888276.0,6692192.0,5336422.0,5086025.0,4195215.0,5422338.0,3146767.0,2454155.0,2834052.0,3015741.0,2800000.0,3300000.0,3200000.0,3700000.0,3300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,6804000.0,10447000.0,211000.0,7293000.0,0.0,88000.0,267000.0,146000.0,830000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,19440000.0,147116000.0,125811000.0,158372000.0,2860000.0,5285000.0,10174000.0,12569000.0,20096000.0,21126000.0,21100886.0,11885779.0,14686300.0,31310221.0,16019491.0,11280629.0,11189468.0,11764336.0,6865427.0,5901599.0,6307810.0,6686158.0,5200000.0,5500000.0,5300000.0,7000000.0,6700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,19440000.0,174633000.0,133493000.0,166416000.0,2860000.0,5339000.0,16412000.0,19949000.0,28667000.0,34023000.0,30348085.0,23275367.0,26315500.0,43494694.0,28505592.0,22765479.0,21491151.0,20405867.0,14246896.0,13815486.0,11423769.0,13267472.0,11600000.0,12500000.0,16400000.0,11400000.0,10300000.0,10200000.0,12200000.0,13400000.0,12500000.0,9300000.0,6800000.0,6200000.0,5400000.0,6800000.0
,interestExpense,22385000.0,0.0,0.0,0.0,140000.0,4000.0,83000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,17228000.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18021236.0,10693415.0,6314049.0,6994253.0,6341998.0,3718660.0,3447444.0,3473758.0,3670417.0,2400000.0,2200000.0,2100000.0,3300000.0,3400000.0,3300000.0,3800000.0,5200000.0,3300000.0,2800000.0,1900000.0,1700000.0,1200000.0,700000.0
,EBITDA,25266000.0,-125413000.0,-117127000.0,-82904000.0,-2840000.0,-5197000.0,-10637000.0,-13628000.0,-19173000.0,-58661000.0,5280913.0,13990895.0,9256174.0,15421352.0,12863048.0,10111005.0,7373888.0,6459834.0,5067705.0,3984063.0,6058351.0,6732710.0,4200000.0,4900000.0,5600000.0,8900000.0,6700000.0,5600000.0,4600000.0,5800000.0,4700000.0,4200000.0,4100000.0,6100000.0,3100000.0,2500000.0
,EBITDARatio,0.0,-4.35855286022103,-11.3870309158079,-15.2369049807021,0.0,0.0,-2.38551244673694,-1.79292198394948,-2.71188118811881,-4.27807759626604,0.290529170660064,0.490485969685699,0.328342835976717,0.377098022952057,0.419330192362077,0.380650531474242,0.337156972776379,0.314749925975834,0.324937430835369,0.277594331981267,0.432481042394535,0.412296808925297,0.313432835820896,0.322368421052632,0.281407035175879,0.523529411764706,0.492647058823529,0.448,0.353846153846154,0.414285714285714,0.338129496402878,0.392523364485981,0.455555555555556,0.575471698113208,0.424657534246575,0.290697674418605
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,8038000.0,-145859000.0,-123207000.0,-160975000.0,-2860000.0,-5339000.0,-11953000.0,-12348000.0,-21597000.0,-20311000.0,-12171208.0,5249190.0,1875077.0,-2599884.0,2169633.0,3796956.0,379635.0,117836.0,1349045.0,536619.0,2584593.0,3062293.0,1800000.0,2700000.0,3500000.0,5600000.0,3300000.0,2300000.0,800000.0,600000.0,1400000.0,1400000.0,2200000.0,4400000.0,1900000.0,1800000.0
,operatingIncomeRatio,0.0,-5.06912490442761,-11.978125607622,-29.5855541260798,0.0,0.0,-2.68064588472752,-1.62452308906723,-3.05473833097595,-1.48125729288215,-0.669598413412821,0.184023541540014,0.0665143178871436,-0.0635749132958437,0.07072916335577,0.142944575676138,0.0173580867189684,0.00574145903397647,0.0864997501593524,0.0373895675930465,0.184503584359114,0.187528295722566,0.134328358208955,0.177631578947368,0.175879396984925,0.329411764705882,0.242647058823529,0.184,0.0615384615384615,0.0428571428571429,0.100719424460432,0.130841121495327,0.244444444444444,0.415094339622642,0.26027397260274,0.209302325581395
,totalOtherIncomeExpensesNet,49863000.0,10447000.0,-4302000.0,-70299000.0,0.0,2015000.0,-31275000.0,2549000.0,-60000.0,40094000.0,-15125304.0,-4061465.0,-595145.0,-1397025.0,-4777708.0,-1620195.0,-813920.0,0.0,0.0,0.0,0.0,0.0,0.0,-1200000.0,800000.0,-4400000.0,1400000.0,0.0,900000.0,800000.0,700000.0,900000.0,-400000.0,-300000.0,900000.0,200000.0
,incomeBeforeTax,8038000.0,-151767000.0,-125935000.0,-231274000.0,-2730000.0,-3328000.0,-43411000.0,-10042000.0,-21033000.0,20532000.0,-27296512.0,1187725.0,2862997.0,5438656.0,1445404.0,4195777.0,1114477.0,-428024.0,116845.0,130820.0,3476082.0,1669924.0,800000.0,1100000.0,2100000.0,1700000.0,2200000.0,700000.0,-200000.0,200000.0,500000.0,500000.0,300000.0,0.0,-100000.0,-500000.0
,incomeBeforeTaxRatio,0.0,-5.27444915548759,-12.2433404627649,-42.5057893769528,0.0,0.0,-9.73559093967257,-1.32114195500592,-2.97496463932108,1.49737456242707,-1.50171627392318,0.0416386834684234,0.101558652027591,0.132991350247134,0.0471195891798675,0.157959050064499,0.0509573364212882,-0.0208551059231368,0.0074920134668373,0.00911503922246946,0.248143358945179,0.102262586142544,0.0597014925373134,0.0723684210526316,0.105527638190955,0.1,0.161764705882353,0.056,-0.0153846153846154,0.0142857142857143,0.0359712230215827,0.0467289719626168,0.0333333333333333,0.0,-0.0136986301369863,-0.0581395348837209
,incomeTaxExpense,0.0,0.0,-190000.0,185000.0,0.0,0.0,0.0,0.0,-1266000.0,-5951000.0,5141187.0,2645763.0,2198422.0,14330301.0,998565.0,1678980.0,-82152.0,-778085.0,-773548.0,39099.0,1075091.0,179520.0,-100000.0,100000.0,1400000.0,800000.0,1400000.0,200000.0,400000.0,1100000.0,900000.0,700000.0,500000.0,1100000.0,600000.0,200000.0
,netIncome,-210696000.0,-151767000.0,-125745000.0,-231459000.0,-1890000.0,-17577000.0,-43000000.0,15509000.0,-19767000.0,26498000.0,-32433064.0,-1447272.0,664575.0,-8891645.0,446839.0,748774.0,86960.0,350061.0,152452.0,91721.0,1071764.0,1490404.0,900000.0,1000000.0,700000.0,900000.0,800000.0,500000.0,700000.0,-900000.0,-400000.0,-200000.0,-200000.0,0.0,-700000.0,-700000.0
,netIncomeRatio,0.0,-5.27444915548759,-12.2248687536457,-42.5397904796912,0.0,0.0,-9.64341780668311,2.04038942244442,-2.7958981612447,1.93246791131855,-1.78430343122199,-0.0507377555416549,0.0235743667112596,-0.21742722365014,0.0145667717188708,0.0281892078041791,0.0039760802378113,0.0170564249541128,0.00977510751034516,0.00639076985571106,0.0765088737712518,0.0912691640081777,0.0671641791044776,0.0657894736842105,0.0351758793969849,0.0529411764705882,0.0588235294117647,0.04,0.0538461538461538,-0.0642857142857143,-0.0287769784172662,-0.0186915887850467,-0.0222222222222222,0.0,-0.0958904109589041,-0.0813953488372093
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.858707878906441,-0.69,-0.59,-1.23,-0.32253,-2.65,-7.83,2.4,-3.28,3.95544548469732,-4.96,-0.24,0.16,-1.68,0.08,0.24,0.0269818688419299,0.10920397932349,0.08,0.0298001346384775,0.32,0.48,0.32,0.32,0.24,0.292684164193214,0.262066268042034,0.16,0.24,-0.32,-0.16,-0.08,-0.08,0.0,-0.32,-0.32
,EPSDiluted,-0.858707878906441,-0.69,-0.59,-1.23,-0.32253,-2.65,-7.83,2.4,-3.28,3.92263506096753,-4.96,-0.24,0.12811,-1.714039,0.08,0.210527,0.0269818688419299,0.109044099094469,0.049659,0.0298001346384775,0.32,0.472628,0.287537,0.318389,0.24,0.288,0.213333333333333,0.16,0.24,-0.32,-0.16,-0.08,-0.08,0.0,-0.32,-0.32
,weightedAverageShsOut,245364000.0,218548000.0,211574000.0,188536000.0,5860000.0,5746307.0,5710288.0,5668605.0,6205260.0,6699119.0,6549867.0,6426324.0,5187540.0,5187540.0,5187540.0,3544182.0,3222905.0,3205570.0,3070008.0,3077872.0,3122446.0,3138528.0,3130037.0,3118665.0,3097795.0,3074987.0,3052663.0,3125000.0,2916667.0,2812500.0,2500000.0,2500000.0,2500000.0,2682375.0,2187500.0,2187500.0
,weightedAverageShsOutDil,245364000.0,218548000.0,211574000.0,188536000.0,5860000.0,5746307.0,5710288.0,5668605.0,6205260.0,6755153.0,6549867.0,6426324.0,5187540.0,5187540.0,5187540.0,3556658.0,3222905.0,3210270.0,3070008.0,3077872.0,3122446.0,3153439.0,3130037.0,3140815.0,3097795.0,3125000.0,3750000.0,3125000.0,2916667.0,2812500.0,2500000.0,2500000.0,2500000.0,2682375.0,2187500.0,2187500.0
