date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,514151000.0,1009461000.0,89041000.0,468968000.0,996344000.0,977869000.0,1199156000.0,1259400000.0,829000000.0,-80500000.0,610800000.0,807000000.0,-18800000.0,839300000.0,840800000.0,-218700000.0,494900000.0,426000000.0,231300000.0,99000000.0,186400000.0
,depreciationAndAmortization,49673000.0,30936000.0,29272000.0,45867000.0,49167000.0,50901000.0,49214000.0,66461000.0,61844000.0,47872000.0,46095000.0,32172000.0,15256000.0,-8594000.0,21797000.0,27298000.0,24719000.0,10459000.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177600000.0,64900000.0,-194000000.0,22000000.0,147100000.0,-110800000.0,-30300000.0,-25500000.0,-71000000.0,-31200000.0,-49100000.0,5700000.0,-27200000.0,-16200000.0
,stockBasedCompensation,39209000.0,34018000.0,32369000.0,30297000.0,26398000.0,21237000.0,21197000.0,31844000.0,31984000.0,17693000.0,14786000.0,13347000.0,16305000.0,17119000.0,15127000.0,3092000.0,1375000.0,383000.0,0.0,0.0,0.0
,changeInWorkingCapital,17549637000.0,-1298397000.0,-1667610000.0,-1975090000.0,-309246000.0,424702000.0,-375501000.0,-125980000.0,-221221000.0,-697568000.0,-423553000.0,-173796000.0,427778000.0,-131021000.0,336987000.0,-1223560000.0,-1253784000.0,-2012686000.0,-1210000000.0,-646000000.0,-4981000000.0
,accountsReceivables,-537876000.0,-62018000.0,-392981000.0,-338335000.0,-15655000.0,-93837000.0,45282000.0,-217678000.0,-153694000.0,-235560000.0,132986000.0,-52966000.0,36119000.0,155552000.0,70596000.0,113548000.0,-254723000.0,-367065000.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-24163000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,13091000.0,-17536546000.0,-16238149000.0,-14570539000.0,-12595449000.0,-12286203000.0,-12710905000.0,-12335404000.0,-12209424000.0,-11988203000.0,-11290635000.0,-10867082000.0,-10693286000.0,-11121064000.0,-10990043000.0,-11327030000.0,-10103470000.0,-8849686000.0,-6837000000.0,-5627000000.0,-4981000000.0
,otherNonCashItems,0.0,37922000.0,44212000.0,44276000.0,99634000.0,113157000.0,82113000.0,109400000.0,30100000.0,9100000.0,-10500000.0,-12000000.0,132600000.0,8700000.0,37100000.0,30600000.0,26300000.0,11000000.0,-7600000.0,-8300000.0,-10100000.0
,netCashProvidedByOperatingActivites,2873579000.0,1852002000.0,610069000.0,1162693000.0,1383600000.0,1108235000.0,1054762000.0,1098300000.0,663900000.0,659500000.0,918500000.0,784700000.0,663000000.0,854400000.0,636300000.0,1065700000.0,1487600000.0,1653800000.0,736100000.0,406000000.0,90000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,48000000.0,4000000.0,0.0,0.0,0.0,-63100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-9101383000.0,-28847000.0,-79685000.0,-50000000.0,-390228000.0,-402495000.0,-524122000.0,-628111000.0,-297943000.0,-92490000.0,-398554000.0,0.0,0.0,-852659000.0,150379000.0,-853499000.0,-432279000.0,20479000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,5108100000.0,2305216000.0,1975403000.0,2160298000.0,5837000.0,1824000.0,37342000.0,28786000.0,86217000.0,1702973000.0,1717659000.0,1203548000.0,968789000.0,1248811000.0,872428000.0,704687000.0,659426000.0,875575000.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,-3688861000.0,-2175339000.0,-2842875000.0,-273482000.0,-721066000.0,-693292000.0,375322000.0,-22104000.0,-53116000.0,144854000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-3683371000.0,-1412492000.0,-279621000.0,-732577000.0,-657873000.0,-1121737000.0,-1180072000.0,-224003000.0,-233830000.0,-208706000.0,-270013000.0,-372356000.0,-390024000.0,-653016000.0,-528150000.0,-1611512000.0,-2000008000.0,-2016960000.0,-1107575000.0,-275165000.0,-677966000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-169748000.0,-148585000.0,-250000000.0,53743000.0,42636000.0,164856000.0,153455000.0,69302000.0,59754000.0,-44537000.0,-30978000.0,111831000.0,10955000.0,282568000.0,46616000.0,110945000.0,100007000.0,52643000.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,10751000.0,13597000.0,17839000.0,51500000.0,21473000.0,12269000.0,3066000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-200020000.0,-27738000.0,-83461000.0,-55310000.0,-375537000.0,-386462000.0,-482185000.0,-570400000.0,-268500000.0,-80200000.0,-395500000.0,-183300000.0,-148300000.0,-223400000.0,23600000.0,775800000.0,25100000.0,330900000.0,325700000.0,10000000.0,-9000000.0
