date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,revenue,365547000.0,648651000.0,838202000.0,942213000.0,997303000.0,1051466000.0,1078916000.0,768357000.0,568360000.0,423687000.0,301378000.0,202812000.0,160363000.0
,costOfRevenue,340715000.0,543131000.0,673208000.0,758022000.0,745622000.0,742224000.0,752278000.0,520344000.0,387367000.0,275849000.0,189059000.0,126797000.0,115048000.0
,grossProfit,24832000.0,105520000.0,164994000.0,184191000.0,251681000.0,309242000.0,326638000.0,248013000.0,180993000.0,147838000.0,112319000.0,76015000.0,45315000.0
,grossProfitRatio,0.0679310731588551,0.162676076965888,0.196842765824944,0.195487644513502,0.252361619287218,0.29410556309001,0.302746460336115,0.322783549834257,0.31844781476529,0.348932112620873,0.372684801146733,0.374805238348816,0.282577651952134
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,36590000.0,56180000.0,74722000.0,73769000.0,73154000.0,87556000.0,87277000.0,53137000.0,45907000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,3325000.0,11212000.0,14707000.0,16171000.0,27847000.0,27499000.0,24130000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-18221000.0,-26066000.0,-15845000.0,-13612000.0,2000000.0,-3981000.0,130000.0,4945000.0,-13527000.0,0.0,0.0,39473000.0,28088000.0
,operatingExpenses,57215000.0,91201000.0,124627000.0,134485000.0,158578000.0,165971000.0,156635000.0,85946000.0,53546000.0,62131000.0,57352000.0,39473000.0,28088000.0
,costAndExpenses,397930000.0,634332000.0,797835000.0,892507000.0,904200000.0,908195000.0,908913000.0,606290000.0,440913000.0,337980000.0,246411000.0,166270000.0,143136000.0
,interestExpense,17730000.0,21393000.0,26254000.0,22253000.0,24412000.0,28208000.0,23363000.0,20291000.0,1210000.0,85000.0,0.0,1660000.0,2607000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,17300000.0,23809000.0,35198000.0,44545000.0,57577000.0,50916000.0,45228000.0,32809000.0,7639000.0,13642000.0,12049000.0,8104000.0,10390000.0
,EBITDA,-23517000.0,55529000.0,60168000.0,99433000.0,123617000.0,128982000.0,213253000.0,191613000.0,128214000.0,92782000.0,60917000.0,47340000.0,27598000.0
,EBITDARatio,-0.0643337245278993,0.085606898008328,0.0717822195604401,0.105531339516649,0.123951296647057,0.122668731085931,0.197654868404955,0.249380170936166,0.225585896262932,0.218987129649954,0.202128224356124,0.233418140938406,0.172097054806907
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
