Date,2018-12,2017-12,2016-12,2015-12,2014-12
Revenue,4276000000.0,2571000000.0,2562000000.0,2459000000.0,2602000000.0
Revenue Growth,,,,,
Cost of Revenue,2454000000.0,1123000000.0,1089000000.0,1120000000.0,1292000000.0
Gross Profit,1822000000.0,1448000000.0,1474000000.0,1339000000.0,1310000000.0
R&D Expenses,,,,,
SG&A Expense,,,,,
Operating Expenses,888000000.0,789000000.0,792000000.0,718000000.0,677000000.0
Operating Income,934000000.0,659000000.0,682000000.0,621000000.0,633000000.0
Interest Expense,280000000.0,171000000.0,162000000.0,177000000.0,183000000.0
Earnings before Tax,,,,,
Income Tax Expense,59000000.0,151000000.0,185000000.0,152000000.0,151000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,536000000.0,324000000.0,347000000.0,292000000.0,313000000.0
Preferred Dividends,,,,,
Net Income Com,536000000.0,324000000.0,347000000.0,292000000.0,313000000.0
EPS,2.50,2.27,2.43,2.11,2.40
EPS Diluted,2.50,2.27,2.43,2.09,2.35
Weighted Average Shs Out,214000000.0,142000000.0,142000000.0,138000000.0,130000000.0
Weighted Average Shs Out (Dil),214000000.0,143000000.0,142000000.0,139000000.0,133000000.0
Dividend per Share,,,,,
Gross Margin,0.42609915809167,0.56320497860755,0.57533177205308,0.54453029686865,0.50345887778632
EBITDA Margin,0.36061739943873,0.41345779852198,0.41881342701015,0.39365595770638,0.37240584166026
EBIT Margin,0.20463049579046,0.25126409957215,0.27088212334114,0.25254168361122,0.24865488086088
Profit Margin,0.12535079513564,0.12602100350058,0.13544106167057,0.11874745831639,0.12029208301307
Free Cash Flow margin,,,,,
EBITDA,1542000000.0,1063000000.0,1073000000.0,968000000.0,969000000.0
EBIT,875000000,646000000,694000000,621000000,647000000
Consolidated Income,536000000.0,324000000.0,347000000.0,292000000.0,313000000.0
Earnings Before Tax Margin,0,0,0,0,0
Net Profit Margin,0.12535079513564,0.12602100350058,0.13544106167057,0.11874745831639,0.12029208301307
