date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,121623000.0,112209000.0,107403000.0,92025000.0,80048000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0
,grossProfit,110243000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.9064321715465,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,48098000.0,43350000.0,45867000.0,40407000.0,36174000.0
,SellingAndMarketingExpenses,1889000.0,2568000.0,2748000.0,2514000.0,2386000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,63720000.0,87000000.0,83000000.0,67000000.0,59000000.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0
,interestExpense,5408000.0,13578000.0,9244000.0,5223000.0,3323000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,4099000.0,4062000.0,4194000.0,3538000.0,2856000.0
,EBITDA,56030000.0,65358000.0,53022000.0,41940000.0,32546000.0
,EBITDARatio,0.460685890004358,0.582466647060396,0.493673361079299,0.455745721271394,0.406581051369178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,46523000.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.382518109239206,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,46523000.0,47718000.0,39584000.0,33179000.0,26367000.0
,incomeBeforeTaxRatio,0.382518109239206,0.425260005881881,0.368555813152333,0.36054333061668,0.329389866080352
,incomeTaxExpense,11079000.0,11757000.0,9907000.0,13640000.0,8800000.0
,netIncome,35444000.0,35961000.0,29677000.0,19539000.0,17567000.0
,netIncomeRatio,0.291425141626173,0.320482314252867,0.276314441868477,0.212322738386308,0.219455826504098
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.31491988858027,2.35,1.94,1.38,1.3
,EPSDiluted,2.31491988858027,2.33,1.92,1.36,1.29
,weightedAverageShsOut,15222044.0,15311113.0,15261794.0,14172196.0,13530293.0
,weightedAverageShsOutDil,15456984.0,15437111.0,15432120.0,14357782.0,13651804.0
