date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,8497100000.0,7863400000.0,6710800000.0,5872227000.0,4860427000.0,4103728000.0,2819557000.0,2104745000.0,1378477000.0,445824000.0,459074000.0,379268000.0,238457000.0,125024000.0,63447000.0,66193000.0,174017000.0,57497000.0,21988000.0,21973000.0,59276000.0,34500000.0,38200000.0,33100000.0,24100000.0,27400000.0
,costOfRevenue,1119900000.0,782200000.0,434100000.0,397061000.0,299694000.0,392709000.0,205018000.0,155355000.0,84455000.0,4216000.0,2093000.0,1686000.0,923000.0,0.0,8146000.0,9557000.0,15214000.0,6676000.0,6483000.0,6509000.0,15566000.0,3600000.0,5000000.0,2600000.0,1100000.0,0.0
,grossProfit,7377200000.0,7081200000.0,6276700000.0,5475166000.0,4560733000.0,3711019000.0,2614539000.0,1949390000.0,1294022000.0,441608000.0,456981000.0,377582000.0,237534000.0,0.0,55301000.0,56636000.0,158803000.0,50821000.0,15505000.0,15464000.0,43710000.0,30900000.0,33200000.0,30500000.0,23000000.0,0.0
,grossProfitRatio,0.86820209247861,0.900526489813567,0.935313226440961,0.932383233822534,0.938339985355196,0.904304330111547,0.927287158940217,0.926188208072712,0.938733109076176,0.99054335343095,0.995440822176817,0.995554594640202,0.99612928117019,0.0,0.871609374753731,0.855619174232925,0.912571760230322,0.883889594239699,0.705157358559214,0.703772812087562,0.737397935083339,0.895652173913044,0.869109947643979,0.921450151057402,0.954356846473029,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,2735000000.0,3036600000.0,2186100000.0,2075142000.0,2052295000.0,1620577000.0,1271353000.0,859947000.0,625554000.0,529506000.0,489252000.0,398762000.0,278016000.0,201613000.0,137064000.0,155581000.0,136095000.0,136024000.0,124926000.0,91540000.0,56256000.0,44900000.0,37000000.0,27800000.0,28300000.0,23300000.0
,GeneralAndAdministrativeExpenses,1346000000.0,1834800000.0,1556200000.0,1320433000.0,1177697000.0,838526000.0,504755000.0,329415000.0,210755000.0,117261000.0,65201000.0,52923000.0,49348000.0,37865000.0,25892000.0,25476000.0,17062000.0,14785000.0,12532000.0,9607000.0,8309000.0,6400000.0,5800000.0,5800000.0,5900000.0,5800000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,290700000.0,249500000.0,47300000.0,24039000.0,6269000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3800600000.0,4871400000.0,3742300000.0,3395575000.0,3229992000.0,2459103000.0,1776108000.0,1189362000.0,836309000.0,646767000.0,554453000.0,451685000.0,327364000.0,239478000.0,162956000.0,-67785000.0,153157000.0,150809000.0,137458000.0,101147000.0,68986000.0,54700000.0,45800000.0,38000000.0,40300000.0,35000000.0
,costAndExpenses,4920500000.0,5653600000.0,4176400000.0,3792636000.0,3529686000.0,2851812000.0,1981126000.0,1344717000.0,920764000.0,650983000.0,556546000.0,453371000.0,328287000.0,239478000.0,171102000.0,-58228000.0,168371000.0,157485000.0,143941000.0,107656000.0,84552000.0,58300000.0,50800000.0,40600000.0,41400000.0,35000000.0
,interestExpense,56900000.0,30200000.0,28200000.0,25119000.0,7195000.0,14241000.0,37372000.0,46437000.0,45304000.0,21282000.0,9118000.0,2337000.0,7752000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,235000000.0,210300000.0,148200000.0,145467000.0,104745000.0,74909000.0,52686000.0,41204000.0,36940000.0,31082000.0,19687000.0,14247000.0,11287000.0,11487000.0,14592000.0,15504000.0,15362000.0,12937000.0,8454000.0,6077000.0,4421000.0,3400000.0,3000000.0,4400000.0,6100000.0,5900000.0
,EBITDA,3811600000.0,2420100000.0,2682600000.0,2225058000.0,1435486000.0,1326825000.0,891117000.0,801232000.0,494653000.0,-174077000.0,-77785000.0,-59856000.0,-78543000.0,-102967000.0,-93063000.0,139925000.0,21008000.0,-87051000.0,-113499000.0,-79606000.0,-20855000.0,-20400000.0,-9600000.0,-3100000.0,-11200000.0,-1700000.0
,EBITDARatio,0.448576573183792,0.307767632321896,0.399743696727663,0.378912123117856,0.295341540979836,0.323321867336237,0.316048584937279,0.380678894592932,0.358840227294326,-0.390461258254378,-0.169438913987723,-0.157819800246791,-0.329380139815564,-0.823577873048375,-1.46678329944678,2.11389421842189,0.120723837326238,-1.51400942657878,-5.16186101509915,-3.6229008328403,-0.351828733382819,-0.591304347826087,-0.25130890052356,-0.0936555891238671,-0.464730290456432,-0.062043795620438
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,3576600000.0,2209800000.0,2534400000.0,2079591000.0,1330741000.0,1251916000.0,838431000.0,760028000.0,457713000.0,-205159000.0,-97472000.0,-74103000.0,-89830000.0,-114454000.0,-107655000.0,124421000.0,5646000.0,-99988000.0,-121953000.0,-85683000.0,-25276000.0,-23800000.0,-12600000.0,-7500000.0,-17300000.0,-7600000.0
,operatingIncomeRatio,0.420920078615057,0.281023475850141,0.37765989151815,0.354140090292831,0.273790965279388,0.305067977214864,0.297362670802541,0.361102176273135,0.332042536799671,-0.460179353287396,-0.212323067740713,-0.195384266534482,-0.376713621323761,-0.915456232403379,-1.69677053288572,1.87967005574608,0.0324451059379256,-1.73901247021584,-5.54634346006913,-3.89946752833022,-0.426412038599096,-0.689855072463768,-0.329842931937173,-0.226586102719033,-0.717842323651452,-0.277372262773723
,totalOtherIncomeExpensesNet,290700000.0,249500000.0,47300000.0,24039000.0,6269000.0,-12578000.0,-25312000.0,-231000.0,2012000.0,3549000.0,2122000.0,4488000.0,17223000.0,20897000.0,16548000.0,41021000.0,48228000.0,4462000.0,9435000.0,12160000.0,-4575000.0,1000000.0,4400000.0,-3400000.0,-14300000.0,-14700000.0
,incomeBeforeTax,3810400000.0,2429100000.0,2553500000.0,2078511000.0,1329815000.0,1225097000.0,775747000.0,713360000.0,414421000.0,-222892000.0,-104468000.0,-71952000.0,-80359000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
