date,,2020-11-30_FY,2019-11-30_FY,2018-11-30_FY,2017-11-30_FY,2016-11-30_FY,2015-11-30_FY,2014-11-30_FY,2013-11-30_FY,2012-11-30_FY,2011-11-30_FY,2010-11-30_FY,2009-11-30_FY,2008-11-30_FY,2007-11-30_FY,2006-11-30_FY,2005-11-30_FY,2004-11-30_FY,2003-11-30_FY,2002-11-30_FY,2001-11-30_FY,2000-11-30_FY,1999-11-30_FY,1998-11-30_FY,1997-11-30_FY,1996-11-30_FY,1995-11-30_FY,1994-11-30_FY,1993-11-30_FY,1992-11-30_FY,1991-11-30_FY,1990-11-30_FY,1989-11-30_FY,1988-11-30_FY,1987-11-30_FY,1986-11-30_FY
,revenue,5594000000.0,20825000000.0,18881000000.0,17510000000.0,16389000000.0,15714000000.0,15884000000.0,15456000000.0,15382000000.0,15793000000.0,14469000000.0,13157000000.0,14646000000.0,13033000000.0,11839000000.0,11087000000.0,9727000000.0,6718000000.0,4368269000.0,4535751000.0,3778542000.0,3497470000.0,3009306000.0,2447468000.0,2212572000.0,1998150000.0,1806016000.0,1556900000.0,1473600000.0,1404700000.0,1391300000.0,1147700000.0,599700000.0,564100000.0,420800000.0
,costOfRevenue,8245000000.0,12909000000.0,11089000000.0,10501000000.0,9383000000.0,9447000000.0,10403000000.0,10624000000.0,10320000000.0,10299000000.0,9092000000.0,8104000000.0,9039000000.0,7628000000.0,6791000000.0,6217000000.0,5457000000.0,3818000000.0,2311919000.0,2468730000.0,2058342000.0,1862636000.0,1619377000.0,1322669000.0,1241269000.0,1131113000.0,1028475000.0,907900000.0,865600000.0,810300000.0,815100000.0,659900000.0,326900000.0,305100000.0,232500000.0
,grossProfit,-2651000000.0,7916000000.0,7792000000.0,7009000000.0,7006000000.0,6267000000.0,5481000000.0,4832000000.0,5062000000.0,5494000000.0,5377000000.0,5053000000.0,5607000000.0,5405000000.0,5048000000.0,4870000000.0,4270000000.0,2900000000.0,2056350000.0,2067021000.0,1720200000.0,1634834000.0,1389929000.0,1124799000.0,971303000.0,867037000.0,777541000.0,649000000.0,608000000.0,594400000.0,576200000.0,487800000.0,272800000.0,259000000.0,188300000.0
,grossProfitRatio,-0.473900607794065,0.380120048019208,0.412690005825963,0.400285551113649,0.427481847580694,0.398816342115311,0.345064215562831,0.312629399585921,0.329085944610584,0.347875641106819,0.371622088603221,0.384054115679866,0.38283490372798,0.41471648891276,0.426387363797618,0.439253179399296,0.438984270587026,0.431676094075618,0.470747108293926,0.455717476554599,0.455254963422399,0.467433316082768,0.461876924447032,0.459576590991179,0.438992719784938,0.433919875885194,0.430528300967433,0.416854004753035,0.412595005428882,0.423150850715455,0.414145044203263,0.425023960965409,0.454894113723528,0.459138450629321,0.447480988593156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1878000000.0,2480000000.0,2450000000.0,2265000000.0,2197000000.0,2067000000.0,2054000000.0,1879000000.0,1720000000.0,1717000000.0,1614000000.0,1590000000.0,1629000000.0,1579000000.0,1447000000.0,1329000000.0,1285000000.0,932000000.0,611948000.0,618664000.0,487403000.0,447235000.0,369469000.0,296533000.0,274855000.0,248566000.0,223272000.0,208000000.0,194300000.0,193300000.0,216800000.0,180300000.0,87300000.0,82400000.0,70500000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-511000000.0,-32000000.0,3000000.0,11000000.0,21000000.0,10000000.0,4000000.0,-8000000.0,-7000000.0,0.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,4119000000.0,4640000000.0,4467000000.0,4111000000.0,3935000000.0,3693000000.0,3689000000.0,3467000000.0,3247000000.0,3239000000.0,3030000000.0,2899000000.0,2878000000.0,2680000000.0,2435000000.0,2231000000.0,2097000000.0,1517000000.0,994291000.0,990888000.0,775070000.0,690893000.0,570137000.0,463820000.0,419842000.0,376999000.0,333867000.0,301300000.0,283100000.0,278500000.0,306700000.0,247000000.0,114800000.0,106900000.0,87100000.0
,costAndExpenses,12364000000.0,17549000000.0,15556000000.0,14612000000.0,13318000000.0,13140000000.0,14092000000.0,14091000000.0,13567000000.0,13538000000.0,12122000000.0,11003000000.0,11917000000.0,10308000000.0,9226000000.0,8448000000.0,7554000000.0,5335000000.0,3306210000.0,3459618000.0,2833412000.0,2553529000.0,2189514000.0,1786489000.0,1661111000.0,1508112000.0,1362342000.0,1209200000.0,1148700000.0,1088800000.0,1121800000.0,906900000.0,441700000.0,412000000.0,319600000.0
,interestExpense,895000000.0,206000000.0,194000000.0,198000000.0,223000000.0,217000000.0,288000000.0,319000000.0,336000000.0,365000000.0,378000000.0,380000000.0,414000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2241000000.0,2160000000.0,2017000000.0,1846000000.0,1738000000.0,1626000000.0,1635000000.0,1588000000.0,1527000000.0,1522000000.0,1416000000.0,1309000000.0,1249000000.0,1101000000.0,988000000.0,902000000.0,812000000.0,585000000.0,382343000.0,372224000.0,287667000.0,243658000.0,200668000.0,167287000.0,144987000.0,128433000.0,110595000.0,93300000.0,88800000.0,85200000.0,89900000.0,66700000.0,27500000.0,24500000.0,16600000.0
,EBITDA,-4529000000.0,5436000000.0,5342000000.0,4744000000.0,4809000000.0,4200000000.0,3427000000.0,2953000000.0,3342000000.0,3777000000.0,3763000000.0,3463000000.0,3978000000.0,3826000000.0,3601000000.0,3541000000.0,2985000000.0,1968000000.0,1444402000.0,1448357000.0,1232797000.0,1187599000.0,1020460000.0,828266000.0,696448000.0,618471000.0,554269000.0,441000000.0,413700000.0,401100000.0,359400000.0,307500000.0,185500000.0,176600000.0,117800000.0
,EBITDARatio,-0.809617447264927,0.261032412965186,0.282929929558816,0.270930896630497,0.293428519128684,0.267277586865216,0.215751699823722,0.191058488612836,0.217266935379014,0.239156588361933,0.26007326007326,0.263205898001064,0.271609995903318,0.293562495204481,0.304164203057691,0.319383061242897,0.306877762927933,0.292944328669247,0.330657750243861,0.31932021841587,0.326262616638905,0.339559452976008,0.339101440664392,0.338417499227773,0.314768513747801,0.309521807672097,0.306901489244835,0.283255186588734,0.280741042345277,0.285541396739517,0.258319557248616,0.267927158665156,0.309321327330332,0.313065059386634,0.279942965779468
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-6770000000.0,3276000000.0,3325000000.0,2898000000.0,3071000000.0,2574000000.0,1792000000.0,1365000000.0,1815000000.0,2255000000.0,2347000000.0,2154000000.0,2729000000.0,2725000000.0,2613000000.0,2639000000.0,2173000000.0,1383000000.0,1062059000.0,1076133000.0,945130000.0,943941000.0,819792000.0,660979000.0,551461000.0,490038000.0,443674000.0,347700000.0,324900000.0,315900000.0,269500000.0,240800000.0,158000000.0,152100000.0,101200000.0
