Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,41056000.0,17396000.0,4883000.0,2421508.0,5213395.0,8462472.0,8794028.0,9026297.0,5036648.0
Stock-based compensation,9000000.0,21538000.0,7078000.0,2739699.0,1986685.0,-973432.0,6566152.0,8701263.0,10279343.0
Operating Cash Flow,92132000.0,-7243000.0,-6309000.0,-7306237.0,-1231789.0,-3389403.0,-570247.0,3758694.0,3758694.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46734083.0
Acquisitions and disposals,-17039000.0,-0.0,-2302000.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Investment purchases and sales,-997000.0,0.0,0.0,0.0,-106.0,0.0,0.0,-75675.0,-75675.0
Investing Cash flow,-242935000.0,-147502000.0,-19130000.0,-506601.0,-1190808.0,-1403961.0,-13308468.0,-46809758.0,-46809758.0
Issuance (repayment) of debt,-0.0,-38100000.0,-13879000.0,-3711051.0,-561975.0,-1944323.0,-483774.0,-8061319.0,20438681.0
Issuance (buybacks) of shares,-997000.0,-17462000.0,-11738000.0,5125978.0,-509628.0,-165365.0,-970035.0,0.0,28032727.0
Dividend payments,-0.0,-0.0,-0.0,-161848.0,-0.0,-0.0,-0.0,-0.0,0.0
Financing Cash Flow,154478000.0,160469000.0,37067000.0,8157101.0,1617927.0,3055677.0,11057693.0,48471408.0,48471408.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,21137000.0,17462000.0,11738000.0,344263.0,-804670.0,-1737687.0,-2821022.0,5420344.0,5420344.0
Free Cash Flow,92132000.0,-7243000.0,-6309000.0,-7306237.0,-1231789.0,-3389403.0,-570247.0,3758694.0,-42975389.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1304
