Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,64867000.0,43401000.0,0.0,0.0,0.0
Revenue Growth,0.4946,0.0,0.0,0.0,
Cost of Revenue,11733000.0,0.0,0.0,0.0,0.0
Gross Profit,53134000.0,43401000.0,0.0,0.0,0.0
R&D Expenses,130340000.0,126890000.0,68459000.0,50885000.0,29028000.0
SG&A Expense,153610000.0,36981000.0,15053000.0,10553000.0,995000.0
Operating Expenses,283950000.0,163871000.0,83512000.0,61438000.0,30023000.0
Operating Income,-230816000.0,-120470000.0,-83512000.0,-61438000.0,-30023000.0
Interest Expense,0.0,1731000.0,0.0,0.0,0.0
Earnings before Tax,-225374000.0,-120284000.0,-83217000.0,-61422000.0,-30023000.0
Income Tax Expense,447000.0,1275000.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-225821000.0,-121559000.0,-83217000.0,-61422000.0,-30023000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-225821000.0,-121559000.0,-83217000.0,-61422000.0,-30023000.0
EPS,-2.87,-3.08,0.0,0.0,
EPS Diluted,-2.87,-3.08,0.0,0.0,
Weighted Average Shs Out,89210927.0,66541629.0,64198000.0,64198000.0,
Weighted Average Shs Out (Dil),81365801.0,15748009.0,28884540.0,28884540.0,28884540.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.8191,1.0,0.0,0.0,0.0
EBITDA Margin,-3.47,-2.729,,,
EBIT Margin,-3.4744,-2.7316,0.0,0.0,0.0
Profit Margin,-3.481,-2.801,,,
Free Cash Flow margin,-3.145,-0.8341,0.0,0.0,0.0
EBITDA,-225067000.0,-118445000.0,-83205000.0,-61422000.0,-30023000.0
EBIT,-225374000.0,-118553000.0,-83217000.0,-61422000.0,-30023000.0
Consolidated Income,-225821000.0,-121559000.0,-83217000.0,-61422000.0,-30023000.0
Earnings Before Tax Margin,-3.4744,-2.7715,0.0,0.0,0.0
Net Profit Margin,-3.4813,-2.8008,0.0,0.0,0.0
