Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,15161000000.0,11397000000.0,6417000000.0,6022000000.0,4934000000.0
Revenue Growth,,,,,
Cost of Revenue,4701000000.0,3816000000.0,969000000.0,979000000.0,671000000.0
Gross Profit,10460000000.0,7580000000.0,5448000000.0,5043000000.0,4264000000.0
R&D Expenses,1763000000.0,1440000000.0,920000000.0,877000000.0,914000000.0
SG&A Expense,3531000000.0,3015000000.0,1842000000.0,1782000000.0,1499000000.0
Operating Expenses,7063000000.0,5628000000.0,3262000000.0,2903000000.0,2565000000.0
Operating Income,3397000000.0,1952000000.0,2186000000.0,2140000000.0,1699000000.0
Interest Expense,579000000.0,470000000.0,42000000.0,31000000.0,38000000.0
Earnings before Tax,1893000000.0,486000000.0,1386000000.0,3336000000.0,1694000000.0
Income Tax Expense,-2358000000.0,-126000000.0,46000000.0,56000000.0,278000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,4272000000.0,327000000.0,1303000000.0,3406000000.0,665000000.0
Preferred Dividends,,,,,
Net Income Com,4272000000.0,327000000.0,1303000000.0,3406000000.0,665000000.0
EPS,14.13,1.29,6.62,17.41,3.62
EPS Diluted,14.04,1.26,6.59,17.28,3.52
Weighted Average Shs Out,302000000.0,257000000.0,197000000.0,196000000.0,184000000.0
Weighted Average Shs Out (Dil),304000000.0,259000000.0,198000000.0,197000000.0,197000000.0
Dividend per Share,,,,,
Gross Margin,0.68992810500627,0.66508730367641,0.84899485741,0.83742942544005,0.86420753952169
EBITDA Margin,0.3123804498384,0.2125120645784,0.32180146485897,0.62670209232813,0.41670044588569
EBIT Margin,0.16443506365016,0.058875142581381,0.21676796010597,0.58003985386915,0.19882448317795
Profit Margin,0.2817756084691,0.028691760989734,0.2030543867851,0.56559282630355,0.13477908390758
Free Cash Flow margin,,,,,
EBITDA,4736000000.0,2422000000.0,2065000000.0,3774000000.0,2056000000.0
EBIT,2493000000,671000000,1391000000,3493000000,981000000
Consolidated Income,4272000000.0,327000000.0,1303000000.0,3406000000.0,665000000.0
Earnings Before Tax Margin,0.12485983774157,0.042642800737036,0.21598877980365,0.55396878113584,0.34333198216457
Net Profit Margin,0.2817756084691,0.028691760989734,0.2030543867851,0.56559282630355,0.13477908390758
