date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2008-02-20_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,691039000.0,535067000.0,375942000.0,355052000.0,356009000.0,365114000.0,150789000.0,87012000.0,97194000.0,100123000.0,89681000.0,102576000.0,114603000.0,81427000.0,81427000.0,86793000.0,103535000.0,135966249.0,66192000.0,31733000.0,38837000.0,36601000.0
,costOfRevenue,346997000.0,381411000.0,341167000.0,282490000.0,211544000.0,207357000.0,137218000.0,76509000.0,74178000.0,38247000.0,30221000.0,30034000.0,21409000.0,0.0,19423000.0,18690000.0,18108000.0,15600914.0,0.0,0.0,0.0,0.0
,grossProfit,344042000.0,153656000.0,34775000.0,72562000.0,144465000.0,157757000.0,13571000.0,10503000.0,23016000.0,61876000.0,59460000.0,72542000.0,93194000.0,81427000.0,62004000.0,68103000.0,85427000.0,120365335.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.497861915174107,0.287171513100229,0.0925009708944465,0.204370064103286,0.405790303054136,0.432076009136872,0.0899999336821651,0.120707488622259,0.236804741033397,0.617999860171988,0.663016692498969,0.707202464514116,0.813189881591232,1.0,0.761467326562442,0.784660053230099,0.825102622301637,0.885258921866705,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,17890000.0,14790000.0,15052000.0,17179000.0,19391000.0,21606000.0,18062000.0,8827000.0,9788000.0,9152000.0,7869000.0,4588000.0,4766000.0,3775000.0,3775000.0,2389000.0,6505000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36694000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
