date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-60388000.0,-48425000.0,16087000.0,-60042000.0,-33987000.0,-75633000.0,-80461000.0,35205000.0,95553000.0,58152000.0,358000.0,-24645000.0,13337000.0,-7247000.0,5144000.0,11042000.0,11107000.0,-36657000.0,-35877000.0,-34789000.0,4525000.0,-11400000.0,8200000.0,25100000.0,35400000.0,38000000.0,18500000.0,6400000.0,3500000.0,-3600000.0
,depreciationAndAmortization,54655000.0,54376000.0,57618000.0,58444000.0,59768000.0,69618000.0,88704000.0,80622000.0,54095000.0,44908000.0,37567000.0,34296000.0,30368000.0,28620000.0,26850000.0,20746000.0,24907000.0,32277000.0,33622000.0,37263000.0,37221000.0,38600000.0,34700000.0,30900000.0,28000000.0,23400000.0,17400000.0,5300000.0,3400000.0,2900000.0
,deferredIncomeTax,-3007000.0,-2300000.0,-2291000.0,785000.0,-680000.0,27969000.0,-24800000.0,-4004000.0,17170000.0,-449000.0,1476000.0,-2950000.0,13987000.0,1995000.0,2597000.0,-14476000.0,0.0,2453000.0,3511000.0,-9746000.0,-2747000.0,0.0,0.0,0.0,0.0,0.0,0.0,3900000.0,-400000.0,-600000.0
,stockBasedCompensation,2462000.0,1381000.0,1130000.0,1539000.0,1993000.0,2335000.0,5360000.0,4815000.0,4087000.0,2392000.0,201000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,11779000.0,-87304000.0,-5858000.0,50139000.0,-79772000.0,-94470000.0,-86933000.0,104013000.0,128467000.0,-6760000.0,20443000.0,142580000.0,-7421000.0,-7024000.0,89025000.0,43086000.0,-69073000.0,13708000.0,-10421000.0,-5432000.0,15316000.0,300000.0,-13400000.0,2800000.0,29800000.0,31300000.0,29200000.0,72600000.0,-2700000.0,1900000.0
,accountsReceivables,-15236000.0,56832000.0,-36092000.0,-38478000.0,4007000.0,497000.0,54686000.0,26417000.0,35839000.0,-105619000.0,-21491000.0,59018000.0,-28137000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,37747000.0,63654000.0,-77919000.0,-55562000.0,4374000.0,31333000.0,20933000.0,-30280000.0,23917000.0,-55607000.0,-17846000.0,37170000.0,-19258000.0,26556000.0,-19509000.0,2212000.0,-8804000.0,1023000.0,9414000.0,41140000.0,-36751000.0,10600000.0,-4300000.0,300000.0,-26800000.0,7200000.0,-25500000.0,-10300000.0,300000.0,4200000.0
,accountsPayables,11942000.0,-53183000.0,29364000.0,37584000.0,20953000.0,1402000.0,-23777000.0,9479000.0,-44542000.0,44991000.0,11035000.0,-41301000.0,21555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,328888000.0,317109000.0,404413000.0,410271000.0,360132000.0,439904000.0,534374000.0,621307000.0,517294000.0,388827000.0,395587000.0,375144000.0,232564000.0,239985000.0,247009000.0,157984000.0,114898000.0,183971000.0,170263000.0,180684000.0,186116000.0,170800000.0,170500000.0,183900000.0,181100000.0,151300000.0,120000000.0,90800000.0,18200000.0,20900000.0
,otherNonCashItems,-7412000.0,1076000.0,561000.0,540000.0,518000.0,583000.0,639000.0,18907000.0,-52246000.0,16671000.0,15059000.0,418000.0,20914000.0,13736000.0,-646000.0,0.0,-6598000.0,-5506000.0,-5339000.0,5090000.0,-7273000.0,100000.0,-3200000.0,-1300000.0,13900000.0,-3100000.0,-100000.0,-200000.0,-500000.0,4400000.0
,netCashProvidedByOperatingActivites,57229000.0,45442000.0,-36176000.0,-1289000.0,43500000.0,63930000.0,114072000.0,116649000.0,130168000.0,4426000.0,50711000.0,72313000.0,51170000.0,75993000.0,-5540000.0,22899000.0,18149000.0,10382000.0,16908000.0,25763000.0,-25807000.0,3100000.0,32700000.0,44000000.0,54200000.0,37500000.0,-8400000.0,-6800000.0,6300000.0,5000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38048000.0,-8282000.0,-6752000.0,-4328000.0,-14564000.0,-9759000.0,-11865000.0,-28769000.0,-51300000.0,-79600000.0,-38300000.0,-36700000.0,-20100000.0,-15200000.0,-5400000.0,-3000000.0,-5200000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,-13000000.0,-96000000.0,1000000.0,-99000000.0,0.0,-2000000.0,0.0,-9000000.0,-45000000.0,-94000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,-50000000.0,0.0,0.0,0.0,0.0,-30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3500000.0,0.0,0.0
,salesMaturitiesOfInvestments,32852000.0,19021000.0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,31586000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4636000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,0.0,0.0,0.0
,otherInvestingActivites,22049000.0,-3476000.0,2069000.0,993000.0,2222000.0,-1508000.0,19312000.0,-9250000.0,1066000.0,2473000.0,106000.0,1042000.0,104000.0,0.0,198000.0,24500000.0,-7873000.0,410000.0,618000.0,-9821000.0,963000.0,100000.0,-7100000.0,-3400000.0,-20400000.0,-17200000.0,-42000000.0,-3900000.0,0.0,0.0
