date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,4667900000.0,4632900000.0,3421100000.0,1675295000.0,1481436000.0,1000285000.0,767861000.0,712702000.0,551842000.0,370828000.0,328905000.0,270915000.0,280006000.0,248168000.0
,costOfRevenue,2574100000.0,2611700000.0,2051100000.0,886425000.0,800489000.0,532350000.0,410731000.0,388800000.0,299917000.0,184288000.0,165932000.0,137740000.0,142433000.0,128882000.0
,grossProfit,2093800000.0,2021200000.0,1370000000.0,788870000.0,680947000.0,467935000.0,357130000.0,323902000.0,251925000.0,186540000.0,162973000.0,133175000.0,137573000.0,119286000.0
,grossProfitRatio,0.448552882452495,0.436271018152777,0.400455993686241,0.470884232329232,0.459653336357426,0.467801676522191,0.465097198581514,0.454470451885921,0.456516539154323,0.503036448164648,0.495501740624192,0.49157484819962,0.491321614536831,0.480666322813578
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,399400000.0,383700000.0,318200000.0,153334000.0,152689000.0,110415000.0,57287000.0,53862000.0,45779000.0,35650000.0,31442000.0,26513000.0,26804000.0,26282000.0
,GeneralAndAdministrativeExpenses,352300000.0,369200000.0,313900000.0,120174000.0,122465000.0,97832000.0,50879000.0,45187000.0,34797000.0,28221000.0,26462000.0,19197000.0,26120000.0,24573000.0
,SellingAndMarketingExpenses,356300000.0,353900000.0,211000000.0,118449000.0,117098000.0,94950000.0,48592000.0,41885000.0,33858000.0,28892000.0,25229000.0,20362000.0,19566000.0,19701000.0
,otherExpenses,41600000.0,25700000.0,8200000.0,-4484000.0,3375000.0,3878000.0,2754000.0,3498000.0,-15875000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1108000000.0,1106800000.0,843100000.0,391957000.0,392252000.0,303197000.0,156758000.0,140934000.0,114434000.0,92763000.0,83133000.0,66072000.0,72490000.0,70556000.0
,costAndExpenses,3682100000.0,3718500000.0,2894200000.0,1278382000.0,1192741000.0,835547000.0,567489000.0,529734000.0,414351000.0,277051000.0,249065000.0,203812000.0,214923000.0,199438000.0
,interestExpense,245900000.0,409600000.0,280100000.0,108639000.0,129942000.0,79333000.0,27177000.0,42395000.0,32918000.0,14748000.0,30582000.0,36891000.0,41539000.0,45463000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,725300000.0,775200000.0,518500000.0,237189000.0,228683000.0,150834000.0,99831000.0,99780000.0,75814000.0,42224000.0,40728000.0,36028000.0,35038000.0,35047000.0
,EBITDA,1711100000.0,1689600000.0,1045400000.0,634102000.0,517378000.0,315572000.0,300203000.0,282748000.0,213305000.0,136001000.0,120568000.0,103131000.0,100121000.0,83777000.0
,EBITDARatio,0.366567407185244,0.364695978760604,0.305574230510654,0.378501696716101,0.349240871694761,0.315482087605033,0.39096008261912,0.396726822711316,0.386532739443536,0.366749544263109,0.366573934722792,0.380676595980289,0.357567337842761,0.337581799426195
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,985800000.0,914400000.0,526900000.0,396913000.0,288695000.0,164738000.0,200372000.0,182968000.0,137491000.0,93777000.0,79840000.0,67103000.0,65083000.0,48730000.0
,operatingIncomeRatio,0.211187043424238,0.197370977141747,0.154014790564438,0.236921258644,0.194875107665805,0.164691063047032,0.260948270585431,0.256724409360434,0.249149212999373,0.252885434756814,0.242744865538681,0.24769023494454,0.232434304979179,0.196358918152219
,totalOtherIncomeExpensesNet,35900000.0,22200000.0,-130800000.0,-6810000.0,3375000.0,-26539000.0,2754000.0,3498000.0,-34505000.0,-5210000.0,-4981000.0,-1418000.0,1994000.0,1911000.0
,incomeBeforeTax,775800000.0,531700000.0,125100000.0,282630000.0,163616000.0,60842000.0,177654000.0,145187000.0,70485000.0,73939000.0,44447000.0,28822000.0,25947000.0,6117000.0
,incomeBeforeTaxRatio,0.166198933139099,0.114766129206329,0.0365671859928093,0.168704616201923,0.110444190636653,0.0608246649704834,0.23136218664576,0.203713473513474,0.127726776867292,0.199388935031875,0.135136285553579,0.106387612350737,0.0926658714456119,0.0246486251249154
,incomeTaxExpense,150600000.0,93200000.0,21900000.0,-46234000.0,32620000.0,17980000.0,46527000.0,27292000.0,24665000.0,22918000.0,12034000.0,9804000.0,7146000.0,-458000.0
,netIncome,625200000.0,438500000.0,103200000.0,328864000.0,130996000.0,42862000.0,131127000.0,117895000.0,45820000.0,51021000.0,32413000.0,19018000.0,18801000.0,6575000.0
,netIncomeRatio,0.133936031191756,0.0946491398476116,0.03016573616673,0.196302143801539,0.0884250146479497,0.042849787810474,0.170769188694308,0.165419768711186,0.0830310124999547,0.137586697876104,0.0985482130098357,0.0701991399516454,0.0671449897502196,0.0264941491247864
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.44,1.73,0.44,1.6,0.65,0.235,0.785,0.725,0.295,0.335,0.235,0.155,0.154652,0.054084
,EPSDiluted,2.35,1.66,0.42,1.55,0.64,0.225,0.75,0.69,0.275,0.315,0.22,0.15,0.145649,0.050936
,weightedAverageShsOut,256400000.0,252900000.0,232500000.0,204923000.0,200252000.0,182196000.0,166628000.0,162390000.0,156642000.0,152964000.0,138054000.0,120762000.0,121570000.0,121570000.0
,weightedAverageShsOutDil,266600000.0,264200000.0,243700000.0,211632000.0,205793000.0,190896000.0,174662000.0,171232000.0,165776000.0,161418000.0,146158000.0,127306000.0,129084000.0,129084000.0
