date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY
,revenue,1822828000.0,1764685000.0,1722962000.0,1054456000.0
,costOfRevenue,739156000.0,731601000.0,720896000.0,434839000.0
,grossProfit,1083672000.0,1033084000.0,1002066000.0,619617000.0
,grossProfitRatio,0.594500413642977,0.585421194150797,0.581594951020394,0.587617691017928
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,63305000.0,74274000.0,98764000.0,167739000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0
,otherExpenses,-86000.0,11600000.0,6958000.0,-959000.0
,operatingExpenses,615835000.0,607993000.0,659305000.0,477317000.0
,costAndExpenses,1354991000.0,1339594000.0,1380201000.0,912156000.0
,interestExpense,353923000.0,367173000.0,383595000.0,256970000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,552530000.0,533719000.0,560541000.0,309578000.0
,EBITDA,1020367000.0,958810000.0,903302000.0,451878000.0
,EBITDARatio,0.559771410138532,0.54333209609647,0.524272734976163,0.428541352128491
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,467837000.0,425091000.0,342761000.0,142300000.0
,operatingIncomeRatio,0.256654495103213,0.240887750505048,0.198937063034472,0.134951102748716
,totalOtherIncomeExpensesNet,83535000.0,89193000.0,35821000.0,-25052000.0
,incomeBeforeTax,197449000.0,147111000.0,-5013000.0,-139722000.0
,incomeBeforeTaxRatio,0.108320148692032,0.0833638864726566,-0.00290952441202998,-0.132506240184512
,incomeTaxExpense,0.0,0.0,0.0,0.0
,netIncome,196212000.0,145463000.0,-4927000.0,-105337000.0
,netIncomeRatio,0.107641532827014,0.0824300087551036,-0.00285961036865584,-0.0998970085048594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.369349995172202,0.273819941429342,-0.01,-0.202894
,EPSDiluted,0.369349995172202,0.273170062319668,-0.01,-0.202894
,weightedAverageShsOut,531235962.0,531235962.0,520376929.0,519173142.0
,weightedAverageShsOutDil,531235962.0,532499787.0,520376929.0,519173142.0
