date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2011-12-16_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,1074000000.0,1205700000.0,1532000000.0,1309600000.0,1187700000.0,1204400000.0,1219300000.0,1144200000.0,1184200000.0,1105500000.0,1105000000.0,865000000.0,803000000.0,1167800000.0,1030000000.0,928400000.0,838600000.0,826300000.0,730100000.0,709900000.0,629700000.0
,costOfRevenue,698200000.0,801900000.0,1053000000.0,865200000.0,793000000.0,808900000.0,802600000.0,762900000.0,784100000.0,726500000.0,726000000.0,541000000.0,523800000.0,760500000.0,670000000.0,621100000.0,565700000.0,572100000.0,501100000.0,498700000.0,433300000.0
,grossProfit,375800000.0,403800000.0,479000000.0,444400000.0,394700000.0,395500000.0,416700000.0,381300000.0,400100000.0,379000000.0,379000000.0,324000000.0,279200000.0,407300000.0,360000000.0,307300000.0,272900000.0,254200000.0,229000000.0,211200000.0,196400000.0
,grossProfitRatio,0.349906890130354,0.334909181388405,0.31266318537859,0.339340256566891,0.33232297718279,0.328379275988044,0.341753465102928,0.33324593602517,0.337865225468671,0.342831298055179,0.342986425339367,0.374566473988439,0.347696139476961,0.348775475252612,0.349514563106796,0.330999569151228,0.3254233245886,0.307636451651942,0.313655663607725,0.297506691083251,0.311894552961728
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,299800000.0,314900000.0,340400000.0,326300000.0,303800000.0,302800000.0,319500000.0,285800000.0,286100000.0,275000000.0,275000000.0,266200000.0,359800000.0,316200000.0,228400000.0,196300000.0,183800000.0,195600000.0,163800000.0,151800000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-37800000.0,-34100000.0,-43400000.0,-8700000.0,-8900000.0,-4100000.0,13300000.0,-6300000.0,-1200000.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,349900000.0,347200000.0,361700000.0,333100000.0,319400000.0,310900000.0,323300000.0,294900000.0,292600000.0,277300000.0,2000000.0,269600000.0,370300000.0,315900000.0,296800000.0,556300000.0,189700000.0,197400000.0,173600000.0,169800000.0,0.0
,costAndExpenses,1048100000.0,1149100000.0,1414700000.0,1198300000.0,1112400000.0,1119800000.0,1125900000.0,1057800000.0,1076700000.0,1003800000.0,728000000.0,810600000.0,894100000.0,1076400000.0,966800000.0,1177400000.0,755400000.0,769500000.0,674700000.0,668500000.0,577400000.0
,interestExpense,16500000.0,19600000.0,28500000.0,50900000.0,55900000.0,52800000.0,45100000.0,45100000.0,43200000.0,40800000.0,0.0,27500000.0,12300000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,70800000.0,67900000.0,73700000.0,63800000.0,57100000.0,58100000.0,57500000.0,56600000.0,55500000.0,48400000.0,0.0,39600000.0,40300000.0,44800000.0,40200000.0,35200000.0,31300000.0,31600000.0,31600000.0,29900000.0,28800000.0
,EBITDA,96700000.0,124500000.0,191000000.0,175100000.0,132400000.0,142700000.0,150900000.0,143000000.0,163000000.0,150100000.0,101000000.0,94000000.0,-50800000.0,136200000.0,103400000.0,-213800000.0,114500000.0,88400000.0,87000000.0,71300000.0,81100000.0
,EBITDARatio,0.0900372439478585,0.103259517292859,0.12467362924282,0.133704948075748,0.111475961943252,0.118482231816672,0.123759534158944,0.124978150672959,0.137645667961493,0.135775667118951,0.0914027149321267,0.108670520231214,-0.0632627646326276,0.11662955985614,0.100388349514563,-0.230288668677294,0.136537085618889,0.106982935979668,0.119161758663197,0.100436681222707,0.128791488010164
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,25900000.0,56600000.0,117300000.0,111300000.0,75300000.0,84600000.0,93400000.0,86400000.0,107500000.0,101700000.0,101000000.0,54400000.0,-91100000.0,91400000.0,63200000.0,-249000000.0,83200000.0,56800000.0,55400000.0,41400000.0,52300000.0
,operatingIncomeRatio,0.0241154562383613,0.046943684166874,0.0765665796344648,0.0849877825290165,0.0633998484465774,0.070242444370641,0.0766013286311818,0.075511274252753,0.0907785846985307,0.0919945725915875,0.0914027149321267,0.0628901734104046,-0.113449564134496,0.0782668265113889,0.0613592233009709,-0.268203360620422,0.0992129740042929,0.0687401670095607,0.0758800164361046,0.0583180729680237,0.0830554232174051
,totalOtherIncomeExpensesNet,-37800000.0,-34100000.0,-43400000.0,515600000.0,-88900000.0,-51100000.0,-16700000.0,-6300000.0,-1200000.0,2900000.0,2000000.0,54100000.0,-95700000.0,-5400000.0,-73800000.0,-362000000.0,9100000.0,-600000.0,-6700000.0,-62500000.0,-3800000.0
,incomeBeforeTax,-26800000.0,4300000.0,46600000.0,577500000.0,-68700000.0,-18600000.0,32600000.0,35800000.0,63500000.0,65000000.0,65000000.0,82600000.0,-198200000.0,80700000.0,58000000.0,-254200000.0,92100000.0,50900000.0,50900000.0,-16800000.0,23200000.0
,incomeBeforeTaxRatio,-0.0249534450651769,0.00356639296674131,0.0304177545691906,0.440974343310935,-0.0578428896185906,-0.0154433742942544,0.0267366521774789,0.0312882363223213,0.0536226988684344,0.0587969244685663,0.0588235294117647,0.0954913294797688,-0.246824408468244,0.069104298681281,0.0563106796116505,-0.273804394657475,0.109825900310041,0.0615999031828634,0.0697164771949048,-0.0236653049725313,0.0368429410830554
,incomeTaxExpense,-3500000.0,-3500000.0,22000000.0,37700000.0,-28600000.0,2300000.0,10600000.0,8400000.0,22500000.0,20800000.0,-20000000.0,21300000.0,-54600000.0,27200000.0,20300000.0,-95300000.0,33500000.0,17100000.0,17700000.0,-7500000.0,8700000.0
,netIncome,184400000.0,38300000.0,24600000.0,539800000.0,-40100000.0,-20900000.0,22000000.0,27400000.0,41000000.0,44200000.0,44000000.0,155400000.0,-139300000.0,53500000.0,40200000.0,-158900000.0,58600000.0,33800000.0,33200000.0,-3000000.0,100700000.0
,netIncomeRatio,0.171694599627561,0.0317657792153935,0.0160574412532637,0.412186927306048,-0.0337627346973141,-0.0173530388575224,0.0180431395062741,0.023946862436637,0.0346225299780442,0.0399819086386251,0.0398190045248869,0.179653179190751,-0.173474470734745,0.0458126391505395,0.0390291262135922,-0.171154674709177,0.0698783687097543,0.0409052402275203,0.0454732228461855,-0.00422594731652345,0.159917420994124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,8.90821256038647,1.86,1.17,25.28,-1.86,-0.93,0.95,1.31,1.99,2.15,2.15,7.64,-6.97,2.64,1.89,-7.6,2.83,1.65,1.64,-0.15,4.932327
