Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,539000.0,2972000.0,16508000.0,52151000.0,21444000.0,5903000.0
Revenue Growth,-0.8186,-0.82,-0.6835,1.432,2.6327,
Cost of Revenue,1637000.0,2957000.0,8617000.0,29654000.0,13968000.0,4785000.0
Gross Profit,-1098000.0,15000.0,7891000.0,22497000.0,7476000.0,1118000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,9072000.0,9049000.0,14985000.0,4622000.0,3533000.0,1084000.0
Operating Expenses,9072000.0,9049000.0,14985000.0,4622000.0,3533000.0,1084000.0
Operating Income,-10170000.0,-9034000.0,-7094000.0,17875000.0,3943000.0,34000.0
Interest Expense,19000.0,77000.0,-127000.0,99000.0,-269000.0,371000.0
Earnings before Tax,-10189000.0,-9111000.0,-6967000.0,17776000.0,4212000.0,-337000.0
Income Tax Expense,0.0,0.0,1086000.0,3023000.0,1090000.0,-57000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-10189000.0,-9111000.0,-8053000.0,14753000.0,3122000.0,-280000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-10189000.0,-9111000.0,-8053000.0,14753000.0,3122000.0,-280000.0
EPS,-3.45,-3.71,-3.27,6.0,1.3,-0.1
EPS Diluted,-3.45,-3.71,-3.27,6.0,1.3,-0.1
Weighted Average Shs Out,2576415.0,2575614.0,2575614.0,2575614.0,,
Weighted Average Shs Out (Dil),2576415.0,2575614.0,2575614.0,2575614.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,-2.0371,0.005,0.478,0.4314,0.3486,0.1894
EBITDA Margin,-17.981,-2.875,-0.409,0.345,0.19,0.025
EBIT Margin,-18.8683,-3.0397,-0.4297,0.3428,0.1839,0.0058
Profit Margin,-18.904,-3.066,-0.488,0.283,0.146,-0.047
Free Cash Flow margin,-9.5436,-3.3957,-0.6508,0.191,0.5955,0.0613
EBITDA,-9692000.0,-8545000.0,-6752000.0,18007000.0,4071000.0,149000.0
EBIT,-10170000.0,-9034000.0,-7094000.0,17875000.0,3943000.0,34000.0
Consolidated Income,-10189000.0,-9111000.0,-8053000.0,14753000.0,3122000.0,-280000.0
Earnings Before Tax Margin,-18.9035,-3.0656,-0.422,0.3409,0.1964,-0.0571
Net Profit Margin,-18.9035,-3.0656,-0.4878,0.2829,0.1456,-0.0474
