Date,2018-12-31,2017-12-31,2016-12-31
Revenue,443844.0,5918782.0,6109184.0
Revenue Growth,-0.925010922855412,-0.0311665191292323,
Cost of Revenue,443844.0,0.0,0.0
Gross Profit,0.0,5918782.0,6109184.0
R&D Expenses,0.0,0.0,0.0
SG&A Expense,3682363.0,4131279.0,4042159.0
Operating Expenses,3682363.0,5411010.0,5506774.0
Operating Income,896127.0,507772.0,602410.0
Interest Expense,977826.0,0.0,0.0
Earnings before Tax,896127.0,507772.0,602410.0
Income Tax Expense,223005.0,506786.0,228754.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,673122.0,986.0,373656.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,673122.0,986.0,373656.0
EPS,0.17,0.11,0.09
EPS Diluted,0.17,0.11,0.09
Weighted Average Shs Out,3893793.0,4232000.0,4232000.0
Weighted Average Shs Out (Dil),3893793.0,,
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,1.0,1.0
EBITDA Margin,0.0,0.112,0.126
EBIT Margin,0.0,0.0858,0.0986
Profit Margin,0.0,0.0,0.061
Free Cash Flow margin,5.16405989492,0.0414,0.1302
EBITDA,1152035.0,665859.0,767785.0
EBIT,896127.0,507772.0,602410.0
Consolidated Income,673122.0,986.0,373656.0
Earnings Before Tax Margin,0.0,0.0858,0.0986
Net Profit Margin,0.0,0.0002,0.0612
