date,,2020-05-31_FY,2019-05-26_FY,2018-05-27_FY,2017-05-28_FY,2016-05-29_FY,2015-05-31_FY,2014-05-25_FY,2013-05-26_FY,2012-05-27_FY,2011-05-29_FY,2010-05-30_FY,2009-05-31_FY,2008-05-25_FY,2007-05-27_FY,2006-05-28_FY,2005-05-29_FY,2004-05-30_FY,2003-05-25_FY,2002-05-26_FY,2001-05-27_FY,2000-05-28_FY,1999-05-30_FY,1998-05-31_FY,1997-05-25_FY,1996-05-26_FY,1995-05-28_FY,1994-05-29_FY,1993-05-31_FY,1992-05-31_FY,1991-05-31_FY,1990-05-31_FY,1989-05-31_FY,1988-05-31_FY,1987-05-31_FY,1986-05-31_FY
,revenue,11054400000.0,9538400000.0,7938300000.0,7826900000.0,8664100000.0,15832400000.0,17709000000.0,15491000000.0,13263000000.0,12303000000.0,12079000000.0,12731200000.0,11606000000.0,12028000000.0,11579000000.0,14567000000.0,14522000000.0,19839000000.0,27630000000.0,27194000000.0,25535000000.0,24594000000.0,23840500000.0,24002000000.0,24822000000.0,24109000000.0,23512000000.0,21519100000.0,21219000000.0,19504700000.0,15501200000.0,11340400000.0,9475000000.0,9001600000.0,5911000000.0
,costOfRevenue,7984800000.0,6878100000.0,5578100000.0,5468200000.0,6227500000.0,12523900000.0,14091000000.0,11931000000.0,10436000000.0,9390000000.0,9014000000.0,9890600000.0,8890000000.0,8890000000.0,8743000000.0,11446000000.0,11302000000.0,16016000000.0,23537000000.0,23312000000.0,22183000000.0,20556000000.0,19716100000.0,20442000000.0,21322000000.0,20778000000.0,20452000000.0,18363400000.0,17875700000.0,16681400000.0,13716900000.0,9772300000.0,8299800000.0,7819800000.0,5096500000.0
,grossProfit,3069600000.0,2660300000.0,2360200000.0,2358700000.0,2436600000.0,3308500000.0,3618000000.0,3560000000.0,2827000000.0,2913000000.0,3065000000.0,2840600000.0,2716000000.0,3138000000.0,2836000000.0,3121000000.0,3220000000.0,3823000000.0,4093000000.0,3883000000.0,3352000000.0,4038000000.0,4124400000.0,3560000000.0,3499000000.0,3331000000.0,3060000000.0,3155700000.0,3343300000.0,2823300000.0,1784300000.0,1568100000.0,1175200000.0,1181800000.0,814500000.0
,grossProfitRatio,0.277681285280069,0.278904218736895,0.297318065580792,0.301358136682467,0.281229441026766,0.208970212980976,0.204302896832119,0.2298108579175,0.213149362889241,0.236771519141673,0.253746171040649,0.223121151187634,0.234016887816647,0.26089125374127,0.244926159426548,0.214251390128372,0.221732543726759,0.192701245022431,0.148136083966703,0.142788850481724,0.131270804777756,0.16418638692364,0.172999727354712,0.148320973252229,0.14096366126823,0.138164171056452,0.130146308268118,0.146646467556729,0.157561619303454,0.14474972698888,0.115107217505741,0.138275545836126,0.124031662269129,0.131287771062922,0.137793943495178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1622500000.0,1260200000.0,1080900000.0,710300000.0,1734500000.0,3472100000.0,2208000000.0,2131000000.0,1983000000.0,1462000000.0,1798000000.0,1694800000.0,1766000000.0,1908000000.0,1938000000.0,1835000000.0,1823000000.0,2308000000.0,2375000000.0,2355000000.0,2108000000.0,2598000000.0,2357700000.0,2265000000.0,2278000000.0,2230000000.0,2091000000.0,2014300000.0,2136300000.0,1782900000.0,1151300000.0,1022000000.0,788600000.0,782700000.0,540700000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,9900000.0,-35100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1622500000.0,1454800000.0,1324700000.0,1433000000.0,2022400000.0,3472100000.0,2301000000.0,2136000000.0,1997000000.0,1511000000.0,1820000000.0,1694800000.0,1766000000.0,1908000000.0,1609000000.0,1649000000.0,1823000000.0,2308000000.0,2423000000.0,2355000000.0,2430000000.0,3039000000.0,2804000000.0,2265000000.0,2786000000.0,2230000000.0,2345000000.0,2291300000.0,2455600000.0,2033700000.0,1281000000.0,1123700000.0,878100000.0,860100000.0,594300000.0
,costAndExpenses,9607300000.0,8332900000.0,6902800000.0,6901200000.0,8249900000.0,15996000000.0,16392000000.0,14067000000.0,12433000000.0,10901000000.0,10834000000.0,11585400000.0,10656000000.0,10798000000.0,10352000000.0,13095000000.0,13125000000.0,18324000000.0,25960000000.0,25667000000.0,24613000000.0,23595000000.0,22520100000.0,22707000000.0,24108000000.0,23008000000.0,22797000000.0,20654700000.0,20331300000.0,18715100000.0,14997900000.0,10896000000.0,9177900000.0,8679900000.0,5690800000.0
,interestExpense,490200000.0,-382200000.0,-160700000.0,-196200000.0,297800000.0,333100000.0,-323000000.0,275600000.0,-204000000.0,-178000000.0,-160000000.0,186200000.0,-253000000.0,-225000000.0,-246000000.0,-295000000.0,-274000000.0,-276000000.0,-402000000.0,-423000000.0,-304000000.0,-317000000.0,0.0,-277000000.0,-305000000.0,-275000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,388900000.0,333000000.0,257000000.0,268000000.0,278500000.0,592300000.0,602900000.0,445200000.0,371800000.0,360900000.0,326800000.0,318900000.0,296700000.0,357400000.0,330500000.0,350900000.0,352300000.0,396700000.0,623200000.0,592900000.0,536500000.0,499800000.0,446300000.0,413800000.0,407900000.0,375800000.0,368400000.0,277000000.0,319300000.0,250800000.0,129700000.0,101700000.0,89500000.0,77400000.0,53600000.0
,EBITDA,1836000000.0,1538500000.0,1292500000.0,1193700000.0,692700000.0,428700000.0,1919900000.0,1869200000.0,1200800000.0,1762900000.0,1571800000.0,1464700000.0,1246700000.0,1588400000.0,1558500000.0,1822900000.0,1750300000.0,1911700000.0,2293200000.0,2119900000.0,1457500000.0,1498800000.0,1766700000.0,1708800000.0,1121900000.0,1476800000.0,1083400000.0,1141400000.0,1207000000.0,1040400000.0,633000000.0,546100000.0,386600000.0,399100000.0,273800000.0
,EBITDARatio,0.166087711680417,0.161295395454164,0.162818235642392,0.152512488980312,0.0799506007548389,0.0270773856143099,0.108413800892202,0.120663611129043,0.0905375857649099,0.143290254409494,0.130126666114745,0.115048070880985,0.107418576598311,0.132058530096442,0.134597115467657,0.125139012837235,0.120527475554331,0.0963607036644992,0.0829967426710098,0.077954695888799,0.0570785196788721,0.060941693095877,0.0741049894087792,0.0711940671610699,0.0451978083957779,0.061255132937907,0.0460785981626404,0.0530412517252116,0.0568829822329045,0.053340989607633,0.040835548215622,0.0481552678917851,0.040802110817942,0.0443365623889086,0.0463204195567586
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1447100000.0,1205500000.0,1035500000.0,925700000.0,414200000.0,-163600000.0,1317000000.0,1424000000.0,829000000.0,1402000000.0,1245000000.0,1145800000.0,950000000.0,1231000000.0,1228000000.0,1472000000.0,1398000000.0,1515000000.0,1670000000.0,1527000000.0,921000000.0,999000000.0,1320400000.0,1295000000.0,714000000.0,1101000000.0,715000000.0,864400000.0,887700000.0,789600000.0,503300000.0,444400000.0,297100000.0,321700000.0,220200000.0
,operatingIncomeRatio,0.13090715009408,0.126383879895999,0.130443545847348,0.118271601783592,0.0478064657610138,-0.0103332406962937,0.0743689649330849,0.0919243431670002,0.0625047123576868,0.1139559457043,0.103071446311781,0.0899993716224708,0.0818542133379287,0.102344529431327,0.106054063390621,0.101050319214663,0.0962677317173943,0.0763647361258128,0.0604415490408976,0.0561520923733176,0.0360681417662033,0.0406196633325201,0.0553847444474738,0.053953837180235,0.0287648054145516,0.0456675930150566,0.0304100034025179,0.0401689661742359,0.0418351477449456,0.0404825503596569,0.0324684540551699,0.0391873302529011,0.0313562005277045,0.0357380910060434,0.0372525799357131
,totalOtherIncomeExpensesNet,9900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37800000.0,0.0,0.0,0.0,0.0,25400000.0,17500000.0,23600000.0,24100000.0,0.0,10500000.0,10000000.0,3100000.0
,incomeBeforeTax,969900000.0,823300000.0,874800000.0,729500000.0,108800000.0,-495500000.0,994000000.0,1149000000.0,625000000.0,1225000000.0,1085000000.0,983600000.0,696000000.0,1050000000.0,906000000.0,1133000000.0,1153000000.0,1276000000.0,1268000000.0,1104000000.0,618000000.0,682000000.0,1021100000.0,1018000000.0,409000000.0,826000000.0,720000000.0,631400000.0,587700000.0,515200000.0,356900000.0,312200000.0,240100000.0,271500000.0,180300000.0
,incomeBeforeTaxRatio,0.0877388189318281,0.0863142665436551,0.110199916858773,0.093204206007487,0.0125575651250563,-0.0312965816932367,0.0561296515895872,0.074172099928991,0.0471235768679786,0.0995692107616029,0.0898253166652869,0.0772590172175443,0.0599689815612614,0.0872963086132358,0.0782450988859142,0.0777785405368298,0.0793967773034017,0.0643177579515097,0.0458921462178791,0.0405971905567405,0.0242020755825338,0.0277303407335122,0.0428304775487091,0.0424131322389801,0.0164773185077754,0.0342610643328218,0.030622660768969,0.0293413758010326,0.027696875441821,0.0264141463339605,0.0230240239465332,0.0275298931254629,0.0253403693931398,0.0301613046569499,0.0305024530536288
,incomeTaxExpense,201300000.0,218800000.0,174600000.0,254700000.0,225400000.0,234000000.0,298200000.0,400200000.0,195000000.0,421000000.0,362000000.0,337200000.0,227000000.0,365000000.0,309000000.0,470000000.0,355000000.0,436000000.0,483000000.0,422000000.0,235000000.0,324000000.0,393100000.0,403000000.0,220000000.0,330000000.0,283000000.0,239900000.0,215300000.0,204000000.0,125200000.0,114300000.0,85400000.0,122800000.0,75000000.0
,netIncome,840100000.0,678300000.0,808400000.0,639300000.0,-677000000.0,-252600000.0,721000000.0,774000000.0,468000000.0,817000000.0,726000000.0,978400000.0,931000000.0,765000000.0,534000000.0,642000000.0,811000000.0,775000000.0,783000000.0,639000000.0,382000000.0,358000000.0,613200000.0,615000000.0,189000000.0,496000000.0,437000000.0,270300000.0,372400000.0,311200000.0,231700000.0,197900000.0,154700000.0,148700000.0,105300000.0
