Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,285791000.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0
Cost of Revenue,173189000.0,0.0,0.0,0.0
Gross Profit,112602000.0,0.0,0.0,0.0
R&D Expenses,2095000.0,0.0,0.0,0.0
SG&A Expense,127401000.0,2220000.0,346000.0,0.0
Operating Expenses,129496000.0,2220000.0,346000.0,0.0
Operating Income,-16894000.0,-2220000.0,-346000.0,0.0
Interest Expense,3733000.0,0.0,0.0,0.0
Earnings before Tax,0.0,1209000.0,0.0,0.0
Income Tax Expense,0.0,406000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-4322000.0,803000.0,-303000.0,0.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-4322000.0,803000.0,-303000.0,0.0
EPS,-0.51,0.16,-0.07,0.0
EPS Diluted,-0.51,0.05,-0.07,0.0
Weighted Average Shs Out,8418.0,4962000.0,4446000.0,0.0
Weighted Average Shs Out (Dil),8418.0,17689000.0,4446000.0,0.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.394001210675,0.0,0.0,0.0
EBITDA Margin,-0.0514326903226,0.0,0.0,0.0
EBIT Margin,-0.0591131281251,0.0,0.0,0.0
Profit Margin,-0.0151229394907,0.0,0.0,0.0
Free Cash Flow margin,-0.115406013485,0.0,0.0,0.0
EBITDA,-14699000.0,-2220000.0,-346000.0,0.0
EBIT,-16894000.0,-2220000.0,-346000.0,0.0
Consolidated Income,-4322000.0,803000.0,-303000.0,0.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0
Net Profit Margin,-0.0151229394907,0.0,0.0,0.0
