date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,225110000.0,272260000.0,250991000.0,27685000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costOfRevenue,39374000.0,36815000.0,34621000.0,5572000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,185736000.0,235445000.0,216370000.0,22113000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.825089956021501,0.864779989715713,0.862062783127682,0.798735777496839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,97650000.0,132851000.0,164854000.0,207810000.0,222798000.0,208472000.0,122917000.0,45046000.0,49636000.0,826372.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,118488000.0,140509000.0,146188000.0,106693000.0,53798000.0,31808000.0,19358000.0,9787000.0,24521000.0,9319587.0,15976.0,16836.0,14083.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,367000.0,128000.0,-714000.0,-101000.0,-373000.0,25000.0,-14000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,216138000.0,273360000.0,311042000.0,314503000.0,276596000.0,240280000.0,142275000.0,54833000.0,74450000.0,10156661.0,15976.0,16836.0,14083.0,0.0
,costAndExpenses,255512000.0,310175000.0,345663000.0,320075000.0,276596000.0,240280000.0,142275000.0,54833000.0,74450000.0,10156661.0,15976.0,16836.0,14083.0,0.0
,interestExpense,14046000.0,15019000.0,10985000.0,720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,10033000.0,8077000.0,7384000.0,2811000.0,1149000.0,776000.0,627000.0,423000.0,265000.0,10702.0,0.0,0.0,0.0,0.0
,EBITDA,-20369000.0,-29838000.0,-87288000.0,-289579000.0,-275447000.0,-239504000.0,-141648000.0,-54410000.0,-74185000.0,-10145959.0,-15976.0,-16836.0,-14083.0,-15093000.0
,EBITDARatio,-0.0904846519479366,-0.109593770660398,-0.347773426138786,-10.459779664078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-30402000.0,-37915000.0,-94672000.0,-292390000.0,-276596000.0,-240280000.0,-142275000.0,-54833000.0,-74450000.0,-10156661.0,-15976.0,-16836.0,-14083.0,-15093000.0
,operatingIncomeRatio,-0.1350539736129,-0.13926026592228,-0.377192807710237,-10.5613147914033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-15829000.0,-25508000.0,-9714000.0,-101000.0,-373000.0,25000.0,-14000.0,2000.0,0.0,-80000.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-59788000.0,-75595000.0,-113575000.0,-291955000.0,-276011000.0,-239284000.0,-141965000.0,-54659000.0,-74352000.0,0.0,0.0,0.0,0.0,-15093000.0
,incomeBeforeTaxRatio,-0.265594598196437,-0.277657386321898,-0.452506265164886,-10.5456023117211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,207000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-59995000.0,-75595000.0,-113575000.0,-291955000.0,-276011000.0,-239284000.0,-141965000.0,-54659000.0,-74352000.0,-10232878.0,-15976.0,-16836.0,-14083.0,-15093000.0
,netIncomeRatio,-0.266514148638443,-0.277657386321898,-0.452506265164886,-10.5456023117211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
