date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,1392519.0,376562.0,763173.0,10846460.0,6414800.0
,costOfRevenue,13067108.0,5844891.0,15953565.0,24516863.0,13578262.0
,grossProfit,-11674589.0,-5468329.0,-15190392.0,-13670403.0,-7163462.0
,grossProfitRatio,-8.3837915317493,-14.5217228504204,-19.9042576191768,-1.26035618994584,-1.11670854898048
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,9148931.0,8199074.0,7391693.0,18060180.0,6145801.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,11485482.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,-293805355.0,2548808.0,18877175.0,28388391.0,12348370.0
,costAndExpenses,-280738247.0,8393699.0,34830740.0,52905254.0,25926632.0
,interestExpense,12528799.0,29145690.0,2434749.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,809645.0,388401.0,348339.0,549973.0,381823.0
,EBITDA,104948873.0,-7628736.0,-33719228.0,-41508821.0,-19130009.0
,EBITDARatio,75.3662054162277,-20.2589108832012,-44.1829414824686,-3.8269463954138,-2.98216764357423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,282130766.0,-8017137.0,-34067567.0,-42058794.0,-19511832.0
,operatingIncomeRatio,202.604607908402,-21.2903505929966,-44.6393766550965,-3.87765169465429,-3.04168984223982
,totalOtherIncomeExpensesNet,190520337.0,29145690.0,2434749.0,180437.0,44036.0
,incomeBeforeTax,91610429.0,-37162827.0,-36502316.0,-42239231.0,-19555868.0
,incomeBeforeTaxRatio,65.7875612469201,-98.6897961026338,-47.8296742678266,-3.89428726054399,-3.04855459250483
,incomeTaxExpense,21833930.0,0.0,0.0,0.0,0.0
,netIncome,69776499.0,-37162827.0,-36502316.0,-42239231.0,-19555868.0
,netIncomeRatio,50.1081127079774,-98.6897961026338,-47.8296742678266,-3.89428726054399,-3.04855459250483
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.03981072945384,-0.553801,-0.74,-1.09,-0.78
,EPSDiluted,1.03981072945384,-0.553801,-0.74,-1.09,-0.78
,weightedAverageShsOut,122633856.0,67105000.0,50377909.0,38755796.0,25201261.0
,weightedAverageShsOutDil,128301184.0,67105000.0,50377909.0,38755796.0,25201261.0
