date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,43126472000.0,10983000000.0,43462740000.0,23000000.0,42508000000.0,40286000000.0,35000000000.0,34721000000.0,33931422000.0,29129000000.0,15756000.0,15795775000.0,15978985000.0,14727562000.0,14643000.0,14395000.0,13309000.0,11805000.0,10088000.0,9048688678.2,7514677171.22,5585195937.6,4520117840.0
,costOfRevenue,22693083000.0,5498000000.0,21025767000.0,24000000.0,20823000000.0,20345000000.0,17222000000.0,17542000000.0,16564464000.0,14728000000.0,8793000.0,8955508000.0,8726408000.0,8022760000.0,7780000.0,7717000.0,7496000.0,6715000.0,6640000.0,5756949187.8,2148784629.67,1599718596.4,1246862400.0
,grossProfit,20433389000.0,5485000000.0,22436973000.0,-1000000.0,21685000000.0,19941000000.0,17777000000.0,17179000000.0,17366958000.0,14401000000.0,6963000.0,6840267000.0,7252577000.0,6704802000.0,6863000.0,6678000.0,5813000.0,5090000.0,3448000.0,3291739490.4,5365892541.55,3985477341.2,3273255440.0
,grossProfitRatio,0.47380154351601,0.499408176272421,0.516234664450516,-0.0434782608695652,0.510139267902513,0.494985851164176,0.507914285714286,0.494772615996083,0.511825233849616,0.494387036973463,0.441926884996192,0.433044089321353,0.453882208413113,0.45525539121818,0.468688110359899,0.463911080236193,0.436772109099106,0.431173231681491,0.341792228390167,0.363780831396092,0.714054964609857,0.713578786801272,0.724152678285042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2524993000.0,1672501000.0,4756883000.0,4489811000.0,4554606000.0,3808869000.0,3255285000.0,3189856000.0,3156344000.0,6458467000.0,1087043000.0,795263000.0,0.0,0.0,0.0,799092000.0,0.0,0.0,0.0,1956985953.9,1346278151.82,1071205374.2,929105800.0
,SellingAndMarketingExpenses,11871555000.0,0.0,7193629000.0,0.0,-12455000000.0,-12005000000.0,-10466000000.0,-9686000000.0,5417096000.0,0.0,0.0,-2568351000.0,-2600556000.0,-2307106000.0,-1924000.0,-1810000.0,-1607000.0,-1286000.0,-1011000.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,1000000.0,15180000000.0,13593000000.0,0.0,0.0,0.0,0.0,0.0,3384141000.0,3231422000.0,3426006000.0,3183000.0,2712000.0,2394000.0,2300000.0,1859000.0,0.0,0.0,0.0,0.0
,operatingExpenses,13852460000.0,15303460000.0,9304000000.0,14929817000.0,14432807000.0,13466954000.0,11771929000.0,12371598000.0,13755000000.0,9053973000.0,3637784000.0,3770024000.0,3523292085.53,3495664456.96,2954719495.0,2948655000.0,2948284081.2,3259604477.43,2263006926.0,0.0,0.0,0.0,0.0
,costAndExpenses,36545543000.0,1803000000.0,32587749000.0,49000000.0,20755000000.0,19791000000.0,4554000000.0,5295000000.0,27559632000.0,6125000000.0,5376000.0,8903700000.0,8601752000.0,8141253000.0,8056000.0,7755000.0,7536000.0,6765000.0,6595000.0,7713935141.7,6443969173.54,5061644081.6,3683560160.0
,interestExpense,1924959000.0,0.0,696636000.0,0.0,0.0,0.0,0.0,0.0,690979000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
