date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,138923000.0,152836000.0,122633000.0,125300000.0,112287000.0,78479000.0,63763000.0,31797000.0,20816000.0
,costOfRevenue,73783000.0,78834000.0,64352000.0,60359000.0,52834000.0,37505000.0,30121000.0,17611000.0,9001000.0
,grossProfit,65140000.0,74002000.0,58281000.0,64941000.0,59453000.0,40974000.0,33642000.0,14186000.0,11815000.0
,grossProfitRatio,0.468892839918516,0.484192206024759,0.475247282542219,0.51828411811652,0.529473581091311,0.522101453892124,0.527610055988583,0.446142717866465,0.567592236740968
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,48590000.0,38880000.0,34168000.0,32220000.0,25185000.0,17005000.0,14287000.0,10662000.0,9492000.0
,GeneralAndAdministrativeExpenses,34958000.0,24141000.0,22299000.0,18161000.0,12426000.0,8025000.0,6115000.0,5585000.0,5271000.0
,SellingAndMarketingExpenses,28663000.0,32642000.0,32934000.0,31579000.0,22330000.0,14343000.0,10825000.0,8256000.0,7320000.0
,otherExpenses,650000.0,1242000.0,808000.0,0.0,0.0,673000.0,0.0,0.0,0.0
,operatingExpenses,112211000.0,95663000.0,89401000.0,81960000.0,59941000.0,39373000.0,33186000.0,24503000.0,22083000.0
,costAndExpenses,185994000.0,174497000.0,153753000.0,142319000.0,112775000.0,76878000.0,63307000.0,42114000.0,31084000.0
,interestExpense,5298000.0,1794000.0,1403000.0,908000.0,1633000.0,1208000.0,901000.0,793000.0,524000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,4504000.0,4809000.0,4534000.0,3950000.0,2869000.0,1972000.0,1366000.0,1317000.0,1502000.0
,EBITDA,-42567000.0,-16852000.0,-26586000.0,-13069000.0,2381000.0,3573000.0,1822000.0,-9000000.0,-8766000.0
,EBITDARatio,-0.306407146404843,-0.110261980161742,-0.216793195958673,-0.104301675977654,0.0212045918049284,0.0455281030594172,0.028574565186707,-0.283045570336824,-0.421118370484243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-47071000.0,-21661000.0,-31120000.0,-17019000.0,-488000.0,1601000.0,456000.0,-10317000.0,-10268000.0
,operatingIncomeRatio,-0.338827983847167,-0.141727080007328,-0.253765299715411,-0.135826017557861,-0.00434600621621381,0.0204003618802482,0.00715148283487289,-0.324464572129446,-0.493274404304381
,totalOtherIncomeExpensesNet,650000.0,666000.0,-2941000.0,0.0,0.0,673000.0,0.0,-193000.0,357000.0
,incomeBeforeTax,-51834000.0,-22789000.0,-35464000.0,-17419000.0,-1505000.0,1066000.0,393000.0,-11295000.0,-10201000.0
,incomeBeforeTaxRatio,-0.373113163407067,-0.149107540108351,-0.289188065202678,-0.13901835594573,-0.0134031544168069,0.0135832515704838,0.00616344902216019,-0.355222190772714,-0.490055726364335
,incomeTaxExpense,89000.0,198000.0,-233000.0,-97000.0,168000.0,166000.0,96000.0,90000.0,-50000.0
,netIncome,-51923000.0,-22987000.0,-35231000.0,-17322000.0,-1673000.0,900000.0,297000.0,-11385000.0,-9860000.0
,netIncomeRatio,-0.37375380606523,-0.15040304640268,-0.28728808721959,-0.138244213886672,-0.0148993204912412,0.0114680360351177,0.00465787368850274,-0.358052646476083,-0.473674096848578
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.28,-1.05,-1.65,-0.84,-0.74,0.02,-0.86036,-1.559265,-1.440109
,EPSDiluted,-2.28,-1.05,-1.65,-0.84,-0.74,0.01,-0.86036,-1.559265,-1.440109
,weightedAverageShsOut,22819000.0,21847000.0,21334000.0,20680000.0,10778000.0,12416000.0,12790000.0,12790000.0,12790000.0
,weightedAverageShsOutDil,22819000.0,21847000.0,21334000.0,20680000.0,10778000.0,13689000.0,12790000.0,12790000.0,12790000.0
