date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,59690000.0,37506000.0,41899000.0,35227000.0,76598000.0,95393000.0,70119000.0,33820000.0,17872000.0,10344000.0,9950000.0,723000.0,3564000.0,7375000.0,3514000.0,16549000.0,1059000.0,-1415000.0,-6306000.0,-7691000.0,-11274000.0,-7575000.0,-7704000.0,-5417000.0,-10000000.0,-3200000.0,-4200000.0,-3600000.0
,depreciationAndAmortization,41114000.0,44246000.0,50638000.0,44972000.0,37764000.0,31029000.0,35029000.0,31249000.0,30627000.0,23352000.0,1368000.0,1438000.0,1373000.0,654000.0,489000.0,440000.0,661000.0,523000.0,708000.0,802000.0,619000.0,344000.0,582000.0,162000.0,400000.0,300000.0,200000.0,100000.0
,deferredIncomeTax,849000.0,3617000.0,6699000.0,5135000.0,-8843000.0,-711000.0,-11103000.0,-47000.0,789000.0,-212000.0,1875000.0,261000.0,1432000.0,1314000.0,2512000.0,-13578000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,8829000.0,6253000.0,9047000.0,12507000.0,9186000.0,6018000.0,4652000.0,2636000.0,1252000.0,2073000.0,1275000.0,1270000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-4901000.0,-50520000.0,-22075000.0,-5376000.0,18305000.0,89393000.0,70646000.0,-8149000.0,58980000.0,18716000.0,13697000.0,3071000.0,-67000.0,6773000.0,8119000.0,6075000.0,5449000.0,2908000.0,2053000.0,-4039000.0,1719000.0,291000.0,-7636000.0,12126000.0,1000000.0,-3100000.0,1300000.0,100000.0
,accountsReceivables,-46742000.0,6801000.0,3024000.0,6033000.0,-17971000.0,-12399000.0,-16902000.0,-13828000.0,-18367000.0,-12639000.0,-4615000.0,-6754000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-814000.0,-3859000.0,-7689000.0,-4348000.0,-5933000.0,-10954000.0,-8367000.0,-9600000.0,-5847000.0,-4624000.0,-4285000.0,100000.0,-421000.0,2150000.0,-1656000.0,-812000.0,597000.0,-595000.0,-740000.0,315000.0,-988000.0,-385000.0,-70000.0,-35000.0,200000.0,-200000.0,0.0,0.0
,accountsPayables,29960000.0,-10253000.0,12380000.0,-7691000.0,4419000.0,8049000.0,6956000.0,18255000.0,1788000.0,4722000.0,5053000.0,6349000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,217159000.0,267679000.0,289754000.0,295130000.0,276825000.0,187432000.0,116786000.0,124935000.0,65955000.0,47239000.0,33542000.0,30471000.0,30538000.0,23765000.0,15646000.0,9571000.0,4122000.0,1214000.0,-839000.0,3200000.0,1481000.0,1190000.0,8826000.0,-3300000.0,0.0,0.0,0.0
,otherNonCashItems,7157000.0,7785000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253000.0,-26000.0,1027000.0,1057000.0,754000.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,100000.0,-100000.0,-100000.0,0.0
,netCashProvidedByOperatingActivites,110695000.0,118803000.0,118434000.0,49880000.0,108400000.0,104712000.0,80335000.0,59794000.0,36865000.0,35370000.0,12394000.0,4253000.0,5545000.0,14237000.0,4818000.0,2520000.0,3033000.0,-1867000.0,-6942000.0,-6677000.0,-9370000.0,-7491000.0,-7227000.0,-6470000.0,-8500000.0,-6100000.0,-2700000.0,-2900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-17219000.0,-23729000.0,-41541000.0,-50785000.0,-66316000.0,-55490000.0,-38887000.0,-35861000.0,-26793000.0,-10636000.0,-957000.0,-744000.0,-2366000.0,-4687000.0,-1518000.0,-427000.0,-653000.0,-465000.0,-671000.0,-243000.0,-695000.0,-869000.0,-449000.0,-302000.0,-200000.0,-400000.0,-600000.0,-100000.0
,acquisitionsNet,0.0,29000000.0,0.0,-67000000.0,-74000000.0,0.0,-31000000.0,0.0,0.0,-113000000.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,-4486000.0,-7593000.0,0.0,0.0,-7787000.0,-757000.0,-11878000.0,-7143000.0,-3291000.0,-38862000.0,-19901000.0,-19450000.0,0.0,0.0,0.0,0.0,0.0,-1854000.0,0.0,-2400000.0,0.0,0.0,-2900000.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9761000.0,8555000.0,0.0,27025000.0,27013000.0,17800000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,1854000.0,2400000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-266000.0,-855000.0,-860000.0,-3380000.0,0.0,0.0,0.0,-308000.0,-206000.0,-140000.0,-138000.0,-68000.0,-471000.0,0.0,0.0,971000.0,-1000000.0,0.0,3000000.0,0.0,0.0
,netCashUsedForInvestingActivites,-18220000.0,5840000.0,-40757000.0,-117688000.0,-144338000.0,-62728000.0,-69874000.0,-84683000.0,-35395000.0,-117104000.0,-10021000.0,-8717000.0,21368000.0,-16536000.0,-3927000.0,-4083000.0,-793000.0,-600000.0,-672000.0,-714000.0,-695000.0,-869000.0,2922000.0,-902000.0,-200000.0,2600000.0,-3500000.0,-100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
