Date,2017-10-31,2016-10-31,2015-10-31,2014-10-31,2013-10-31,2012-10-31
Depreciation & Amortization,,,,,,
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,-21597.0,-22366.0,-23621.0,-24113.0,-17327.0,-18442.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0,4035313.0,-3940970.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,0.0,0.0,0.0,0.0,4035313.0,-3940970.0
Effect of forex changes on cash,164077.0,-528444.0,-250417.0,-52181.0,153013.0,131428.0
Net cash flow / Change in cash,142480.0,-550810.0,-274038.0,-76294.0,4170999.0,-3827984.0
Free Cash Flow,-21597.0,-22366.0,-23621.0,-24113.0,-17327.0,-18442.0
Net Cash/Marketcap,,,,,,
