Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,1232000.0,1226000.0,419000.0,528000.0,864000.0,1086000.0
Stock-based compensation,2676000.0,3645000.0,2641000.0,859000.0,0.0,2921000.0
Operating Cash Flow,-26856000.0,-44560000.0,-48209000.0,-36946000.0,-30779000.0,-41684000.0
Capital Expenditure,5000.0,57000.0,87000.0,104000.0,-33000.0,-181000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,7000.0,-25000.0,-83000.0,-79000.0,161000.0,-156000.0
Issuance (repayment) of debt,-0.0,-0.0,-33000.0,89000.0,33413000.0,39034000.0
Issuance (buybacks) of shares,19817000.0,-11758000.0,-51505000.0,-88003000.0,0.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,16612000.0,7500000.0,11794000.0,123644000.0,30913000.0,40805000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-10237000.0,-37085000.0,-36498000.0,86619000.0,295000.0,-1035000.0
Free Cash Flow,-26861000.0,-44617000.0,-48296000.0,-37050000.0,-30812000.0,-41865000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.4535,0.4535
