date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,revenue,103877000.0,106327000.0,96586000.0,121288000.0,85270000.0,56463000.0,68721000.0,61251000.0,43690000.0,76009000.0,65019000.0,46722000.0,59580000.0,65532000.0,49823000.0,53733000.0,81373000.0,119566000.0,90937000.0,60733000.0,27398654.884962,22888150.490565,16200000.0,16900000.0,18800000.0,15400000.0,13700000.0,10850727.149424
,costOfRevenue,82893000.0,83732000.0,66912000.0,79688000.0,61086000.0,46489000.0,58475000.0,44492000.0,36321000.0,62124000.0,54808000.0,40795000.0,47401000.0,25052000.0,21206000.0,31292000.0,59594000.0,76063000.0,67114000.0,33415000.0,30205029.676559,16045579.391437,10000000.0,13700000.0,15400000.0,8600000.0,8600000.0,9946499.886972
,grossProfit,20984000.0,22595000.0,29674000.0,41600000.0,24184000.0,9974000.0,10246000.0,16759000.0,7369000.0,13885000.0,10211000.0,5927000.0,12179000.0,40480000.0,28617000.0,22441000.0,21779000.0,43503000.0,23823000.0,27318000.0,-2806374.791597,6842571.099128,6200000.0,3200000.0,3400000.0,6800000.0,5100000.0,904227.262452
,grossProfitRatio,0.202008144247524,0.212504820036303,0.30722879092208,0.342985291207704,0.283616746804269,0.176646653560739,0.149095618515447,0.273611859398214,0.168665598535134,0.182675735768133,0.157046401821006,0.126856727023672,0.204414232964082,0.617713483488982,0.574373281416213,0.417639067239871,0.267644058840156,0.363840891223257,0.261972574419653,0.449804883671151,-0.102427465997147,0.298956925416436,0.382716049382716,0.189349112426035,0.180851063829787,0.441558441558442,0.372262773722628,0.0833333333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,35519000.0,26928000.0,27039000.0,25022000.0,19827000.0,16206000.0,14294000.0,17117000.0,19273000.0,25480000.0,23812000.0,26628000.0,37172000.0,58478000.0,52274000.0,75492000.0,91737000.0,103863000.0,113736000.0,82686000.0,57687695.231744,42825504.546616,23500000.0,12700000.0,0.0,0.0,0.0,1959159.068646
,GeneralAndAdministrativeExpenses,16508000.0,13540000.0,15103000.0,12950000.0,13304000.0,10988000.0,10409000.0,11695000.0,12335000.0,12500000.0,13315000.0,10801000.0,20076000.0,28049000.0,20488000.0,25555000.0,25699000.0,27165000.0,32020000.0,18496000.0,11603547.849283,10053085.277527,6900000.0,5800000.0,15500000.0,13500000.0,7600000.0,1808454.524904
,SellingAndMarketingExpenses,8616000.0,7915000.0,8068000.0,7951000.0,7190000.0,7428000.0,7589000.0,7661000.0,6901000.0,9488000.0,8861000.0,7203000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,-111000.0,-62000.0,19000.0,-52000.0,-103000.0,-100000.0,-1479000.0,-11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,62143000.0,48383000.0,50210000.0,45923000.0,40321000.0,34622000.0,32292000.0,36473000.0,38509000.0,47468000.0,52442000.0,51212000.0,63282000.0,102259000.0,89153000.0,127141000.0,157530000.0,177436000.0,190399000.0,106176000.0,78974535.511837,60247589.292495,36100000.0,21600000.0,17000000.0,14500000.0,8600000.0,4521136.31226
,costAndExpenses,145036000.0,132115000.0,117122000.0,125611000.0,101407000.0,81111000.0,90767000.0,80965000.0,74830000.0,109592000.0,107250000.0,92007000.0,110683000.0,127311000.0,110359000.0,158433000.0,217124000.0,253499000.0,257513000.0,139591000.0,109179565.188396,76293168.683933,46100000.0,35300000.0,32400000.0,23100000.0,17200000.0,14467636.199231
,interestExpense,1303000.0,1434000.0,503000.0,732000.0,686000.0,794000.0,942000.0,1486000.0,1690000.0,1392000.0,974000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,226056.815613
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,7558000.0,7514000.0,5015000.0,5064000.0,4544000.0,4375000.0,5610000.0,5731000.0,6184000.0,5906000.0,6454000.0,6580000.0,6034000.0,15732000.0,16391000.0,26094000.0,40094000.0,46408000.0,44399000.0,4550000.0,8964196.065355,7041355.216007,5500000.0,3100000.0,1500000.0,1000000.0,1000000.0,753522.71871
,EBITDA,-33601000.0,-18274000.0,-15521000.0,741000.0,-11593000.0,-20273000.0,-16436000.0,-13983000.0,-24956000.0,-27677000.0,-35777000.0,-38705000.0,-45069000.0,-46047000.0,-44145000.0,-78606000.0,-95657000.0,-87525000.0,-122177000.0,-74308000.0,-72816714.238079,-46363662.977361,-24400000.0,-15300000.0,-12100000.0,-6700000.0,-2500000.0,-2863386.331098
,EBITDARatio,-0.323469102881292,-0.171866035908095,-0.160696167146377,0.00610942549963723,-0.135956373871233,-0.359049288914865,-0.239169977154,-0.228290150364892,-0.571206225680934,-0.364127932218553,-0.550254540980329,-0.82841059886135,-0.756445115810675,-0.702664347189159,-0.886036569455874,-1.46289989391994,-1.17553734039546,-0.732022481307395,-1.34353453489779,-1.223519338745,-2.65767478527003,-2.02566227430535,-1.50617283950617,-0.905325443786982,-0.643617021276596,-0.435064935064935,-0.182481751824818,-0.263888888888889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-41159000.0,-25788000.0,-20536000.0,-4323000.0,-16137000.0,-24648000.0,-22046000.0,-19714000.0,-31140000.0,-33583000.0,-42231000.0,-45285000.0,-51103000.0,-61779000.0,-60536000.0,-104700000.0,-135751000.0,-133933000.0,-166576000.0,-78858000.0,-81780910.303434,-53405018.193368,-29900000.0,-18400000.0,-13600000.0,-7700000.0,-3500000.0,-3616909.049808
,operatingIncomeRatio,-0.396228231466061,-0.242534821823243,-0.212618806038142,-0.035642437833916,-0.189245924709746,-0.436533659210456,-0.320804412042898,-0.321855969698454,-0.71274891279469,-0.441829257061664,-0.649517833248743,-0.969243611146783,-0.857720711648204,-0.942730269181469,-1.21502117495936,-1.94852325386634,-1.66825605544837,-1.12015957713731,-1.83177364549083,-1.29843742281791,-2.98485128729149,-2.33330422287212,-1.84567901234568,-1.0887573964497,-0.723404255319149,-0.5,-0.255474452554745,-0.333333333333333
,totalOtherIncomeExpensesNet,-6877000.0,-11808000.0,-5914000.0,-1422000.0,-4483000.0,19079000.0,-6343000.0,-39000.0,-10579000.0,929000.0,4365000.0,42020000.0,85198000.0,4917000.0,2125000.0,17922000.0,-39234000.0,-23559000.0,-27447000.0,-24447000.0,-14946993.664555,-1994834.050251,29800000.0,20000000.0,9200000.0,2600000.0,-200000.0,1356340.893678
,incomeBeforeTax,-49339000.0,-39030000.0,-26953000.0,-6477000.0,-21306000.0,-6363000.0,-29331000.0,-21239000.0,-43409000.0,-35773000.0,-38840000.0,-3265000.0,34095000.0,-56862000.0,-58411000.0,-86778000.0,-174985000.0,-124343000.0,-146539000.0,-95303000.0,-55914458.819607,-50695959.484372,1300000.0,1900000.0,-4300000.0,-5300000.0,0.0,0.0
,incomeBeforeTaxRatio,-0.474975211066935,-0.367075154946533,-0.279057006191373,-0.0534018204603918,-0.249865134279348,-0.112693268157909,-0.426812764657092,-0.346753522391471,-0.993568322270542,-0.470641634543278,-0.597363847490733,-0.0698814263088053,0.572255790533736,-0.867698223768541,-1.17237019047428,-1.61498520462286,-2.15040615437553,-1.03995282939966,-1.61143428967307,-1.56921278382428,-2.04077386478911,-2.21494347065177,0.0802469135802469,0.112426035502959,-0.228723404255319,-0.344155844155844,0.0,0.0
,incomeTaxExpense,130000.0,20000.0,370000.0,1571000.0,381000.0,211000.0,417000.0,485000.0,0.0,383000.0,3000.0,-7000.0,16000.0,-53000.0,-1417000.0,205000.0,422000.0,749000.0,1192000.0,858000.0,1260168.056019,528426.532627,800000.0,500000.0,200000.0,100000.0,0.0,0.0
