date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,5055000.0,27750000.0,-36215571.0,12668034.0,11534559.0
,depreciationAndAmortization,41707000.0,36811000.0,31691209.0,27557746.0,23214100.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,1327000.0,1939000.0,1613110.0,1314491.0,1064678.0
,changeInWorkingCapital,107993000.0,20936557.0,-137202799.0,47309955.0,36998200.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,6517000.0,-8264000.0,-6133957.0,-144791.0,-3113164.0
,accountsPayables,-182000.0,699000.0,912706.0,-1298.0,145747.0
,otherWorkingCapital,186472000.0,78479000.0,57542443.0,194745242.0,147435287.0
,otherNonCashItems,-87045000.0,-48920557.0,180289237.0,-47509064.0,-43458125.0
,netCashProvidedByOperatingActivites,69037000.0,38516000.0,40175186.0,41341162.0,29353412.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,-62009984.0,-58184812.0
,acquisitionsNet,-7790000.0,-38799000.0,-55880468.0,-61669247.0,-4081798.0
,purchasesOfInvestments,-1105000.0,-1800000.0,-18555424.0,-45075311.0,-27518151.0
,salesMaturitiesOfInvestments,0.0,125000.0,268675.0,17416146.0,14831737.0
,otherInvestingActivites,-94875000.0,-81876000.0,-63435943.0,-1581365.0,-2614366.0
,netCashUsedForInvestingActivites,-103770000.0,-122350000.0,-137603160.0,-152919761.0,-77567390.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-9313000.0,-21624000.0,-6865631.0,-34970645.0,-25072315.0
,commonStockIssued,7746000.0,23796000.0,30038166.0,80024254.0,20012393.0
,commonStockRepurchased,-96859000.0,-237000.0,0.0,-91595000.0,0.0
,dividendsPaid,-58600000.0,-46829000.0,-41585409.0,-37446157.0,-32193915.0
,otherFinancingActivites,201356000.0,134947000.0,100727010.0,214591645.0,83148510.0
,netCashUsedProvidedByFinancingActivities,44330000.0,90053000.0,82314136.0,130604097.0,45894673.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,9597000.0,6219000.0,-15113838.0,19025498.0,-2319305.0
,cashAtEndOfPeriod,28593000.0,18996000.0,12777411.0,23242090.0,4216592.0
,cashAtBeginningOfPeriod,18996000.0,12777000.0,27891249.0,4216592.0,6535897.0
,operatingCashFlow,69037000.0,38516000.0,40175186.0,41341162.0,29353412.0
,capitalExpenditure,0.0,0.0,0.0,-65891019.0,-61913681.0
,freeCashFlow,69037000.0,38516000.0,40175186.0,41341162.0,29353412.0
