date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-340937000.0,-165597000.0,-91186000.0,-360320000.0,48000000.0,51974000.0,48996000.0,37530000.0,25871000.0,3591000.0,167000.0,-3834000.0
,depreciationAndAmortization,59754000.0,43547000.0,38880000.0,40720000.0,34608000.0,27145000.0,18490000.0,11108000.0,5628000.0,3817000.0,3086000.0,2439000.0
,deferredIncomeTax,-3014000.0,-10624000.0,-27066000.0,-43441000.0,10534000.0,7512000.0,8280000.0,10145000.0,14491000.0,-1777000.0,-113000.0,-1721000.0
,stockBasedCompensation,12676000.0,1786000.0,2233000.0,2232000.0,2500000.0,2255000.0,1503000.0,659000.0,524000.0,482000.0,510000.0,698000.0
,changeInWorkingCapital,-3520000.0,20681000.0,4649000.0,14605000.0,-23691000.0,-51208000.0,-38440000.0,-22848000.0,-14174000.0,-9686000.0,529000.0,-211000.0
,accountsReceivables,35629000.0,43902000.0,-70171000.0,-18020000.0,13984000.0,-44520000.0,-28891000.0,-6276000.0,-14656000.0,-15967000.0,-4671000.0,6273000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-28703000.0,-12291000.0,28960000.0,32901000.0,-15658000.0,10877000.0,-380000.0,-5587000.0,8356000.0,5659000.0,-330000.0,-6314000.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8686000.0,-824000.0
,otherNonCashItems,2270000.0,107528000.0,34499000.0,-2458000.0,1325000.0,814000.0,-2794000.0,659000.0,0.0,3666000.0,-5386000.0,1776000.0
,netCashProvidedByOperatingActivites,-97075000.0,5594000.0,-45552000.0,29401000.0,73362000.0,40630000.0,36123000.0,36723000.0,33164000.0,2110000.0,-56000.0,-116000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-499000.0
,acquisitionsNet,85000000.0,0.0,89000000.0,1000000.0,-33000000.0,-231000000.0,-101000000.0,-89000000.0,-131000000.0,-3000000.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-24095000.0,-22715000.0,-11369000.0,-10593000.0,-48544000.0,-37844000.0,-26073000.0,-14607000.0,-9530000.0,1920000.0,-25418000.0,-6035000.0
,netCashUsedForInvestingActivites,60905000.0,-22715000.0,77631000.0,-9593000.0,-81544000.0,-268844000.0,-127073000.0,-103607000.0,-140530000.0,-1080000.0,-25418000.0,-6534000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-689820000.0,-732788000.0,-572564000.0,-286173000.0,-286268000.0,-179556000.0,-121369000.0,-156772000.0,-148529000.0,-211425000.0,-70715000.0,-141775000.0
,commonStockIssued,450000000.0,0.0,0.0,0.0,2857000.0,2740000.0,53059000.0,57119000.0,869000.0,0.0,0.0,0.0
,commonStockRepurchased,-404651000.0,-81000.0,-293239000.0,-303000.0,0.0,0.0,0.0,-5000000.0,0.0,0.0,0.0,-34000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,674239000.0,735467000.0,829913000.0,288251000.0,288912000.0,410937000.0,152790000.0,180130000.0,257345000.0,209215000.0,96360000.0,148155000.0
,netCashUsedProvidedByFinancingActivities,29768000.0,2598000.0,-35890000.0,1775000.0,5501000.0,234121000.0,84480000.0,75477000.0,109685000.0,-2210000.0,25645000.0,6346000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-6402000.0,-14523000.0,-3811000.0,21583000.0,-2681000.0,5907000.0,-6470000.0,8593000.0,2319000.0,-1180000.0,171000.0,-304000.0
,cashAtEndOfPeriod,4777000.0,11179000.0,25702000.0,29513000.0,8664000.0,11345000.0,5438000.0,11908000.0,3315000.0,996000.0,667000.0,496000.0
,cashAtBeginningOfPeriod,11179000.0,25702000.0,29513000.0,7930000.0,11345000.0,5438000.0,11908000.0,3315000.0,996000.0,2176000.0,496000.0,800000.0
,operatingCashFlow,-97075000.0,5594000.0,-45552000.0,29401000.0,73362000.0,40630000.0,36123000.0,36723000.0,33164000.0,2110000.0,-56000.0,-116000.0
,capitalExpenditure,-27745000.0,-25495000.0,-14517000.0,-17573000.0,-54859000.0,-44977000.0,-31546000.0,-15140000.0,-10105000.0,-2500000.0,-2246000.0,-1597000.0
,freeCashFlow,-124820000.0,-19901000.0,-60069000.0,11828000.0,18503000.0,-4347000.0,4577000.0,21583000.0,23059000.0,-390000.0,-2302000.0,-1713000.0
