date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,670487000.0,622661000.0,584933000.0,533647000.0,482914000.0,434847000.0,392327000.0,350760000.0,310932000.0,267614000.0,248347000.0,231416000.0,186743000.0,158788000.0,145177000.0,129309000.0,102658000.0,93827000.0,80526000.0,80891000.0,76543000.0,64112000.0,50135000.0,33369000.0,20580380.0
,costOfRevenue,27656000.0,25099000.0,23105000.0,20852000.0,19774000.0,18905000.0,18100000.0,17069000.0,59983000.0,36606000.0,16092000.0,4879000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,642831000.0,597562000.0,561828000.0,512795000.0,463140000.0,415942000.0,374227000.0,333691000.0,250949000.0,231008000.0,232255000.0,226537000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.958752369546315,0.959690746650264,0.960499749543965,0.960925480701662,0.959052750593273,0.956524938656585,0.953865015662955,0.951337096590261,0.807086436905819,0.863213434274739,0.935203565978248,0.978916755971929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,37912000.0,34248000.0,33805000.0,36508000.0,34736000.0,32518000.0,32576000.0,32182000.0,0.0,0.0,0.0,0.0,23542000.0,24012000.0,23411000.0,22996000.0,11486000.0,9475000.0,6912000.0,4850000.0,6180000.0,7735000.0,1216000.0,1183000.0,721850.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-261000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,226783000.0,208646000.0,207525000.0,185609000.0,169534000.0,148680000.0,131822000.0,124865000.0,86929000.0,84640000.0,82229000.0,80143000.0,64407000.0,62850000.0,61276000.0,56036000.0,29772000.0,22381000.0,29784000.0,15856000.0,30870000.0,17494000.0,9825000.0,6397000.0,4038721.0
,costAndExpenses,254439000.0,233745000.0,230630000.0,206461000.0,189308000.0,167585000.0,149922000.0,141934000.0,146912000.0,121246000.0,98321000.0,85022000.0,64407000.0,62850000.0,61276000.0,56036000.0,29772000.0,22381000.0,29784000.0,15856000.0,30870000.0,17494000.0,9825000.0,6397000.0,4038721.0
,interestExpense,120023000.0,115847000.0,109109000.0,96352000.0,90008000.0,85510000.0,85283000.0,82502000.0,74845000.0,65179000.0,62151000.0,58483000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,188871000.0,174398000.0,173720000.0,149101000.0,134798000.0,116162000.0,99246000.0,74140000.0,58115000.0,48328000.0,46769000.0,44743000.0,32593000.0,22971000.0,22276000.0,17138000.0,13467000.0,11425000.0,9211000.0,9088000.0,8634000.0,6759000.0,5302000.0,3553000.0,2058197.0
,EBITDA,604919000.0,563314000.0,528023000.0,476287000.0,428404000.0,383424000.0,341651000.0,282966000.0,222135000.0,194696000.0,196795000.0,191137000.0,154929000.0,118909000.0,106177000.0,90411000.0,86353000.0,82871000.0,59953000.0,74123000.0,54307000.0,53377000.0,45612000.0,30525000.0,18599856.0
,EBITDARatio,0.902208394793635,0.904688104763266,0.902706805736725,0.892513215665037,0.887122758917737,0.881744613622722,0.870832239432922,0.80672254533014,0.714416657018255,0.727525465782807,0.792419477585797,0.825945483458361,0.829637523227109,0.748853817668842,0.73136240589074,0.699185671530984,0.841171657347698,0.883231905528259,0.744517298760649,0.916331853976339,0.709496622813321,0.832558647367108,0.90978358432233,0.914771194821541,0.903766402758355
