Date,2018-12-31,2017-12-31,2016-12-31
Revenue,67430000.0,66918000.0,51785000.0
Revenue Growth,0.00765115514510296,0.29222747899971,
Cost of Revenue,20988000.0,19820000.0,16378000.0
Gross Profit,46442000.0,47098000.0,35407000.0
R&D Expenses,23112000.0,22133000.0,15450000.0
SG&A Expense,72264000.0,25078000.0,20804000.0
Operating Expenses,116364000.0,47211000.0,36353000.0
Operating Income,-48934000.0,-113000.0,-946000.0
Interest Expense,7711000.0,7707000.0,6143000.0
Earnings before Tax,-61376000.0,-8943000.0,-9602000.0
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-61376000.0,-8943000.0,-9602000.0
Preferred Dividends,0.0,2480000.0,2342000.0
Net Income Com,-61376000.0,-11423000.0,-11944000.0
EPS,-2.96,-0.09,-0.1
EPS Diluted,-2.96,-0.09,-0.1
Weighted Average Shs Out,20725526.0,24000000.0,24500000.0
Weighted Average Shs Out (Dil),20725526.0,121228353.0,118785104.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.688743882545,0.7038,0.6837
EBITDA Margin,-0.652558208513,0.038,0.008
EBIT Margin,-0.72570072668,-0.0185,-0.0668
Profit Margin,-0.910218003856,-0.171,-0.231
Free Cash Flow margin,-0.219709328192,0.0561,-0.1767
EBITDA,-44002000.0,2565000.0,432000.0
EBIT,-48934000.0,-1236000.0,-3459000.0
Consolidated Income,-61376000.0,-8943000.0,-9602000.0
Earnings Before Tax Margin,-0.910218003856,-0.1336,-0.1854
Net Profit Margin,-0.910218003856,-0.1336,-0.1854
