Date,2018-12-31,2017-12-31,2016-12-31
Revenue,1927613.3333,3852749.4108,0.0
Revenue Growth,-0.4997,0.0,
Cost of Revenue,1317408.1481,2381938.7274,0.0
Gross Profit,610205.1852,1470810.6834,0.0
R&D Expenses,7603991.1111,7571241.1626,7432063.244
SG&A Expense,7961533.3333,7746283.5821,4205149.5536
Operating Expenses,15565524.4444,15317524.7447,11637212.7976
Operating Income,-14955319.2593,-13846714.0613,-11637212.7976
Interest Expense,612082.963,981212.883,617484.375
Earnings before Tax,-15209040.7407,-14727587.5884,-12137436.756
Income Tax Expense,170951.1111,58227.0228,10456.8452
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-15379991.8519,-14785814.6112,-12147893.6012
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-15379991.8519,-14785814.6112,-12147893.6012
EPS,-0.1556,-0.2435,-0.2902
EPS Diluted,-0.1556,-0.2435,-0.2902
Weighted Average Shs Out,87798137.037,,
Weighted Average Shs Out (Dil),87798137.037,,
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.3166,0.3818,0.0
EBITDA Margin,-5.1326,-2.663,
EBIT Margin,-7.5726,-3.5679,0.0
Profit Margin,-5.9104,-3.0149,
Free Cash Flow margin,-7.0302,-3.2626,0.0
EBITDA,-13356633.3333,-13061505.8916,-11380809.5238
EBIT,-14596957.7778,-13746374.7054,-11519952.381
Consolidated Income,-15379991.8519,-14785814.6112,-12147893.6012
Earnings Before Tax Margin,-7.8901,-3.8226,0.0
Net Profit Margin,-7.9788,-3.8377,0.0
