date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,1333000000.0,1600300000.0,1450900000.0,1331500000.0,1223300000.0,1362700000.0,1472700000.0,1647700000.0,1914100000.0,1538900000.0,1326593000.0,1144986000.0
,costOfRevenue,1048000000.0,1277600000.0,1124500000.0,1020800000.0,906500000.0,1098400000.0,1174100000.0,1348000000.0,1577600000.0,1305800000.0,1036944000.0,860830000.0
,grossProfit,285000000.0,322700000.0,326400000.0,310700000.0,316800000.0,264300000.0,298600000.0,299700000.0,336500000.0,233100000.0,289649000.0,284156000.0
,grossProfitRatio,0.213803450862716,0.201649690682997,0.224963815562754,0.233345850544499,0.258971634104471,0.193953181184413,0.202756841176071,0.181889907143291,0.175800637375268,0.151471830528299,0.218340515892968,0.248174213483833
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,81000000.0,75800000.0,66100000.0,79600000.0,91300000.0,75400000.0,75900000.0,92400000.0,82000000.0,88700000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1182000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1263000000.0,219600000.0,207700000.0,207800000.0,205500000.0,184500000.0,172000000.0,188400000.0,162800000.0,165600000.0,0.0,0.0
,costAndExpenses,1263000000.0,1497200000.0,1332200000.0,1228600000.0,1112000000.0,1282900000.0,1346100000.0,1536400000.0,1740400000.0,1471400000.0,1152333000.0,933358000.0
