Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2014-03-17,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,28324000.0,28463000.0,29954000.0,37480000.0,43830000.0,0.0,44947000.0,45058000.0,49263000.0,49754000.0,50152000.0
Stock-based compensation,1164000.0,459000.0,976000.0,1093000.0,366000.0,0.0,216000.0,131000.0,16000.0,228000.0,567000.0
Operating Cash Flow,41263000.0,35457000.0,22187000.0,60125000.0,49714000.0,0.0,35893000.0,15536000.0,23662000.0,48245000.0,32851000.0
Capital Expenditure,15019000.0,13976000.0,59751000.0,66186000.0,54372000.0,0.0,2833000.0,22014000.0,44449000.0,-29558000.0,-23990000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-50787000.0,10879000.0,-33902000.0,-19437000.0,-37429000.0,0.0,2871000.0,-16453000.0,-21410000.0,-29509000.0,-24095000.0
Issuance (repayment) of debt,-59859000.0,-65633000.0,-42866000.0,-141456000.0,-67353000.0,-0.0,-40494000.0,-263811000.0,-103088000.0,-16991000.0,-9891000.0
Issuance (buybacks) of shares,0.0,-71000.0,-122000.0,-87000.0,-205000.0,0.0,2000.0,-1742000.0,-2659000.0,176000.0,391000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,10442000.0,-46387000.0,11750000.0,-40806000.0,-12094000.0,0.0,-40492000.0,0.0,-2319000.0,-16807000.0,-9500000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,918000.0,-51000.0,35000.0,-118000.0,191000.0,0.0,-1728000.0,-917000.0,-67000.0,1929000.0,-744000.0
Free Cash Flow,26244000.0,21481000.0,-37564000.0,-6061000.0,-4658000.0,0.0,38726000.0,-6478000.0,-20787000.0,18687000.0,8861000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,-0.9132,0.0,0.0,-0.7278,-0.8255
