Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,50590000.0,10460000.0,12976000.0,
Short-term investments,101312000.0,,,
Cash and short-term investments,151902000.0,,,
Receivables,2523000.0,0.0,0.0,
Inventories,0.0,0.0,0.0,
Total current assets,154425000.0,,,
Property Plant & Equipment Net,17040000.0,17025000.0,18218000.0,
Goodwill and Intangible Assets,1694000.0,1831000.0,3508000.0,
Long-term investments,18018000.0,17577000.0,17076000.0,
Tax assets,2934000.0,3021000.0,4661000.0,
Total non-current assets,727998000.0,,,
Total assets,882423000.0,742103000.0,722557000.0,668151000.0
Payables,0.0,0.0,0.0,
Short-term debt,5155000.0,,,
Total current liabilities,5155000.0,,,
Long-term debt,31598000.0,20055000.0,14655000.0,5155000.0
Total debt,36753000.0,20055000.0,14655000.0,
Deferred revenue,0.0,0.0,0.0,
Tax Liabilities,0.0,0.0,0.0,
Deposit Liabilities,684418000.0,657389000.0,646731000.0,
Total non-current liabilities,34034000.0,,,
Total liabilities,823146000.0,687126000.0,670040000.0,
Other comprehensive income,100000,-6955000.0,-5269000.0,
Retained earnings (deficit),66189000.0,61832000.0,57686000.0,
Total shareholders equity,59277000.0,54977000.0,52517000.0,
Investments,119330000.0,700079000.0,672469000.0,
Net Debt,-13837000.0,,,
Other Assets,0.0,,,
Other Liabilities,783957000.0,,,
