Date,2018-01,2017-01,2016-01,2015-01,2014-01
Cash and cash equivalents,32000000.0,69000000.0,66000000.0,22000000.0,35000000.0
Short-term investments,000000.0,000000.0,000000.0,000000.0,3000000.0
Cash and short-term investments,000000.0,000000.0,000000.0,000000.0,3000000.0
Receivables,60000000.0,71000000.0,92000000.0,111000000.0,97000000.0
Inventories,20000000.0,21000000.0,20000000.0,30000000.0,47000000.0
Total current assets,202000000.0,186000000.0,202000000.0,261000000.0,330000000.0
Property, Plant & Equipment Net,121000000.0,102000000.0,113000000.0,153000000.0,229000000.0
Goodwill and Intangible Assets,13000000,11000000,11000000,13000000,14000000
Long-term investments,53000000.0,55000000.0,57000000.0,64000000.0,67000000.0
Tax assets,000000.0,000000.0,000000.0,1000000.0,000000.0
Total non-current assets,139000000.0,209000000.0,205000000.0,185000000.0,162000000.0
Total assets,370000000.0,436000000.0,489000000.0,546000000.0,647000000.0
Payables,42000000.0,58000000.0,69000000.0,83000000.0,69000000.0
Short-term debt,67000000.0,0000000.0,0000000.0,0000000.0,14000000.0
Total current liabilities,173000000.0,145000000.0,155000000.0,180000000.0,196000000.0
Long-term debt,99000000.0,162000000.0,159000000.0,132000000.0,108000000.0
Total debt,99000000.0,162000000.0,159000000.0,132000000.0,108000000.0
Deferred revenue,11000000.0,000000.0,000000.0,000000.0,000000.0
Tax Liabilities,1000000.0,4000000.0,5000000.0,5000000.0,11000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,139000000.0,209000000.0,205000000.0,185000000.0,162000000.0
Total liabilities,313000000.0,354000000.0,360000000.0,364000000.0,357000000.0
Other comprehensive income,-19000000.0,-18000000.0,-21000000.0,-17000000.0,-17000000.0
Retained earnings (deficit),-296000000.0,-269000000.0,-217000000.0,-172000000.0,-62000000.0
Total shareholders equity,58000000.0,82000000.0,129000000.0,181000000.0,289000000.0
Investments,53000000.0,55000000.0,57000000.0,64000000.0,67000000.0
Net Debt,134000000,93000000,93000000,110000000,87000000
Other Assets,71000000,105000000,128000000,153000000,150000000
Other Liabilities,78000000,62000000,49000000,80000000,58000000
