date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-429400000.0,41925000.0,15457000.0,26639000.0,-108173000.0,-121510000.0,-225900000.0,-36982000.0,-209448000.0
,depreciationAndAmortization,142100000.0,79445000.0,42057000.0,30294000.0,41770000.0,54315000.0,82894000.0,129047000.0,141479000.0
,deferredIncomeTax,-32900000.0,-16762000.0,-3366000.0,3780000.0,-1988000.0,-12693000.0,-10982000.0,-18766000.0,-43841000.0
,stockBasedCompensation,122600000.0,81482000.0,68239000.0,64515000.0,107461000.0,131575000.0,129233000.0,84393000.0,281986000.0
,changeInWorkingCapital,570700000.0,516259000.0,-280796000.0,-173597000.0,-154248000.0,162183000.0,-250996000.0,-10328000.0,-67802000.0
,accountsReceivables,4800000.0,-22546000.0,22625000.0,-26417000.0,3834000.0,10148000.0,-16489000.0,40806000.0,34338000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,5500000.0,-1005000.0,-810000.0,-3666000.0,-3613000.0,10934000.0,-6393000.0,-2325000.0,-21312000.0
,otherWorkingCapital,291500000.0,783702000.0,267443000.0,548239000.0,721836000.0,876084000.0,713901000.0,964897000.0,975225000.0
,otherNonCashItems,42300000.0,24408000.0,-1494000.0,0.0,0.0,0.0,0.0,0.0,-19886000.0
,netCashProvidedByOperatingActivites,429200000.0,262828000.0,168240000.0,94577000.0,60016000.0,-44447000.0,-4511000.0,28674000.0,195767000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-18800000.0,-23637000.0,-11469000.0,-9971000.0,-10313000.0,-7832000.0,-9201000.0,-7813000.0,-331754000.0
,acquisitionsNet,0.0,-302000000.0,-222000000.0,-101000000.0,-30000000.0,-20000000.0,-392000000.0,-18000000.0,-206000000.0
,purchasesOfInvestments,-677100000.0,-1568216000.0,-333832000.0,-348594000.0,0.0,-101091000.0,-758509000.0,-1074919000.0,-1826137000.0
,salesMaturitiesOfInvestments,1588400000.0,496390000.0,608968000.0,40000000.0,244837000.0,867198000.0,806232000.0,1244841000.0,871744000.0
,otherInvestingActivites,-31800000.0,-266000.0,521000.0,-8163000.0,0.0,0.0,4671000.0,364000.0,4723000.0
,netCashUsedForInvestingActivites,-87700000.0,-851865000.0,18981000.0,-460156000.0,204103000.0,749573000.0,-344159000.0,147476000.0,-1496934000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-101364000.0,0.0,0.0,0.0,0.0,0.0,-100000000.0,0.0
,commonStockIssued,16900000.0,17488000.0,9969000.0,8769000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,-91570000.0,-105013000.0,-142596000.0,-88409000.0,0.0,-9302000.0,-11756000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-183800000.0,-136645000.0,-25807000.0,-21719000.0,-13652000.0,-12703000.0,-1302000.0,-12631000.0,-4655000.0
,netCashUsedProvidedByFinancingActivities,689800000.0,451631000.0,-8308000.0,-117963000.0,-150327000.0,-93545000.0,15119000.0,-95818000.0,104818000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,15800000.0,10739000.0,-4594000.0,3945000.0,-3542000.0,-667000.0,-669000.0,-758000.0,-45000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1047100000.0,-126667000.0,174319000.0,-479597000.0,110250000.0,610914000.0,-334220000.0,79574000.0,-1196394000.0
,cashAtEndOfPeriod,1500400000.0,453329000.0,579996000.0,372870000.0,852467000.0,742217000.0,131303000.0,465523000.0,385949000.0
,cashAtBeginningOfPeriod,453300000.0,579996000.0,405677000.0,852467000.0,742217000.0,131303000.0,465523000.0,385949000.0,1582343000.0
,operatingCashFlow,429200000.0,262828000.0,168240000.0,94577000.0,60016000.0,-44447000.0,-4511000.0,28674000.0,195767000.0
,capitalExpenditure,-24800000.0,-23637000.0,-11469000.0,-9971000.0,-10313000.0,-7832000.0,-9201000.0,-7813000.0,-331754000.0
,freeCashFlow,404400000.0,239191000.0,156771000.0,84606000.0,49703000.0,-52279000.0,-13712000.0,20861000.0,-135987000.0
