date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,39469700000.0,33446980000.0,30188400000.0,33469400000.0,33733000000.0,32196600000.0,29006800000.0,30521200000.0,28517400000.0,25706200000.0,22681300000.0,15905800000.0,11393000000.0,6632852412.16,5197209580.0,5141988888.54,4884545209.32,3809742922.69,2917378051.2,2433661251.9,1830913561.87,1703939666.8
,costOfRevenue,29998822000.0,25370042000.0,25320700000.0,26565300000.0,26206400000.0,22107700000.0,20497400000.0,22953100000.0,22063600000.0,19047000000.0,16951200000.0,12270600000.0,8634100000.0,4759707330.56,3856357555.0,3683598499.35,3533319387.84,2791000936.37,2103941574.48,1633454729.4,1363883708.63,1180967056.6
,grossProfit,9470878000.0,8076938000.0,4867700000.0,6904100000.0,7526600000.0,10088900000.0,8509400000.0,7568100000.0,6453800000.0,6659200000.0,5730100000.0,3635200000.0,2758900000.0,1873145081.6,1340852025.0,1458390389.19,1351225821.48,1018741986.32,813436476.72,800206522.5,467029853.24,522972610.2
,grossProfitRatio,0.239953128602447,0.24148482164907,0.1612440540075,0.206280961116722,0.223122758130021,0.313352962735196,0.293358798626529,0.247962072264524,0.226310954014041,0.259050345830967,0.252635430949725,0.228545561996253,0.242157465110155,0.282404155136328,0.257994603519529,0.283623792427932,0.276632882607327,0.267404391055521,0.278824500097069,0.32880768507748,0.255080230419507,0.306919675848701
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1001579000.0,879719000.0,485300000.0,485700000.0,508700000.0,790700000.0,692200000.0,632100000.0,508600000.0,426900000.0,777800000.0,230700000.0,159200000.0,1369287046.4,1161387222.5,947907870.42,852811947.36,735305770.69,601464975.48,441174297.9,338130424.9,327979045.8
,SellingAndMarketingExpenses,5278073000.0,4628100000.0,4513600000.0,4730100000.0,4965700000.0,4805900000.0,4216500000.0,4624300000.0,4317300000.0,3837500000.0,3523100000.0,3054300000.0,1891100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,5354836000.0,5004700000.0,5958400000.0,5838600000.0,5772900000.0,5157700000.0,5535100000.0,13977000000.0,4658100000.0,4245600000.0,3285000000.0,2050300000.0,1469478216.96,1260546340.0,1002971604.6,979212890.96,0.0,0.0,0.0,0.0,0.0
