date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,696140000.0,590395000.0,618199000.0,489345000.0,430807000.0,457223000.0,376888000.0,348526000.0,333360000.0,385679000.0,344172000.0,240217000.0,301014000.0,269154000.0,235094000.0,218634000.0,156126000.0,121952000.0,112529000.0,97243000.0,83035000.0,59175000.0,47274000.0,38411000.0,24263000.0,17395000.0
,depreciationAndAmortization,56959000.0,50950000.0,54019000.0,49310000.0,46796000.0,46012000.0,49292000.0,48071000.0,39940000.0,37932000.0,38313000.0,41555000.0,41621000.0,40786000.0,36817000.0,32310000.0,26703000.0,24392000.0,22725000.0,23544000.0,22481000.0,20819000.0,15547000.0,11159000.0,8147000.0,6629000.0
,deferredIncomeTax,8371000.0,4482000.0,-12031000.0,-43695000.0,15835000.0,17999000.0,-6576000.0,-20975000.0,11639000.0,-4065000.0,10569000.0,-1609000.0,16350000.0,18991000.0,4172000.0,-4779000.0,19511000.0,-69000.0,-687000.0,2377000.0,1203000.0,16167000.0,3697000.0,2253000.0,-37000.0,-340000.0
,stockBasedCompensation,62498000.0,61543000.0,56147000.0,50908000.0,45217000.0,43415000.0,42533000.0,43813000.0,44058000.0,44278000.0,43743000.0,39135000.0,44879000.0,44917000.0,41739000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-180574000.0,193628000.0,-40356000.0,159685000.0,156651000.0,-173470000.0,-239602000.0,30028000.0,24303000.0,212361000.0,198933000.0,176434000.0,138066000.0,132252000.0,43232000.0,67916000.0,151487000.0,120707000.0,11907000.0,14614000.0,70565000.0,57663000.0,7349000.0,3784000.0,2037000.0,-1170000.0
,accountsReceivables,-647193000.0,265919000.0,-214971000.0,-184771000.0,-102297000.0,62619000.0,-206887000.0,-64575000.0,-89856000.0,46915000.0,-188823000.0,-1077000.0,85841000.0,-84950000.0,-96414000.0,-95015000.0,-150213000.0,-66237000.0,-99152000.0,64772000.0,-34399000.0,-73163000.0,-18400000.0,-39000000.0,-45800000.0,-24100000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,430495000.0,-181987000.0,86036000.0,114631000.0,102716000.0,-84164000.0,153424000.0,44150000.0,30625000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113904000.0,34473000.0,71089000.0,-32774000.0,57805000.0,33493000.0,5600000.0,44600000.0,35700000.0,24500000.0
,otherWorkingCapital,27622000.0,1601605000.0,1407977000.0,1448333000.0,1288648000.0,1131997000.0,1305467000.0,1545069000.0,1515041000.0,1490738000.0,1278377000.0,1079444000.0,903010000.0,764944000.0,632692000.0,589460000.0,521544000.0,370057000.0,249350000.0,237443000.0,222829000.0,152264000.0,94601000.0,87252000.0,83468000.0,81431000.0
,otherNonCashItems,3960000.0,941000.0,647000.0,-4382000.0,-3540000.0,-24000.0,340000.0,844000.0,4864000.0,2136000.0,4950000.0,804000.0,3941000.0,1644000.0,1106000.0,21018000.0,1275000.0,1424000.0,950000.0,33072000.0,920000.0,-38922000.0,548000.0,544000.0,383000.0,330000.0
,netCashProvidedByOperatingActivites,655012000.0,771935000.0,572804000.0,488639000.0,529099000.0,564712000.0,394966000.0,407536000.0,370126000.0,457131000.0,395518000.0,330800000.0,408966000.0,312585000.0,333287000.0,279548000.0,192659000.0,114335000.0,116493000.0,167614000.0,154458000.0,53311000.0,53238000.0,59804000.0,24167000.0,23544000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-47543000.0,-47022000.0,-47474000.0,-95016000.0,-59316000.0,-44383000.0,-64573000.0,-53411000.0,-47626000.0,-78115000.0,-42408000.0,-34700000.0,-59726000.0,-82786000.0,-141225000.0,-90781000.0,-66244000.0,-20745000.0,-81427000.0,-37382000.0,-25582000.0,-26582000.0,-52455000.0,-36007000.0,-20824000.0,-9302000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-27000.0,-12000.0,-54000.0,-47026000.0,-136726000.0,-116116000.0,0.0,0.0,0.0,0.0,-72000.0,-10000.0,-419000.0,-12000.0,-23000.0,-5000.0,-31000.0,0.0,-818000.0,-750000.0,-121000.0,0.0,-13000.0,-47000.0
,salesMaturitiesOfInvestments,0.0,0.0,59000.0,12000.0,17000.0,87320000.0,122726000.0,89915000.0,0.0,29000.0,0.0,26000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698000.0,0.0,0.0,0.0,0.0,100000.0,2400000.0
,otherInvestingActivites,1516000.0,428000.0,-1172000.0,-1074000.0,6157000.0,-3337000.0,-338000.0,2806000.0,632000.0,-2446000.0,-319000.0,-6950000.0,204000.0,-5679000.0,-1260000.0,-1402000.0,722000.0,-5562000.0,-35845000.0,-17173000.0,-3081000.0,-4381000.0,-93000.0,-825000.0,-3058000.0,-977000.0
,netCashUsedForInvestingActivites,-46027000.0,-46015000.0,-48399000.0,-11685000.0,-53196000.0,-7426000.0,-78911000.0,-76806000.0,-46994000.0,-80339000.0,-42179000.0,-41348000.0,-59225000.0,-87971000.0,-142507000.0,-90767000.0,-64980000.0,-25897000.0,-113152000.0,-52857000.0,-29481000.0,-31713000.0,-52669000.0,-43921000.0,-23795000.0,-7926000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
