date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,4015129000.0,4109111000.0,4043695000.0,3358112000.0,2991517000.0,2972442000.0,2787897000.0,2337648000.0,2110483000.0,1882541000.0,1480998000.0,1245005000.0,1537724000.0,1401542000.0,1279431000.0,1061403000.0,824051000.0,667531000.0,566459000.0,502239000.0,475803000.0,426385000.0,383078000.0,328844000.0,293006000.0
,costOfRevenue,2786531000.0,2938895000.0,2899452000.0,2482732000.0,2246890000.0,2214943000.0,2100409000.0,1801401000.0,1639768000.0,481727000.0,350200000.0,155375000.0,263919000.0,348665000.0,342370000.0,244568000.0,214735000.0,169432000.0,138538000.0,123958000.0,121237000.0,98113000.0,97344000.0,89147000.0,94156000.0
,grossProfit,1228598000.0,1170216000.0,1144243000.0,875380000.0,744627000.0,757499000.0,687488000.0,536247000.0,470715000.0,1400814000.0,1130798000.0,1089630000.0,1273805000.0,1052877000.0,937061000.0,816835000.0,609316000.0,498099000.0,427921000.0,378281000.0,354566000.0,328272000.0,285734000.0,239697000.0,198850000.0
,grossProfitRatio,0.305992161148496,0.284785687220423,0.282969660174667,0.260676237123717,0.248912842547778,0.254840632718822,0.246597345597775,0.229395956961869,0.22303662242245,0.744108096450489,0.763537830571007,0.875201304412432,0.82837037075574,0.751227576483616,0.732404482930303,0.769580451534431,0.739415400260421,0.746181076234662,0.755431549326606,0.753189218678757,0.745194965143137,0.769895751492196,0.745889870992331,0.728907932028561,0.678655044606595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,141821000.0,153576000.0,150250000.0,135487000.0,114530000.0,116221000.0,108672000.0,92907000.0,78888000.0,1065465000.0,906190000.0,800990000.0,906174000.0,843077000.0,738942000.0,663353000.0,503756000.0,30394000.0,28236000.0,25009000.0,25723000.0,23182000.0,22285000.0,18897000.0,17318000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-4566000.0,-1143000.0,-4462000.0,1360000.0,-1974000.0,-3222000.0,-2291000.0,-279000.0,-728000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,279352000.0,351510000.0,327192000.0,299494000.0,260792000.0,259259000.0,246181000.0,197809000.0,185461000.0,1156285000.0,986552000.0,945949000.0,1045905000.0,922940000.0,806576000.0,719250000.0,760974000.0,623718000.0,537608000.0,485013000.0,456246000.0,405659000.0,367786000.0,315754000.0,286930000.0
,costAndExpenses,3065883000.0,3290405000.0,3226644000.0,2782226000.0,2507682000.0,2474202000.0,2346590000.0,1999210000.0,1825229000.0,1638012000.0,1336752000.0,1101324000.0,1309824000.0,1271605000.0,1148946000.0,963818000.0,975709000.0,793150000.0,676146000.0,608971000.0,577483000.0,503772000.0,465130000.0,404901000.0,381086000.0
,interestExpense,2782000.0,377000.0,189000.0,2154000.0,4332000.0,5210000.0,6610000.0,9620000.0,11541000.0,14067000.0,12613000.0,13041000.0,14008000.0,14466000.0,12443000.0,6527000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,261267000.0,253681000.0,230357000.0,205763000.0,189867000.0,165343000.0,146466000.0,127072000.0,110743000.0,90820000.0,80362000.0,94784000.0,87083000.0,79863000.0,67634000.0,55897000.0,44823000.0,38210000.0,31081000.0,29888000.0,27037000.0,25295000.0,21740000.0,17173000.0,16091000.0
,EBITDA,1210513000.0,1072387000.0,1047408000.0,781649000.0,673702000.0,663583000.0,587773000.0,465510000.0,395997000.0,335349000.0,224608000.0,238465000.0,314983000.0,209800000.0,198119000.0,153482000.0,-106835000.0,-87409000.0,-78606000.0,-76844000.0,-74643000.0,-52092000.0,-60312000.0,-58884000.0,-71989000.0
,EBITDARatio,0.301487947211659,0.260977861148068,0.259022502933579,0.232764422389724,0.225204135560654,0.223245062477249,0.210830242293743,0.199136054701135,0.187633352175782,0.178136359314352,0.151659894206474,0.191537383384002,0.204837148929197,0.149692267516778,0.154849304104715,0.144602945346866,-0.129646102000968,-0.130943731452172,-0.138767324731357,-0.153002853223266,-0.156877951589208,-0.122171277132169,-0.157440521251547,-0.179063628954763,-0.245691214514379
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,949246000.0,818706000.0,817051000.0,575886000.0,483835000.0,498240000.0,441307000.0,338438000.0,285254000.0,244529000.0,144246000.0,143681000.0,227900000.0,129937000.0,130485000.0,97585000.0,-151658000.0,-125619000.0,-109687000.0,-106732000.0,-101680000.0,-77387000.0,-82052000.0,-76057000.0,-88080000.0
,operatingIncomeRatio,0.236417310626881,0.199241636451291,0.202055545732307,0.171491004469178,0.161735667890238,0.167619755070074,0.158293868102014,0.144777143522036,0.135160529603887,0.129893054122062,0.097397835783708,0.115405962225051,0.148206049980361,0.0927100293819236,0.101986742544147,0.0919396308470958,-0.184039580074534,-0.188184518771413,-0.193636256110328,-0.212512369608891,-0.213701889227264,-0.181495596702511,-0.214191365727084,-0.23128595929985,-0.300608178672109
,totalOtherIncomeExpensesNet,-46930000.0,-1143000.0,-4462000.0,1360000.0,-1974000.0,-3222000.0,-2291000.0,-279000.0,-728000.0,-10558000.0,-7355000.0,-228000.0,-3392000.0,-1182000.0,-936000.0,-787000.0,-748000.0,192000.0,285000.0,-691000.0,-97000.0,522000.0,311000.0,273000.0,137000.0
,incomeBeforeTax,901364000.0,823949000.0,815513000.0,575832000.0,477587000.0,490017000.0,432514000.0,328686000.0,273098000.0,220084000.0,124426000.0,57165000.0,112666000.0,115795000.0,119343000.0,90271000.0,64587000.0,45297000.0,30265000.0,19517000.0,22453000.0,23457000.0,17935000.0,16191000.0,9910000.0
