Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,1099406078.1476,843740779.9274,624720806.3355,388991218.6104
Revenue Growth,0.303,0.3506,0.606,
Cost of Revenue,663524746.7438,644210550.1814,538035133.1893,400154059.467
Gross Profit,435881331.4038,199530229.7461,86685673.1461,-11162840.8566
R&D Expenses,46333574.5297,35564087.0617,18332181.4255,6230318.9031
SG&A Expense,125881620.8394,92070737.6058,66764146.8683,43818363.8885
Operating Expenses,172215195.369,127634824.6675,85096328.2937,50048682.7916
Operating Income,263666136.0347,71895405.0786,1589344.8524,-61211523.6481
Interest Expense,3337047.7569,11414298.6699,6960835.1332,297334.7712
Earnings before Tax,305286251.809,71732013.3011,-8593376.5299,-61489446.9265
Income Tax Expense,19134876.9899,35403113.6638,8388480.9215,-13701124.6341
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,286151374.8191,36328899.6372,-16981857.4514,-47788322.2924
Preferred Dividends,0.0,32399939.5405,15115622.7502,7937759.9754
Net Income Com,286151374.8191,3928960.0967,-32097480.2016,-55726082.2678
EPS,1.6932,0.0695,-0.5788,-1.0075
EPS Diluted,1.5774,0.0544,-0.5788,-1.0075
Weighted Average Shs Out,47426648.191,32809996.977,31255714.9028,33441833.3077
Weighted Average Shs Out (Dil),48897824.0232,17173635.7316,15931922.1022,17046248.4979
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.3965,0.2365,0.1388,-0.0287
EBITDA Margin,0.0412,0.0154,-0.0003,-0.0242
EBIT Margin,0.2807,0.0985,-0.0026,-0.1573
Profit Margin,0.0376,0.0008,-0.0073,-0.022
Free Cash Flow margin,0.3607,0.291,0.0801,-0.5923
EBITDA,313022431.259,85996825.8767,-972210.2232,-60978277.6152
EBIT,308623299.5658,83146311.971,-1632541.3967,-61192112.1553
Consolidated Income,286151374.8191,36328899.6372,-16981857.4514,-47788322.2924
Earnings Before Tax Margin,0.2777,0.085,-0.0138,-0.1581
Net Profit Margin,0.2603,0.0431,-0.0272,-0.1229
