date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY
,revenue,511547000.0,462310000.0,405860000.0,378275000.0
,costOfRevenue,279475000.0,242679000.0,224413000.0,198230000.0
,grossProfit,232072000.0,219631000.0,181447000.0,180045000.0
,grossProfitRatio,0.453667013979165,0.47507300296338,0.447067954467058,0.475963254246249
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,136659000.0,142704000.0,126768000.0,160569000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0
,otherExpenses,1000000.0,1481000.0,3283000.0,1333000.0
,operatingExpenses,136659000.0,142704000.0,126768000.0,161218000.0
,costAndExpenses,416134000.0,385383000.0,351181000.0,359448000.0
,interestExpense,29774000.0,29236000.0,26370000.0,25079000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,144054000.0,121789000.0,109133000.0,89124000.0
,EBITDA,239467000.0,198716000.0,163812000.0,107951000.0
,EBITDARatio,0.468123163658471,0.429832796175726,0.403617010791899,0.285377040512854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,95413000.0,76927000.0,54679000.0,18827000.0
,operatingIncomeRatio,0.186518540818341,0.166397006337739,0.134723796382989,0.0497706694864847
,totalOtherIncomeExpensesNet,-22734000.0,-13436000.0,2952000.0,-3309000.0
,incomeBeforeTax,42905000.0,34255000.0,31261000.0,-9561000.0
,incomeBeforeTaxRatio,0.0838730361042094,0.0740953040167853,0.0770240969792539,-0.0252752627057035
,incomeTaxExpense,4530000.0,2713000.0,1943000.0,-981000.0
,netIncome,15539000.0,8917000.0,4052000.0,-15208000.0
,netIncomeRatio,0.0303764854451302,0.0192879236875689,0.00998373823485931,-0.0402035556143018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.203121527823166,0.12,0.0887001444770369,-1.88
,EPSDiluted,0.203121527823166,0.11,0.0885624986339694,-1.88
,weightedAverageShsOut,76501000.0,76501000.0,45682000.0,8073908.0
,weightedAverageShsOutDil,76501000.0,78077000.0,45753000.0,8073908.0
